rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,3086,Ｊ．フロント　リテイリング,小売業,プライム,3086.T,Ｊ．フロント　リテイリング(株),98,1,値上がり率,153,2026-06-29,2026-06-19,6,1,81.0,-17.0,2026-06-29,3477.0,0.06591048436541991,0.19690189328743535,0.5740153915799004,0.4403479701739852,0.5722407252505084,2566.55,2432.175,0.35473690362548926,0.42958463104011835,0.0,0.624323007141052,3750100.0,2893855.0,1.2958838642571933,8137371672.5,253,19.80337078651685,16.58426966292135,9.101123595505618,9.901685393258425,9.775280898876405,7.359550561797754,4.067415730337078,6.901685393258427,1.9662921348314608,85.46,45.49,19.68,11.43,v7,True,True,True,True,True,True,True,True,True,False,True,False
2,3449,テクノフレックス,金属製品,スタンダード,3449.T,(株)テクノフレックス,29,1,値上がり率,222,2026-06-29,2026-06-15,6,1,139.0,110.0,2026-06-29,10160.0,0.1139129481416512,-0.03298830264064989,0.4875549048316252,3.146938775510204,3.5807033363390444,8182.1448974609375,5848.898299153646,0.2417281931969728,0.7370792720861952,-0.03298830264064989,1.1196159168930597,244900.0,155445.0,1.5754768567660586,1372309150.0,253,19.80337078651685,17.823033707865168,9.901685393258425,9.747191011235955,9.901685393258425,5.758426966292135,5.01123595505618,6.370786516853932,0.6882022471910113,85.01,47.53,19.65,10.77,v7,True,True,True,True,True,True,True,True,True,False,False,False
3,6752,パナソニック　ホールディングス,電気機器,プライム,6752.T,パナソニック　ホールディングス(株),31,1,出来高,220,2026-06-29,2026-06-15,10,9,35.0,4.0,2026-06-29,4393.0,-0.03237885462555068,0.0,0.22197496522948534,0.6990910848965384,1.1157676575908573,4075.95,3465.875,0.07778554692771023,0.2675009918130342,-0.04707158351409979,0.6420594896342929,17869700.0,14165350.0,1.261507834257537,59706200045.0,253,18.98876404494382,17.191011235955056,9.43820224719101,8.455056179775282,9.46629213483146,9.382022471910112,3.8876404494382024,6.193820224719101,1.907303370786517,84.91,45.62,17.92,13.27,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,8035,東京エレクトロン,電気機器,プライム,8035.T,東京エレクトロン(株),133,1,出来高,118,2026-06-29,2026-06-15,10,9,115.0,-18.0,2026-06-29,74700.0,0.024410312671420797,-0.03984575835475579,0.40784018092725227,1.0064464141821112,1.1962869437315171,67860.5,53751.833333333336,0.10078764524281425,0.38972004055675624,-0.03984575835475579,0.8751613412453599,4216000.0,4981325.0,0.8463611589285983,341822233350.0,253,19.80337078651685,17.49438202247191,9.49438202247191,8.848314606741575,9.719101123595506,9.901685393258425,1.8202247191011236,6.2921348314606735,1.0617977528089888,84.44,46.79,18.57,11.72,v7,True,True,True,True,True,True,True,False,True,True,False,False
5,6620,宮越ホールディングス,不動産業,プライム,6620.T,宮越ホールディングス(株),13,1,値上がり率,238,2026-06-29,2026-06-19,5,4,8.0,-5.0,2026-06-29,1010.0,0.17441860465116288,0.4874815905743741,0.5349544072948329,0.5514592933947773,0.2484548825710755,677.2,663.1166666666667,0.4914353219137624,0.5231105637519793,0.0,1.1163030855386016,1237500.0,223125.0,5.546218487394958,228791125.0,253,19.80337078651685,16.837078651685392,8.089887640449438,9.901685393258425,9.901685393258425,4.522471910112359,7.595505617977528,6.901685393258427,0.7275280898876404,84.28,44.73,19.8,12.12,v7,True,True,True,True,True,True,True,True,True,False,False,False
6,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,電気機器,プライム,6525.T,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,95,1,出来高,156,2026-06-29,2026-06-15,10,9,75.0,-20.0,2026-06-29,9977.0,-0.0003006012024048266,-0.03135922330097085,0.31362738643844645,0.9906225059856344,0.7550230306609658,8983.1,7455.433333333333,0.11064109271854927,0.338218659322284,-0.03135922330097085,0.9756590805680206,6584800.0,6688510.0,0.9844943044115954,60111009405.0,253,19.43820224719101,17.4438202247191,9.325842696629213,9.01685393258427,9.634831460674157,9.410112359550562,2.651685393258427,6.410112359550562,0.9044943820224719,84.24,46.21,18.65,12.06,v7,True,True,True,True,True,True,True,False,True,True,False,False
7,9941,太洋物産,卸売業,スタンダード,9941.T,太洋物産(株),7,2,値上がり率・出来高増加率,344,2026-06-29,2026-06-18,3,1,23.0,16.0,2026-06-29,1520.0,0.1968503937007875,0.2044374009508716,0.3669064748201438,0.7798594847775175,1.5207296849087895,1212.8,1128.6333333333334,0.2532981530343008,0.3467615700404618,-0.07822922983626446,1.1258344831253084,462800.0,75810.0,6.104735523018071,121850440.0,251,19.49438202247191,17.29213483146067,9.634831460674157,9.901685393258425,9.691011235955056,4.044943820224719,7.640449438202247,5.761235955056179,0.6488764044943821,84.11,46.42,19.59,11.69,v7,True,True,True,True,True,True,True,True,False,False,False,False
8,3093,トレジャー・ファクトリー,小売業,プライム,3093.T,(株)トレジャー・ファクトリー,62,1,値上がり率,189,2026-06-29,2026-06-29,1,1,,,2026-06-29,2241.0,0.08628211342704795,0.09691629955947145,0.2319956019791094,0.3467548076923077,0.3305183023278653,1973.9,1834.2666666666667,0.13531587213131369,0.22174165879188767,0.0,0.4617783576597891,291100.0,137065.0,2.123809871228979,289458680.0,253,19.04494382022472,16.028089887640448,8.595505617977528,9.269662921348315,9.410112359550562,4.719101123595505,6.134831460674158,6.901685393258427,3.165730337078652,83.27,43.67,18.68,10.85,v7,True,True,True,True,True,True,True,True,True,True,True,True
9,8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,11,1,出来高,240,2026-06-29,2026-06-15,10,9,7.0,-4.0,2026-06-29,1126.5,0.0315934065934067,0.19143310417768378,0.2080428954423592,0.15042890722699997,0.1355741272161417,922.7450012207031,930.2450022379558,0.22081398274685693,0.21097130034550027,-0.04498539322389228,0.5170070203844909,50161000.0,34350355.0,1.4602760291705865,33351402308.730774,253,18.87640449438202,14.157303370786517,7.640449438202246,9.719101123595506,9.353932584269662,9.101123595505618,4.629213483146067,6.23314606741573,2.7134831460674156,82.42,40.67,19.07,13.73,v7,True,True,True,True,True,True,True,True,True,False,True,False
10,4417,グローバルセキュリティエキスパート,情報・通信業,グロース,4417.T,グローバルセキュリティエキスパート(株),16,1,値上がり率,235,2026-06-29,2026-06-29,1,1,,,2026-06-29,3825.0,0.15558912386706947,0.16261398176291797,0.12005856515373359,0.6360136869118904,0.18968854583826555,3202.4,2895.7,0.19441668748438667,0.3209241288807543,0.0,0.6910052638164134,218000.0,58350.0,3.736075407026564,214357615.0,243,17.640449438202246,17.03932584269663,7.837078651685392,9.634831460674157,9.55056179775281,4.4943820224719095,7.303370786516854,6.901685393258427,1.5730337078651684,81.97,42.52,19.19,11.8,v7,True,True,True,True,True,True,True,True,True,False,True,False
