rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,7832,バンダイナムコホールディングス,その他製品,プライム,7832.T,(株)バンダイナムコホールディングス,27,2,値上がり率・出来高,324,2026-08-07,2026-07-09,6,2,24.0,-3.0,2026-08-07,5398.0,0.10501535312180144,0.1711868084183119,0.33514716794459565,0.4190325972660358,0.310465190021592,4390.85,3960.483333333333,0.2293747224341527,0.36296495798071793,0.0,0.61307945708082,8355700.0,2682015.0,3.1154561029673586,13627014630.0,281,19.549295774647888,17.391549295774652,8.788732394366198,9.901408450704226,9.901408450704226,7.859154929577464,6.016901408450704,6.457746478873239,1.5774647887323945,87.44,45.73,19.8,13.88,v7,True,True,True,True,True,True,True,True,True,False,True,False
2,6998,日本タングステン,電気機器,スタンダード,6998.T,日本タングステン(株),6,2,値上がり率・出来高増加率,345,2026-08-07,2026-06-18,4,2,3.0,-3.0,2026-08-07,3120.0,0.1917494270435447,0.6386554621848739,0.4311926605504588,0.5234375,0.619951247523397,2053.35,2054.9333333333334,0.5194681861348529,0.518297430573579,0.0,1.123300952380255,815800.0,38820.0,21.01494075218959,197667405.0,267,19.802816901408452,17.543661971830986,9.52112676056338,9.901408450704226,9.901408450704226,4.394366197183099,7.92112676056338,6.457746478873239,0.33521126760563374,85.78,46.87,19.8,12.32,v7,True,True,True,True,True,True,True,True,True,False,False,False
3,8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,15,2,値上がり率・出来高,336,2026-08-07,2026-06-15,38,37,33.0,18.0,2026-08-07,1397.0,0.06519252764010686,0.09783889980353644,0.23573639982308703,0.654821108504557,0.4849857693811894,1237.8,1044.2350006103516,0.12861528518338994,0.33782146660805146,0.0,0.5163965521775303,36770700.0,22949545.0,1.602240915887439,29517913570.0,281,18.591549295774644,17.822535211267606,9.43661971830986,8.788732394366198,9.690140845070424,8.901408450704226,3.9211267605633804,6.457746478873239,2.011267605633803,85.62,45.85,18.48,12.82,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,4052,フィーチャ,情報・通信業,グロース,4052.T,フィーチャ(株),10,1,値上がり率,241,2026-08-07,2026-07-22,8,3,4.0,-6.0,2026-08-07,533.0,0.15869565217391313,0.5584795321637428,1.2777777777777777,0.88339222614841,0.8191126279863481,318.4,269.7,0.6739949748743719,0.9762699295513535,0.0,2.400331884399001,2307900.0,557110.0,4.142628924269893,263877520.0,256,19.802816901408452,17.822535211267606,9.690140845070424,9.901408450704226,9.901408450704226,4.76056338028169,6.71549295774648,6.457746478873239,0.0887323943661972,85.14,47.32,19.8,11.48,v7,True,True,True,True,True,True,True,True,True,False,False,False
5,6448,ブラザー工業,電気機器,プライム,6448.T,ブラザー工業(株),29,1,値上がり率,222,2026-08-07,2026-08-07,1,1,,,2026-08-07,4561.0,0.09983120327947925,0.13712291199202187,0.23270270270270266,0.3083763625932301,0.45565308033666496,3967.6,3795.7833333333333,0.14956144772658542,0.20159650840625787,0.0,0.39435453065923975,2747900.0,837415.0,3.2814076652555784,3799974275.0,281,18.47887323943662,16.68169014084507,9.408450704225352,9.211267605633804,9.211267605633804,6.338028169014085,6.2197183098591555,6.457746478873239,3.0760563380281694,85.08,44.57,18.42,12.56,v7,True,True,True,True,True,True,True,True,True,True,True,True
6,5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),8,1,出来高,243,2026-08-07,2026-06-15,38,37,9.0,1.0,2026-08-07,697.5,0.02048280907095834,0.07373772508358978,0.2544964028776979,0.25404527992058634,0.0395870049077236,622.9749969482422,575.0499969482422,0.11962759888732655,0.212938011827829,0.0,0.2454171035755938,77874100.0,47105810.0,1.6531739927622515,31857099621.04004,281,18.87323943661972,16.27605633802817,5.605633802816901,8.56338028169014,9.295774647887322,8.929577464788734,4.056338028169014,6.457746478873239,5.836619718309859,83.89,40.75,17.86,12.99,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,7272,ヤマハ発動機,輸送用機器,プライム,7272.T,ヤマハ発動機(株),49,1,出来高,202,2026-08-07,2026-06-15,38,37,29.0,-20.0,2026-08-07,1842.5,-0.015758547008547064,0.3719285182427401,0.4961429151441332,0.5801886792452831,0.6942528735632183,1394.5,1289.8716979980468,0.32126210111150955,0.4284366444039849,-0.015758547008547064,0.8326045514763649,10500200.0,9057495.0,1.1592830026403547,14313835447.5,281,19.802816901408452,17.822535211267606,9.549295774647886,9.901408450704226,9.901408450704226,8.0,2.6140845070422536,5.442253521126761,0.7492957746478873,83.78,47.17,19.8,10.61,v7,True,True,True,True,True,True,True,False,True,False,False,False
8,7780,メニコン,精密機器,プライム,7780.T,(株)メニコン,12,1,値上がり率,239,2026-08-07,2026-07-16,3,1,122.0,110.0,2026-08-07,2086.0,0.14931129476584015,0.20230547550432276,0.2627118644067796,0.3750823994726433,0.24153477813389146,1738.4,1674.5833333333333,0.1999539806718822,0.24568300572281676,0.0,0.5860062955615982,856500.0,205410.0,4.169709361764276,430716585.0,281,18.985915492957744,17.08732394366197,8.169014084507044,9.661971830985918,9.492957746478872,5.098591549295775,6.76056338028169,6.457746478873239,1.715492957746479,83.43,44.24,19.15,11.86,v7,True,True,True,True,True,True,True,True,True,False,True,False
9,6523,ＰＨＣホールディングス,電気機器,プライム,6523.T,ＰＨＣホールディングス(株),3,3,値上がり率・出来高・出来高増加率,448,2026-08-07,2026-07-16,2,1,112.0,109.0,2026-08-07,1311.0,0.20496323529411775,0.1918181818181819,0.2617901828681424,0.32157258064516125,0.18943527222019374,1099.9,1066.85,0.19192653877625232,0.2288512911843279,0.0,0.7343822139428626,3850100.0,252910.0,15.223201929540153,520087895.0,281,18.929577464788732,16.73239436619718,7.830985915492956,9.549295774647886,9.408450704225352,5.267605633802817,7.79718309859155,6.457746478873239,1.143661971830986,83.12,43.49,18.96,13.06,v7,True,True,True,True,True,True,True,True,True,False,True,False
10,3173,Ｃｏｍｉｎｉｘ,卸売業,スタンダード,3173.T,(株)Ｃｏｍｉｎｉｘ,89,1,値上がり率,162,2026-08-07,2026-08-06,2,2,93.0,4.0,2026-08-07,1228.0,0.05317324185248706,0.11737943585077337,0.27650727650727647,0.33333333333333326,0.3804233767691527,1049.0,973.0666666666667,0.1706387035271688,0.2619895861879966,0.0,0.3774366112800791,24800.0,5575.0,4.448430493273543,7264315.0,253,19.098591549295772,16.88450704225352,9.154929577464788,9.464788732394366,9.577464788732392,2.169014084507042,6.8957746478873245,6.457746478873239,3.391549295774648,83.09,45.14,19.04,9.06,v7,True,False,True,True,True,True,True,True,True,True,True,False
11,8159,立花エレテック,卸売業,プライム,8159.T,(株)立花エレテック,81,1,値上がり率,170,2026-08-07,2026-08-03,3,1,97.0,16.0,2026-08-07,4105.0,0.05526992287917731,0.18641618497109835,0.2534351145038167,0.3241935483870968,0.3361471703399943,3475.5,3254.6833333333334,0.18112501798302394,0.26125941591859925,0.0,0.43356964810304627,126200.0,48280.0,2.6139188069594033,195678350.0,281,18.816901408450704,16.783098591549294,8.929577464788734,9.52112676056338,9.549295774647886,4.366197183098591,5.5436619718309865,6.457746478873239,2.523943661971831,82.49,44.53,19.07,9.91,v7,True,True,True,True,True,True,True,True,True,False,True,False
12,3422,Ｊ－ＭＡＸ,金属製品,スタンダード,3422.T,(株)Ｊ－ＭＡＸ,5,2,値上がり率・出来高増加率,346,2026-08-07,2026-06-25,4,1,77.0,72.0,2026-08-07,603.0,0.19880715705765417,0.26680672268907557,0.23061224489795928,0.41217798594847777,0.30645165129488716,493.0,476.73333333333335,0.22312373225152138,0.2648580618095371,0.0,0.7378748649843345,284100.0,13315.0,21.33683815245963,14900530.0,265,18.422535211267608,17.29014084507042,8.732394366197182,9.774647887323944,9.605633802816902,2.8450704225352115,7.92112676056338,6.457746478873239,1.123943661971831,82.17,44.45,19.38,10.77,v7,True,False,True,True,True,True,True,True,True,False,True,False
13,4417,グローバルセキュリティエキスパート,情報・通信業,グロース,4417.T,グローバルセキュリティエキスパート(株),40,1,値上がり率,211,2026-08-07,2026-06-29,6,2,70.0,30.0,2026-08-07,4965.0,0.07934782608695645,0.0840611353711791,0.264968152866242,0.8002175489485135,0.6972218464368016,4358.0,3685.5833333333335,0.13928407526388242,0.3471408867886132,0.0,0.6012828232067435,98800.0,58730.0,1.6822748169589647,273948850.0,271,19.04225352112676,17.822535211267606,9.577464788732392,8.929577464788734,9.71830985915493,4.816901408450705,4.123943661971831,6.457746478873239,1.6366197183098592,82.13,46.44,18.65,8.94,v7,True,True,True,True,True,True,True,True,True,True,True,True
14,8075,神鋼商事,卸売業,プライム,8075.T,神鋼商事(株),71,1,値上がり率,180,2026-08-07,2026-08-06,2,2,44.0,-27.0,2026-08-07,3005.0,0.05809859154929575,0.16608459448971669,0.23004502660663118,0.23155737704918034,0.10618245421110784,2573.35,2455.0666666666666,0.1677385509161211,0.22399934828653678,0.0,0.33457000854216923,239900.0,60370.0,3.9738280602948484,189679075.0,281,18.366197183098592,15.769014084507043,6.816901408450703,9.43661971830986,9.352112676056338,4.309859154929578,6.670422535211268,6.457746478873239,4.2,81.38,40.95,18.79,10.98,v7,True,True,True,True,True,True,True,True,True,True,True,True
15,4911,資生堂,化学,プライム,4911.T,(株)資生堂,54,2,値上がり率・出来高,297,2026-08-07,2026-06-24,16,2,93.0,39.0,2026-08-07,3619.0,0.06723680330286053,0.147431832593532,0.3162393162393162,0.18152138426379372,0.30062893081761,3159.425,2820.772342936198,0.1454615950687228,0.28298194962905465,0.0,0.6067624335165398,5869000.0,4212670.0,1.393178198149867,14006391000.0,281,19.492957746478872,14.4,8.676056338028168,9.126760563380282,9.63380281690141,7.971830985915493,3.2901408450704226,6.457746478873239,1.5971830985915494,80.65,42.57,18.76,11.26,v7,True,True,True,True,True,True,True,True,True,True,True,True
16,9278,ブックオフグループホールディングス,小売業,プライム,9278.T,ブックオフグループホールディングス(株),129,1,値上がり率,122,2026-08-07,2026-07-07,10,1,124.0,-5.0,2026-08-07,2959.0,0.04300317236517448,0.05078125,0.3686401480111008,0.43092826494606706,0.8247378646915839,2606.9,2185.2998555501304,0.13506463615788866,0.35404758870269415,0.0,0.5172506514107948,197300.0,230620.0,0.8555199028705229,599651255.0,281,19.802816901408452,17.442253521126762,9.71830985915493,8.873239436619718,9.774647887323944,5.352112676056338,1.1943661971830986,6.457746478873239,1.9915492957746477,80.61,46.96,18.65,6.55,v7,True,True,True,True,True,True,True,False,True,True,True,True
17,4008,住友精化,化学,プライム,4008.T,住友精化(株),55,1,値上がり率,196,2026-08-07,2026-07-03,3,2,11.0,-44.0,2026-08-07,1542.0,0.06639004149377592,0.2608340147179067,0.2094117647058824,0.23360000000000003,0.23386328039723314,1286.4,1289.1833333333334,0.19869402985074625,0.19610606197722058,0.0,0.6035785234593494,796600.0,214630.0,3.7115035176815914,336007320.0,281,18.197183098591548,15.870422535211267,8.140845070422536,9.63380281690141,9.154929577464788,4.957746478873239,6.467605633802817,6.457746478873239,1.6169014084507043,80.5,42.21,18.79,11.43,v7,True,True,True,True,True,True,True,True,True,False,True,False
18,5108,ブリヂストン,ゴム製品,プライム,5108.T,(株)ブリヂストン,55,2,値上がり率・出来高,296,2026-08-07,2026-06-19,25,3,103.0,48.0,2026-08-07,4199.0,0.05264477312609683,0.05901639344262288,0.17553191489361697,0.22777777777777786,0.11556854410201911,3834.65,3556.209220377604,0.09501519043458972,0.18075167679649162,0.0,0.33579184976178994,9596300.0,4383980.0,2.188947029867837,18335949605.0,281,17.352112676056336,15.515492957746478,6.985915492957746,7.746478873239437,8.95774647887324,8.253521126760564,4.822535211267605,6.457746478873239,4.1605633802816895,80.25,39.85,16.7,13.08,v7,True,True,True,True,True,True,True,True,True,True,True,True
19,5142,アキレス,化学,プライム,5142.T,アキレス(株),2,1,値上がり率,249,2026-08-07,2026-08-07,1,1,,,2026-08-07,1689.0,0.21162123385939746,0.3012326656394453,0.39471511147811733,0.36429725363489496,0.0475287738868837,1293.05,1221.6166666666666,0.3062139901782608,0.38259410344216005,-0.0419788831226795,0.7680677417776146,361300.0,46190.0,7.822039402468067,87299720.0,281,19.802816901408452,17.03661971830986,5.690140845070423,9.901408450704226,9.901408450704226,3.8309859154929575,7.459154929577465,4.811267605633803,1.0253521126760563,79.46,42.53,19.8,11.29,v7,True,True,True,True,True,True,True,True,True,False,True,False
