rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,8136,8136.T,サンリオ,プライム,卸売業,48,True,jpx_liquidity,JPX流動性,15.0,2.0,値上がり率・出来高,2026-08-07,1397.0,0.06519252764010686,0.09783889980353644,0.23573639982308703,0.654821108504557,0.4849857693811894,1237.8,1044.2350006103516,0.12861528518338994,0.33782146660805146,0.0,0.5163965521775303,36770700.0,22949545.0,1.602240915887439,29517913570.0,281,19.26666666666667,17.835,9.266666666666666,9.566666666666668,9.908333333333333,9.216666666666665,6.733333333333333,6.784166666666667,2.111666666666667,90.69,46.37,19.48,15.95,v7,True,True,True,True,True,True,True,True,True,True,True,True
2,7832,7832.T,バンダイナムコホールディングス,プライム,その他製品,104,True,jpx_liquidity,JPX流動性,27.0,2.0,値上がり率・出来高,2026-08-07,5398.0,0.10501535312180144,0.1711868084183119,0.33514716794459565,0.4190325972660358,0.310465190021592,4390.85,3960.483333333333,0.2293747224341527,0.36296495798071793,0.0,0.61307945708082,8355700.0,2682015.0,3.1154561029673586,13627014630.0,281,19.816666666666666,17.340000000000003,8.45,9.908333333333333,9.908333333333333,8.283333333333335,7.733333333333333,6.784166666666667,1.6216666666666666,89.85,45.61,19.82,16.02,v7,True,True,True,True,True,True,True,True,True,False,True,False
3,5401,5401.T,日本製鉄,プライム,鉄鋼,47,True,jpx_liquidity,JPX流動性,8.0,1.0,出来高,2026-08-07,697.5,0.02048280907095834,0.07373772508358978,0.2544964028776979,0.25404527992058634,0.0395870049077236,622.9749969482422,575.0499969482422,0.11962759888732655,0.212938011827829,0.0,0.2454171035755938,77874100.0,47105810.0,1.6531739927622515,31857099621.04004,281,19.46666666666667,16.229999999999997,4.583333333333332,9.5,9.633333333333335,9.233333333333333,6.773333333333333,6.784166666666667,6.1483333333333325,88.35,40.28,19.13,16.01,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,7272,7272.T,ヤマハ発動機,プライム,輸送用機器,97,True,jpx_liquidity,JPX流動性,49.0,1.0,出来高,2026-08-07,1842.5,-0.015758547008547064,0.3719285182427401,0.4961429151441332,0.5801886792452831,0.6942528735632183,1394.5,1289.8716979980468,0.32126210111150955,0.4284366444039849,-0.015758547008547064,0.8326045514763649,10500200.0,9057495.0,1.1592830026403547,14313835447.5,281,19.816666666666666,17.835,9.583333333333336,9.908333333333333,9.908333333333333,8.4,5.333333333333332,6.171666666666668,0.7583333333333334,87.72,47.24,19.82,13.73,v7,True,True,True,True,True,True,True,False,True,False,False,False
5,6448,6448.T,ブラザー工業,プライム,電気機器,296,True,jpx_liquidity,JPX流動性,29.0,1.0,値上がり率,2026-08-07,4561.0,0.09983120327947925,0.13712291199202187,0.23270270270270266,0.3083763625932301,0.45565308033666496,3967.6,3795.7833333333333,0.14956144772658542,0.20159650840625787,0.0,0.39435453065923975,2747900.0,837415.0,3.2814076652555784,3799974275.0,281,19.233333333333334,16.95,9.2,9.683333333333335,9.583333333333336,5.083333333333332,7.786666666666667,6.784166666666667,3.325,87.63,45.38,19.27,12.87,v7,True,True,True,True,True,True,True,True,True,True,True,True
6,5108,5108.T,ブリヂストン,プライム,ゴム製品,81,True,jpx_liquidity,JPX流動性,55.0,2.0,値上がり率・出来高,2026-08-07,4199.0,0.05264477312609683,0.05901639344262288,0.17553191489361697,0.22777777777777786,0.11556854410201911,3834.65,3556.209220377604,0.09501519043458972,0.18075167679649162,0.0,0.33579184976178994,9596300.0,4383980.0,2.188947029867837,18335949605.0,281,18.8,15.63,5.933333333333334,9.133333333333333,9.45,8.666666666666668,7.346666666666667,6.784166666666667,4.503333333333333,86.25,40.36,18.58,16.01,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,4911,4911.T,資生堂,プライム,化学,99,True,jpx_liquidity,JPX流動性,54.0,2.0,値上がり率・出来高,2026-08-07,3619.0,0.06723680330286053,0.147431832593532,0.3162393162393162,0.18152138426379372,0.30062893081761,3159.425,2820.772342936198,0.1454615950687228,0.28298194962905465,0.0,0.6067624335165398,5869000.0,4212670.0,1.393178198149867,14006391000.0,281,19.816666666666666,14.46,8.316666666666668,9.65,9.783333333333335,8.366666666666667,6.2,6.784166666666667,1.68,85.06,42.59,19.43,14.57,v7,True,True,True,True,True,True,True,True,True,True,True,True
8,6724,6724.T,セイコーエプソン,プライム,電気機器,219,False,jpx_liquidity,JPX流動性,,,,2026-08-07,3175.0,0.013405681455473939,0.07627118644067798,0.1400359066427288,0.2720352564102564,0.49622773385030006,2948.85,2833.358333333333,0.07669091340692136,0.1205783478381075,0.0,0.362176658736422,2828800.0,1817635.0,1.5563080596489394,5629604065.0,281,17.766666666666666,16.47,9.316666666666665,8.716666666666667,8.5,6.366666666666667,6.626666666666668,6.784166666666667,3.8966666666666665,84.44,43.55,17.22,12.99,v7,True,True,True,True,True,True,True,True,True,True,True,True
9,9616,9616.T,共立メンテナンス,プライム,サービス業,289,False,jpx_liquidity,JPX流動性,,,,2026-08-07,3452.0,-0.004900547708273306,-0.005760368663594417,0.17454916638312357,0.465195246179966,0.28301508079395377,3209.85,2885.141666666667,0.07543966228951504,0.1964750431088016,-0.006046645551396446,0.2712038276992898,1244700.0,1198430.0,1.038608846574268,3928439675.0,281,18.7,17.46,8.116666666666667,8.666666666666668,9.533333333333335,5.2,4.693333333333333,6.381666666666666,5.6816666666666675,84.43,44.28,18.2,9.89,v7,True,True,True,True,True,True,True,False,True,True,True,True
10,8050,8050.T,セイコーグループ,プライム,精密機器,336,False,jpx_liquidity,JPX流動性,,,,2026-08-07,9170.0,-0.013978494623655968,0.15491183879093207,0.23751686909581649,0.46955128205128216,1.1615962435046199,7899.0,7431.166666666667,0.16090644385365227,0.23399197075380718,-0.026539278131634814,0.6955276783655523,446800.0,353485.0,1.263985741969249,2938094950.0,281,19.3,17.520000000000003,9.908333333333333,9.8,9.716666666666667,4.416666666666666,5.786666666666667,5.88,1.26,83.59,46.73,19.52,10.2,v7,True,True,True,True,True,True,True,True,True,True,True,True
