signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-08-03,2026-08-04,,8163,8163.T,ＳＲＳホールディングス,小売業,1540.0,1515.0,-0.016233766233766267,0.03610585626731129
2026-08-03,2026-08-04,,9889,9889.T,ＪＢＣＣホールディングス,情報・通信業,1723.0,1695.0,-0.016250725478816008,0.03610523383482362
2026-08-03,2026-08-04,,4661,4661.T,オリエンタルランド,サービス業,3058.0,2979.0,-0.025833878351864015,0.03575351619261782
2026-08-03,2026-08-04,,8304,8304.T,あおぞら銀行,銀行業,3165.0,3259.0,0.02969984202211684,0.037791696053839266
2026-08-03,2026-08-04,,7510,7510.T,たけびし,卸売業,2720.0,2878.0,0.05808823529411766,0.038833597281953916
2026-08-04,2026-08-05,,7272,7272.T,ヤマハ発動機,輸送用機器,1746.5,1842.5,0.05496707701116521,0.03818182976028761
2026-08-04,2026-08-05,,3498,3498.T,霞ヶ関キャピタル,不動産業,8000.0,7760.0,-0.030000000000000027,0.035106664155252126
2026-08-04,2026-08-05,,4768,4768.T,大塚商会,情報・通信業,3408.0,3443.0,0.010269953051643244,0.036564131905078734
2026-08-04,2026-08-05,,8159,8159.T,立花エレテック,卸売業,3835.0,4105.0,0.07040417209908734,0.0387405358559416
2026-08-04,2026-08-05,,7774,7774.T,ジャパン・ティッシュエンジニアリング,精密機器,740.0,820.0,0.10810810810810811,0.04010513319491048
2026-08-05,2026-08-06,,5401,5401.T,日本製鉄,鉄鋼,665.0,697.5,0.048872180451127845,0.03803010066203837
2026-08-05,2026-08-06,,3941,3941.T,レンゴー,パルプ・紙,1650.0,1577.0,-0.044242424242424194,0.03465394305618156
2026-08-05,2026-08-06,,2492,2492.T,インフォマート,サービス業,565.0,585.0,0.03539823008849563,0.0375415609732597
2026-08-05,2026-08-06,,7951,7951.T,ヤマハ,その他製品,1302.0,1377.0,0.05760368663594462,0.03834668838867345
2026-08-05,2026-08-06,,7296,7296.T,エフ・シー・シー,輸送用機器,4050.0,4155.0,0.025925925925925908,0.037198113327761996
2026-08-06,2026-08-07,,7832,7832.T,バンダイナムコホールディングス,その他製品,5133.0,5398.0,0.05162672900837717,0.03881609893379616
2026-08-06,2026-08-07,,5401,5401.T,日本製鉄,鉄鋼,684.2999877929688,697.5,0.019289803364755942,0.037622525900348085
2026-08-06,2026-08-07,,6103,6103.T,オークマ,機械,5500.0,5580.0,0.014545454545454639,0.0374474094754165
2026-08-06,2026-08-07,,4612,4612.T,日本ペイントホールディングス,化学,1269.5,1259.5,-0.007877116975187115,0.0366197804978647
2026-08-06,2026-08-07,,8343,8343.T,秋田銀行,銀行業,8110.0,8030.0,-0.009864364981504337,0.03654643012259235
