rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,9104,9104.T,商船三井,プライム,海運業,72,True,jpx_liquidity,JPX流動性,49.0,2.0,値上がり率・出来高,2026-08-21,7278.0,0.04614057783527392,0.12471024571163647,0.25591026747195866,0.33443344334433434,0.34652904352300595,6267.75,5734.466666666666,0.1611822424314946,0.2691677226594744,0.0,0.30051088038557083,5966400.0,3061840.0,1.948632195019988,20904296270.0,290,19.233333333333334,16.980000000000004,8.733333333333333,9.908333333333333,9.733333333333334,8.816666666666668,7.926666666666666,6.871666666666667,5.378333333333333,93.58,44.95,19.64,16.74,v7,True,True,True,True,True,True,True,True,True,True,True,True
2,9101,9101.T,日本郵船,プライム,海運業,71,True,jpx_liquidity,JPX流動性,54.0,2.0,値上がり率・出来高,2026-08-21,7101.0,0.04503311258278142,0.10953125000000008,0.22073233625580202,0.35774378585086053,0.3800034901367577,6254.9,5695.05,0.13526994836048534,0.24687228382542736,0.0,0.31723643902800974,5552800.0,3181435.0,1.7453759074128499,21070992405.0,290,18.9,17.22,8.866666666666667,9.908333333333333,9.583333333333336,8.833333333333332,7.926666666666666,6.871666666666667,4.911666666666667,93.02,44.99,19.49,16.76,v7,True,True,True,True,True,True,True,True,True,True,True,True
3,9107,9107.T,川崎汽船,プライム,海運業,92,True,jpx_liquidity,JPX流動性,20.0,2.0,値上がり率・出来高,2026-08-21,3405.0,0.07277882797731561,0.12376237623762387,0.22043010752688175,0.3816189896530737,0.430192529545979,2937.9,2701.758333333333,0.15899111610333905,0.26029036645888026,0.0,0.367638863950197,9567300.0,5172975.0,1.8494773317095095,16275829847.5,290,18.86666666666667,17.340000000000003,9.166666666666664,9.908333333333333,9.666666666666668,8.483333333333334,7.926666666666666,6.871666666666667,4.048333333333334,92.28,45.37,19.58,16.41,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,4689,4689.T,ＬＩＮＥヤフー,プライム,情報・通信業,154,True,jpx_liquidity,JPX流動性,19.0,1.0,出来高,2026-08-21,525.5999755859375,0.01565212673611116,0.03811966869108585,0.2024707578280449,0.2741817589962121,0.4598177717624212,477.38499755859374,442.2566665649414,0.10099810063977954,0.18845009091289278,0.0,0.34054527754050207,25714100.0,19093600.0,1.3467392215192526,9486153843.101654,290,18.7,16.44,9.283333333333333,9.566666666666668,9.383333333333333,7.45,7.64,6.871666666666667,4.503333333333333,89.84,44.42,18.95,15.09,v7,True,True,True,True,True,True,True,True,True,True,True,True
5,6869,6869.T,シスメックス,プライム,電気機器,228,True,jpx_liquidity,JPX流動性,131.0,2.0,値上がり率・出来高,2026-08-21,1976.5,0.030231952045869148,0.030231952045869148,0.30807412309728655,0.4102747056724938,0.4503464567324109,1754.3,1571.675,0.12666020635011122,0.2575755165667202,-0.0017676767676767513,0.7523201146648765,3591800.0,3139555.0,1.1440474844364885,5782273227.5,290,19.816666666666666,17.49,9.266666666666666,9.733333333333334,9.616666666666667,6.216666666666668,7.24,6.673333333333334,1.085,87.14,46.57,19.35,13.46,v7,True,True,True,True,True,True,True,False,True,True,True,True
6,4443,4443.T,Ｓａｎｓａｎ,プライム,情報・通信業,387,False,jpx_liquidity,JPX流動性,,,,2026-08-21,2231.0,0.004954954954955015,0.0593542260208928,0.2590293453724606,0.4223780682180427,1.074796588480719,1985.5,1739.95,0.1236464366658272,0.28222075346992725,0.0,0.5313677723790724,1300500.0,1292475.0,1.006209017582545,2493794285.0,290,19.3,17.55,9.908333333333333,9.7,9.783333333333335,3.5666666666666673,6.72,6.871666666666667,2.1,85.5,46.76,19.48,10.29,v7,True,True,True,True,True,True,True,False,True,True,True,True
7,8050,8050.T,セイコーグループ,プライム,精密機器,245,False,jpx_liquidity,JPX流動性,,,,2026-08-21,10530.0,-0.04878048780487809,-0.06066012488849237,0.3928571428571428,0.5763473053892216,0.6023738872403561,9450.0,8121.333333333333,0.11428571428571432,0.2965851255951404,-0.06316725978647686,0.8875012671579864,581300.0,517400.0,1.123502126014689,5229451550.0,290,19.816666666666666,17.835,9.6,9.666666666666668,9.908333333333333,5.933333333333334,7.2,4.6433333333333335,0.595,85.2,47.25,19.58,13.13,v7,True,True,True,True,True,True,True,False,False,True,False,False
8,7272,7272.T,ヤマハ発動機,プライム,輸送用機器,86,True,jpx_liquidity,JPX流動性,76.0,1.0,出来高,2026-08-21,1940.0,0.0038809831824062613,-0.004617752693689026,0.4946070878274269,0.5557337610264634,0.5921214608124743,1686.075,1390.2550313313802,0.1506012484616639,0.39542742610480297,-0.004617752693689026,0.856318359774605,6377900.0,10299720.0,0.6192304256814748,17637373810.0,290,19.816666666666666,17.835,9.533333333333335,9.908333333333333,9.908333333333333,8.583333333333332,2.2,6.65,0.7,85.14,47.18,19.82,10.78,v7,True,True,True,True,True,True,True,False,True,True,False,False
9,9506,9506.T,東北電力,プライム,電気・ガス業,311,True,jpx_liquidity,JPX流動性,147.0,1.0,出来高,2026-08-21,1330.5,0.014100609756097615,0.06100478468899517,0.16048844308765808,0.3331663326653307,0.08703452155128555,1222.0,1111.7666666666667,0.08878887070376429,0.19674392108655891,0.0,0.2271521979039058,3217900.0,2926390.0,1.0996142004312481,3644308407.5,290,18.0,16.95,5.749999999999999,9.416666666666668,9.433333333333335,4.833333333333334,7.093333333333334,6.871666666666667,6.591666666666668,84.94,40.7,18.85,11.93,v7,True,True,True,True,True,True,True,False,True,True,True,True
10,7832,7832.T,バンダイナムコホールディングス,プライム,その他製品,89,False,jpx_liquidity,JPX流動性,,,,2026-08-21,5484.0,-0.012603528988116675,0.009015639374424955,0.3398485218666014,0.47142473839549237,0.3640464766979803,4969.05,4210.4,0.10363147885410684,0.3024890746722402,-0.012603528988116675,0.6324255723768134,2073800.0,3336250.0,0.6215961034095167,16937226935.0,290,19.816666666666666,17.64,8.8,9.616666666666667,9.908333333333333,8.533333333333335,2.2933333333333334,6.51,1.5166666666666668,84.64,46.26,19.52,10.83,v7,True,True,True,True,True,True,True,False,True,True,True,True
