code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
4833,(株)Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,3,3,値上がり率・出来高・出来高増加率
3189,(株)ＡＮＡＰホールディングス,1,2,値上がり率・出来高
9432,ＮＴＴ(株),1,2,値上がり率・出来高
7138,(株)ＴＯＲＩＣＯ,2,2,値上がり率・出来高
9399,ビート・ホールディングス・リミテッド,4,2,値上がり率・出来高
3350,(株)メタプラネット,5,2,値上がり率・出来高
3664,(株)ＷＩＺＥ,5,2,値上がり率・出来高
456A,ＨＵＭＡＮ　ＭＡＤＥ(株),6,2,値上がり率・出来高増加率
6543,(株)日宣,6,2,値上がり率・出来高増加率
6085,アーキテクツ・スタジオ・ジャパン(株),7,2,値上がり率・出来高
296A,令和アカウンティング・ホールディングス(株),9,2,値上がり率・出来高増加率
9501,東京電力ホールディングス(株),11,2,値上がり率・出来高
4691,ワシントンホテル(株),13,2,値上がり率・出来高増加率
3747,(株)インタートレード,16,2,値上がり率・出来高増加率
3810,サイバーステップホールディングス(株),16,2,値上がり率・出来高
4005,住友化学(株),17,2,値上がり率・出来高
7719,(株)東京衡機,19,2,値上がり率・出来高増加率
9107,川崎汽船(株),20,2,値上がり率・出来高
6696,(株)トラース・オン・プロダクト,21,2,値上がり率・出来高増加率
6634,(株)ＪＮグループ,23,2,値上がり率・出来高増加率
3905,データセクション(株),29,2,値上がり率・出来高
6786,(株)ＲＶＨ,32,2,値上がり率・出来高増加率
8001,伊藤忠商事(株),34,2,値上がり率・出来高
3803,イメージ情報開発(株),35,2,値上がり率・出来高増加率
5721,エスクリプトエナジー(株),37,2,値上がり率・出来高
4784,ＧＭＯインターネット(株),40,2,値上がり率・出来高
9159,(株)Ｗ　ＴＯＫＹＯ,42,2,値上がり率・出来高増加率
4243,(株)ニックス,43,2,値上がり率・出来高増加率
4563,アンジェス(株),44,2,出来高・出来高増加率
7687,(株)ミクリード,44,2,値上がり率・出来高増加率
6526,(株)ソシオネクスト,46,2,値上がり率・出来高
2351,(株)ＡＳＪ,47,2,値上がり率・出来高増加率
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ(株),48,2,値上がり率・出来高
9104,(株)商船三井,49,2,値上がり率・出来高
7603,ジーイエット(株),54,2,出来高・出来高増加率
9101,日本郵船(株),54,2,値上がり率・出来高
9127,玉井商船(株),64,2,値上がり率・出来高増加率
2334,(株)イオレ,68,2,出来高・出来高増加率
5711,三菱マテリアル(株),69,2,値上がり率・出来高
443A,iFreeETF 東証REIT指数(2・5・8・11月決算型),92,2,値上がり率・出来高増加率
5103,昭和ホールディングス(株),93,2,出来高・出来高増加率
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス(株),93,2,値上がり率・出来高
7215,(株)ファルテック,120,2,値上がり率・出来高増加率
