code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
3907,シリコンスタジオ,情報・通信業,スタンダード,3907.T,シリコンスタジオ(株),1,1,値上がり率,250,2026-08-05,2026-06-22,13,3,21.0,20.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,1,出来高,250,2026-08-05,2026-06-15,36,35,1.0,0.0
4062,イビデン,電気機器,プライム,4062.T,イビデン(株),2,2,値上がり率・出来高,349,2026-08-05,2026-06-15,36,35,56.0,54.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),2,1,出来高,249,2026-08-05,2026-06-15,36,35,2.0,0.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),3,1,出来高,248,2026-08-05,2026-06-15,36,35,3.0,0.0
4635,東京インキ,化学,スタンダード,4635.T,東京インキ(株),3,1,値上がり率,248,2026-08-05,2026-08-05,1,1,,
4968,荒川化学工業,化学,プライム,4968.T,荒川化学工業(株),4,1,値上がり率,247,2026-08-05,2026-06-18,7,2,74.0,70.0
7272,ヤマハ発動機,輸送用機器,プライム,7272.T,ヤマハ発動機(株),5,2,値上がり率・出来高,346,2026-08-05,2026-06-15,36,35,16.0,11.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),5,1,出来高,246,2026-08-05,2026-06-15,36,35,6.0,1.0
3036,アルコニックス,卸売業,プライム,3036.T,アルコニックス(株),6,1,値上がり率,245,2026-08-05,2026-08-05,1,1,,
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),6,1,出来高,245,2026-08-05,2026-06-15,36,35,5.0,-1.0
4746,東計電算,情報・通信業,スタンダード,4746.T,(株)東計電算,7,1,値上がり率,244,2026-08-05,2026-07-08,3,2,14.0,7.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),7,1,出来高,244,2026-08-05,2026-06-15,36,35,15.0,8.0
1980,ダイダン,建設業,プライム,1980.T,ダイダン(株),8,1,値上がり率,243,2026-08-05,2026-06-15,4,1,138.0,130.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),8,2,値上がり率・出来高,343,2026-08-05,2026-06-15,36,35,11.0,3.0
4461,第一工業製薬,化学,プライム,4461.T,第一工業製薬(株),9,1,値上がり率,242,2026-08-05,2026-06-15,10,1,4.0,-5.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),9,1,出来高,242,2026-08-05,2026-06-15,36,35,18.0,9.0
3954,昭和パックス,パルプ・紙,スタンダード,3954.T,昭和パックス(株),10,2,値上がり率・出来高増加率,341,2026-08-05,2026-06-26,3,1,148.0,138.0
5199,不二ラテックス,ゴム製品,スタンダード,5199.T,不二ラテックス(株),10,1,出来高増加率,241,2026-08-05,2026-07-06,5,1,120.0,110.0
7013,ＩＨＩ,機械,プライム,7013.T,(株)ＩＨＩ,10,1,出来高,241,2026-08-05,2026-06-15,36,35,36.0,26.0
3845,アイフリークモバイル,情報・通信業,スタンダード,3845.T,(株)アイフリークモバイル,11,1,出来高増加率,240,2026-08-05,2026-06-18,9,1,80.0,69.0
