start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-08-05,36,5,10.0,-0.09264132769907629,,,-0.49364749690511456,0.24793480095722334,-2.616567791105698,-0.12525264061753438,0.36492170594056134,12.899782825250576
