liquidity_rank,code,name,industry,market,ticker,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,in_yahoo_pool,universe_source,universe_label
1,285A,キオクシアホールディングス,電気機器,プライム,285A.T,2026-08-05,54300.0,0.04242656939911682,0.4147993746743095,-0.25,0.1778741865509761,1.8436763550667714,58625.0,70197.66666666667,-0.07377398720682304,-0.22647001562255165,-0.500459981600736,1.6337573836834074,47687100.0,48990200.0,0.9734008026095015,2798835328450.0,279,True,jpx_liquidity,JPX流動性
2,6857,アドバンテスト,電気機器,プライム,6857.T,2026-08-05,33720.0,0.08774193548387088,0.338095238095238,0.16678200692041512,0.17470823898275567,0.37651439673526865,29421.0,28793.583333333332,0.1461201182828591,0.17109425421751956,-0.06072423398328686,1.053311010145043,9461000.0,10157300.0,0.9314483179585126,300261610075.0,279,True,jpx_liquidity,JPX流動性
3,8035,東京エレクトロン,電気機器,プライム,8035.T,2026-08-05,58550.0,0.032627865961199376,0.17100000000000004,-0.15719015402331937,0.12250766871165641,0.4403486941506687,63592.5,63013.666666666664,-0.07929394189566374,-0.07083648520691277,-0.25697969543147203,0.786221380139863,3342100.0,4860790.0,0.6875631327417971,299785080000.0,279,False,jpx_liquidity,JPX流動性
4,9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,2026-08-05,5958.0,0.13963274674827852,0.25669689938831475,0.03240339629180378,-0.004843828294638364,0.4919519224526343,5653.65,6348.333333333333,0.05383247990236395,-0.06148595431871873,-0.3097775718257646,1.0280550805318032,59361000.0,52299460.0,1.1350212793784105,298638938530.0,279,True,jpx_liquidity,JPX流動性
5,6976,太陽誘電,電気機器,プライム,6976.T,2026-08-05,11165.0,0.08503401360544216,0.23986674069961134,-0.31733414857841635,0.7171639495539834,2.19686871862941,11664.4,14002.066666666668,-0.042814032440588456,-0.2026177088144132,-0.5071728095343191,1.323470845163486,19189000.0,23379230.0,0.8207712572227571,273525962890.0,279,True,jpx_liquidity,JPX流動性
6,6981,村田製作所,電気機器,プライム,6981.T,2026-08-05,7829.0,0.09819048954972653,0.25645963729738397,-0.15013026487190617,0.28808818690358673,1.4565926369904467,8113.2,8963.166666666666,-0.035029334911009236,-0.12653638037152037,-0.3608979591836735,1.1052128629074724,39073300.0,32397605.0,1.2060552006853593,259225919515.0,279,True,jpx_liquidity,JPX流動性
7,5803,フジクラ,非鉄金属,プライム,5803.T,2026-08-05,5073.0,0.09615384615384626,0.3492021276595745,0.00019716088328070036,-0.33460125918153205,0.3655677024008588,4594.05,5017.85,0.10425441603813623,0.010990762976174961,-0.3541693189051559,0.9296163271301568,48207800.0,42132110.0,1.1442056901493896,194799794990.0,279,True,jpx_liquidity,JPX流動性
8,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,2026-08-05,3541.0,0.02046109510086458,-0.02906498491911158,0.027568195008705665,0.22695772695772698,0.2226967714643704,3589.05,3302.6916666666666,-0.013387943884872078,0.07215579211905432,-0.06791260858120562,0.3529643307000162,41588500.0,46800125.0,0.8886407888867818,166212215520.0,279,True,jpx_liquidity,JPX流動性
9,6920,レーザーテック,電気機器,プライム,6920.T,2026-08-05,46680.0,0.05850340136054433,0.3597436644334402,0.059704880817253114,0.07335019544722932,0.5462073534282874,42486.5,43820.200846354164,0.09870194061643112,0.06526211880390709,-0.1848208797422387,1.073507111391837,3877600.0,3775115.0,1.0271475173603983,162877519650.0,279,True,jpx_liquidity,JPX流動性
10,4062,イビデン,電気機器,プライム,4062.T,2026-08-05,20330.0,0.24494794856093072,0.5092798812175203,0.021864790148278468,0.22839879154078546,1.874657055533719,17332.5,19767.5,0.17294100677917212,0.02845579865941561,-0.23065279091769153,1.5486349657585645,9010900.0,8346405.0,1.0796145166691529,145125217400.0,279,True,jpx_liquidity,JPX流動性
11,6146,ディスコ,機械,プライム,6146.T,2026-08-05,63740.0,0.04680571522417476,0.24201091192517543,-0.11349095966620304,-0.12445054945054945,-0.02580121316329942,64692.0,70673.0,-0.01471588449885608,-0.09809969861191681,-0.2796112115732369,0.9500917689867286,1514500.0,2060695.0,0.7349462196006687,128893795550.0,279,False,jpx_liquidity,JPX流動性
12,7203,トヨタ自動車,輸送用機器,プライム,7203.T,2026-08-05,2914.5,-0.0013705670721261276,-0.09599875930521096,-0.01069246435845217,0.025149489975378136,-0.21748773001610866,2939.125,2891.891666666667,-0.008378343894866691,0.007817835499831283,-0.2500262445129179,0.3640589255657785,48003400.0,35944090.0,1.3355018864019093,108663437100.0,279,True,jpx_liquidity,JPX流動性
13,9983,ファーストリテイリング,小売業,プライム,9983.T,2026-08-05,76870.0,-0.023252858958068612,-0.04390547263681588,-0.12548350398179753,0.06438659651066181,0.21630115201965783,79711.0,79594.83333333333,-0.03564125403018403,-0.03423379658227388,-0.12548350398179753,0.28484004008125674,1326700.0,1321890.0,1.0036387293950328,105797763500.0,279,False,jpx_liquidity,JPX流動性
14,8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T,2026-08-05,6666.0,0.02317728319263246,-0.030541012216404928,-0.021432765707574908,0.15149421316289513,0.1451639650984209,6892.75,6443.6,-0.03289688440752969,0.034514867465391896,-0.07596340449126693,0.3406022144002185,11937400.0,13682820.0,0.8724371145714115,92891422910.0,279,True,jpx_liquidity,JPX流動性
15,3436,ＳＵＭＣＯ,金属製品,プライム,3436.T,2026-08-05,3756.0,0.05952045133991546,0.2738680685094115,-0.1781181619256017,-0.0010638297872340718,1.3120960295475532,4010.55,3902.4840413411457,-0.06347009761753375,-0.03753610259244122,-0.2922555115884681,1.2760057820629083,13261600.0,21670920.0,0.6119537149322687,86783059137.5,279,True,jpx_liquidity,JPX流動性
16,8411,みずほフィナンシャルグループ,銀行業,プライム,8411.T,2026-08-05,8470.0,0.04169228877136888,0.0441321499013807,0.02953689072565946,0.2152080344332854,0.16610473024867156,8327.2,7810.066666666667,0.01714862138533957,0.08449778491007343,-0.033766826374629244,0.45282997531133096,10224900.0,10238500.0,0.9986716804219368,84649735680.0,279,True,jpx_liquidity,JPX流動性
17,5016,ＪＸ金属,非鉄金属,プライム,5016.T,2026-08-05,4350.0,0.09544195416771584,0.3059141398979286,0.12840466926070038,-0.08651826963460729,0.73182221373798,3789.65,4005.1,0.14786325914002618,0.08611520311602705,-0.23951048951048948,0.89985364980147,25175100.0,22311395.0,1.1283516785929342,84446010750.0,279,True,jpx_liquidity,JPX流動性
18,7011,三菱重工業,機械,プライム,7011.T,2026-08-05,4000.0,-0.02224395013444147,0.06951871657754016,-0.002244948865053664,-0.06976744186046513,-0.16741520024213252,3836.25,3826.883333333333,0.0426849136526557,0.04523698571073931,-0.22783569376634738,0.4235061238124735,29142000.0,19545375.0,1.4909921145027916,76376040375.0,279,True,jpx_liquidity,JPX流動性
19,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,電気機器,プライム,6525.T,2026-08-05,8488.0,0.0347433865658906,0.4032071416763101,-0.17109375000000004,0.19920881604973162,0.41098590874797236,8884.5,8718.016666666666,-0.04462828521582529,-0.02638405906542196,-0.29266666666666663,1.2625209938397692,6807200.0,8547885.0,0.796360737188205,73788371745.0,279,True,jpx_liquidity,JPX流動性
20,7974,任天堂,その他製品,プライム,7974.T,2026-08-05,7428.0,-0.01720031754432394,-0.06987227648384675,0.039171796306659123,0.034684496447973334,-0.10277569286158905,7311.0,7207.883333333333,0.01600328272466145,0.030538322623608893,-0.25895599928489765,0.4255098408513349,7249200.0,9619055.0,0.7536291246905231,70961994925.0,279,True,jpx_liquidity,JPX流動性
21,6758,ソニーグループ,電気機器,プライム,6758.T,2026-08-05,3565.0,0.007346708109635447,-0.06405880808611186,0.01798972015990863,0.023249138920780732,0.02051350791873885,3517.35,3454.0333333333333,0.013547130652337813,0.03212669246581301,-0.06405880808611186,0.3324698611634917,16765700.0,18896890.0,0.8872200663707097,66600634550.0,279,True,jpx_liquidity,JPX流動性
22,6723,ルネサスエレクトロニクス,電気機器,プライム,6723.T,2026-08-05,3813.0,-0.018027298480556286,0.20283911671924293,-0.19624789207419902,0.016799999999999926,0.28926458157227386,4029.25,4294.283333333334,-0.053670037848234764,-0.11207535599653817,-0.2557095451883662,0.9159129229142998,19950800.0,16865485.0,1.182936630639439,65867010975.0,279,True,jpx_liquidity,JPX流動性
23,5801,古河電気工業,非鉄金属,プライム,5801.T,2026-08-05,3919.0,0.09899046550757151,0.4135256988277727,0.06668481219379419,-0.9222883204441801,-0.7278741291991935,3396.5,22739.166666666668,0.15383482997203002,-0.8276541943049804,-0.9348353841037579,0.9972664220269648,28889200.0,18405650.0,1.5695832529685179,64651180542.5,279,True,jpx_liquidity,JPX流動性
24,6501,日立製作所,電気機器,プライム,6501.T,2026-08-05,5476.0,0.01182557280118246,0.10470042364333265,0.10805341966815063,0.12489728841413306,0.02618438976246651,4948.95,4882.466666666666,0.1064973378191334,0.12156423665633498,-0.053363424657638325,0.32480568697665085,14031000.0,12788160.0,1.0971867727648075,62443237970.0,279,True,jpx_liquidity,JPX流動性
25,7735,ＳＣＲＥＥＮホールディングス,電気機器,プライム,7735.T,2026-08-05,13690.0,0.047436878347360434,0.16709292412617227,-0.19894675248683436,0.19772528433945746,0.3703445167343389,15719.25,14520.25,-0.12909330915915196,-0.05717876758320273,-0.2975885069266291,0.9629925159251354,3206600.0,4006135.0,0.8004223522172867,60555998400.0,279,False,jpx_liquidity,JPX流動性
26,6861,キーエンス,電気機器,プライム,6861.T,2026-08-05,87380.0,0.054041013268998794,0.1261760536151566,0.11767715528268097,0.10244764067625534,0.6482476250138802,76139.0,76936.66666666667,0.14763787283783603,0.13573935271435378,0.0,0.5273991613247939,1068000.0,750550.0,1.422956498567717,59629781800.0,279,False,jpx_liquidity,JPX流動性
27,4063,信越化学工業,化学,プライム,4063.T,2026-08-05,6163.0,0.0293970268915984,0.08312829525483312,-0.13900530874545958,-0.1804521276595744,0.21799805881868184,6674.0,7035.433333333333,-0.07656577764459094,-0.12400562865116105,-0.21047911862669744,0.4976351675822637,8860900.0,8850675.0,1.0011552791171294,57794212815.0,279,True,jpx_liquidity,JPX流動性
28,5802,住友電気工業,非鉄金属,プライム,5802.T,2026-08-05,2371.5,0.09715475364330328,0.14454633204633205,-0.029267294310274306,-0.7964377682403434,-0.6819887228789757,2336.975,6334.883333333333,0.014773371559387627,-0.6256442502229718,-0.8301825993555316,0.7724008760524983,30948900.0,24580035.0,1.25910723886276,57097636470.0,279,True,jpx_liquidity,JPX流動性
