start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-07-27,29,5,10.0,-0.03215345183561713,,,-0.24722805168791107,0.2546898553797018,-0.986424445092849,-0.08827191101132847,0.35771551739890783,10.318102154253252
