rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,8306,8306.T,三菱ＵＦＪフィナンシャル・グループ,プライム,銀行業,10,True,jpx_liquidity,JPX流動性,12.0,1.0,出来高,2026-07-27,3799.0,0.011987213638785299,0.09386697379786924,0.17072419106317405,0.362625538020086,0.4079013167353258,3495.6,3218.025,0.08679482778349934,0.18053775219272694,0.0,0.27886985993710034,46560000.0,38922730.0,1.196216195523798,140792924285.0,272,17.8,16.38,8.063439065108515,9.2,9.6,9.908333333333333,6.213333333333333,6.475,4.386666666666667,88.03,42.24,18.8,16.12,v7,True,True,True,True,True,True,True,False,True,True,True,True
2,6178,6178.T,日本郵政,プライム,サービス業,102,True,jpx_liquidity,JPX流動性,93.0,1.0,出来高,2026-07-27,2521.5,0.014484007242003605,0.08265349935594668,0.1668209162424803,0.43470839260312943,0.433498563560895,2344.05,2171.55,0.07570231010430661,0.1611521724114111,0.0,0.23805147412883748,5707000.0,5434345.0,1.0501725598945226,12832521517.5,272,17.666666666666664,17.160000000000004,8.280467445742904,8.866666666666667,9.233333333333333,8.316666666666668,5.04,6.475,5.355,86.39,43.11,18.1,13.36,v7,True,True,True,True,True,True,True,False,True,True,True,True
3,8750,8750.T,第一ライフグループ,プライム,保険業,66,True,jpx_liquidity,JPX流動性,33.0,1.0,出来高,2026-07-27,1959.0,0.017662337662337713,0.08893829905503048,0.1346655082536925,0.40078655702538435,0.5206430767988748,1854.025,1716.175,0.05662005636385703,0.14149198071292268,0.0,0.2516034281946546,13893300.0,10252880.0,1.3550631627406153,19423358505.0,272,16.4,16.769999999999996,8.848080133555927,7.8166666666666655,8.933333333333332,8.916666666666668,7.026666666666666,6.475,4.9816666666666665,86.17,42.02,16.75,15.94,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,6724,6724.T,セイコーエプソン,プライム,電気機器,203,True,jpx_liquidity,JPX流動性,83.0,1.0,値上がり率,2026-07-27,3099.0,0.06057494866529778,0.1014750311000534,0.15140256362623083,0.5106019985376553,0.6279515871320622,2839.975,2732.616666666667,0.09120678879215482,0.13407783748177882,-0.0009671179883945502,0.3310723827272898,2514300.0,1911860.0,1.3151067546786899,5495601270.0,272,17.1,17.49,9.215358931552588,9.4,8.716666666666667,6.633333333333333,6.786666666666667,5.9383333333333335,3.313333333333334,84.59,43.81,18.12,13.42,v7,True,True,True,True,True,True,True,True,True,True,True,True
5,8309,8309.T,三井住友トラストグループ,プライム,銀行業,78,False,jpx_liquidity,JPX流動性,,,,2026-07-27,6881.0,0.010129183793305963,0.06682170542635668,0.1522103148024112,0.3473663598981789,0.4016899507687852,6545.0,6000.8,0.051336898395721864,0.14668044260765223,0.0,0.25451681947362914,2860600.0,2507460.0,1.1408357461335374,16676088890.0,272,17.133333333333336,16.2,7.996661101836395,7.416666666666668,9.033333333333333,8.716666666666667,5.773333333333333,6.475,4.911666666666667,83.66,41.33,16.45,14.49,v7,True,True,True,True,True,True,True,False,True,True,True,True
6,8388,8388.T,阿波銀行,プライム,銀行業,596,False,jpx_liquidity,JPX流動性,,,,2026-07-27,8860.0,0.02073732718894017,0.16120576671035391,0.25318246110325315,0.4500818330605565,0.7790819274930147,7782.0,7070.5,0.1385248008224107,0.253093840605332,0.0,0.33732923905331197,183000.0,99250.0,1.8438287153652393,824191500.0,272,19.333333333333336,17.22,9.532554257095159,9.908333333333333,9.908333333333333,0.10833333333333335,7.746666666666667,6.475,3.208333333333333,83.44,46.09,19.82,7.86,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,6532,6532.T,ベイカレント,プライム,サービス業,106,True,jpx_liquidity,JPX流動性,22.0,1.0,値上がり率,2026-07-27,7106.0,0.08954308494326901,0.0842233750381447,0.28475863315856076,0.40102523659306,0.13910409648410882,6560.5,5877.183333333333,0.08314915021720903,0.20908258207588104,0.0,0.63638436394782,2480200.0,1784475.0,1.3898765743425938,12253165515.0,272,19.56666666666667,16.8,4.991652754590985,9.133333333333333,9.908333333333333,8.25,7.16,6.475,0.7816666666666666,83.07,41.36,19.04,15.41,v7,True,True,True,True,True,True,True,True,True,True,True,True
8,8377,8377.T,ほくほくフィナンシャルグループ,プライム,銀行業,301,False,jpx_liquidity,JPX流動性,,,,2026-07-27,8005.0,0.037723619393310814,0.14915302899799032,0.19424138445472172,0.4080914687774846,0.5428521039709369,7376.8,6758.116666666667,0.08515887647760545,0.18450159931144516,0.0,0.4320801567481433,495800.0,416105.0,1.191526177286983,3130716640.0,272,18.666666666666664,16.89,8.948247078464107,9.166666666666664,9.65,5.0,6.2,6.475,2.065,83.06,44.5,18.82,11.2,v7,True,True,True,True,True,True,True,False,True,True,True,True
9,8725,8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,プライム,保険業,54,True,jpx_liquidity,JPX流動性,108.0,1.0,出来高,2026-07-27,5029.0,0.026745610453246194,0.12179344189159047,0.18580523461447762,0.2793182396336811,0.3316635269445052,4553.2,4418.116666666667,0.10449793551787767,0.13826781396296317,0.0,0.2639109074538484,4742600.0,5137620.0,0.9231122582051612,23018443970.0,272,18.366666666666664,14.76,7.345575959933221,9.6,8.833333333333332,9.116666666666665,3.64,6.475,4.748333333333333,82.89,40.47,18.43,12.76,v7,True,True,True,True,True,True,True,False,True,True,True,True
10,5830,5830.T,いよぎんホールディングス,プライム,銀行業,296,True,jpx_liquidity,JPX流動性,64.0,1.0,値上がり率,2026-07-27,3785.0,0.06439820022497189,0.17218953236296075,0.18987739704495432,0.28653976886471777,0.3660019585103831,3348.0,3178.766666666667,0.13052568697729994,0.190713379402913,0.0,0.36559326913848,1893100.0,888630.0,2.1303579667578183,3192664310.0,272,18.5,14.820000000000002,7.646076794657763,9.766666666666667,9.683333333333335,5.083333333333332,7.926666666666666,6.475,2.7416666666666663,82.64,40.97,19.45,13.01,v7,True,True,True,True,True,True,True,True,True,True,True,True
11,1518,1518.T,三井松島ホールディングス,プライム,その他製品,578,True,jpx_liquidity,JPX流動性,72.0,1.0,値上がり率,2026-07-27,2381.0,0.062472110664881786,0.5736946463978849,0.589452603471295,0.7623982235381199,0.7406828456841577,1638.75,1496.15,0.4529366895499618,0.5914179727968452,0.0,1.0155240829322931,2312900.0,325405.0,7.107758024615479,896767160.0,272,19.816666666666666,17.835,9.482470784641068,9.908333333333333,9.908333333333333,0.3833333333333333,7.926666666666666,6.475,0.07583333333333334,81.81,47.13,19.82,8.31,v7,True,True,True,True,True,True,True,True,True,False,False,False
12,8316,8316.T,三井住友フィナンシャルグループ,プライム,銀行業,16,True,jpx_liquidity,JPX流動性,41.0,1.0,出来高,2026-07-27,7214.0,0.0074012009495880715,0.0733521797351584,0.12877483961821312,0.3349370836417469,0.370051852178819,6837.5,6315.283333333334,0.05506398537477142,0.14230820997738292,0.0,0.2545021539133847,11641800.0,11906420.0,0.9777750154958418,81781750715.0,272,16.03333333333333,15.96,7.6961602671118525,7.7333333333333325,8.95,9.75,4.213333333333333,6.475,4.923333333333334,81.73,39.69,16.68,13.96,v7,True,True,True,True,True,True,True,False,True,True,True,True
13,4901,4901.T,富士フイルムホールディングス,プライム,化学,96,True,jpx_liquidity,JPX流動性,81.0,2.0,値上がり率・出来高,2026-07-27,3831.0,0.05653612796469942,0.05450041288191576,0.1149592549476135,0.33043931238062174,0.2646134162151028,3606.4,3388.3166666666666,0.06227817213842046,0.13064992941431086,0.0,0.26575008028766695,6218000.0,3696430.0,1.682163601096193,13560736150.0,272,15.0,15.78,6.794657762938231,8.233333333333334,8.616666666666667,8.416666666666668,7.613333333333333,6.475,4.69,81.62,37.57,16.85,16.03,v7,True,True,True,True,True,True,True,True,True,True,True,True
14,8544,8544.T,京葉銀行,プライム,銀行業,510,False,jpx_liquidity,JPX流動性,,,,2026-07-27,2935.0,0.03199718706047827,0.18874038072093957,0.1877782274382842,0.4016236867239733,0.6360098091782771,2641.8,2482.4666666666667,0.1109849345143461,0.18229180653650934,0.0,0.441691269134491,845600.0,433940.0,1.9486564962898096,1220471100.0,272,18.4,16.83,9.265442404006677,9.683333333333335,9.633333333333335,1.5166666666666668,7.8,6.475,1.9600000000000002,81.56,44.5,19.32,9.32,v7,True,True,True,True,True,True,True,True,True,True,True,True
