rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,情報・通信業,プライム,4180.T,Ａｐｐｉｅｒ　Ｇｒｏｕｐ(株),20,3,値上がり率・出来高・出来高増加率,431,2026-08-17,2026-06-19,8,2,23.0,3.0,2026-08-17,1302.0,0.15017667844522964,0.34088568486096804,0.4121475054229935,0.3705263157894736,0.6564885496183206,970.15,900.9666666666667,0.342060506107303,0.44511450664101515,0.0,0.81557583691547,8260600.0,991160.0,8.334274990919731,1441186920.0,286,19.824046920821115,16.52199413489736,9.233038348082596,9.912023460410557,9.912023460410557,5.747800586510265,7.436950146627566,6.558651026392961,1.5190615835777126,86.67,45.58,19.82,13.18,v7,True,True,True,True,True,True,True,True,True,False,False,False
2,3763,プロシップ,情報・通信業,プライム,3763.T,(株)プロシップ,5,1,値上がり率,246,2026-08-17,2026-08-17,1,1,,,2026-08-17,2503.0,0.23788328387734925,0.38440265486725655,0.3603260869565217,0.5633978763272955,0.807249843862019,1873.6,1756.6166666666666,0.3359308283518361,0.4248982418854428,0.0,0.8605670201982549,250100.0,43870.0,5.700934579439252,109793240.0,286,19.41348973607038,17.630498533724342,9.43952802359882,9.912023460410557,9.912023460410557,4.193548387096774,7.131964809384163,6.558651026392961,1.2932551319648096,85.48,46.48,19.82,11.33,v7,True,True,True,True,True,True,True,True,True,False,False,False
3,8995,誠建設工業,不動産業,スタンダード,8995.T,(株)誠建設工業,3,1,値上がり率,248,2026-08-17,2026-07-13,10,2,3.0,0.0,2026-08-17,1980.0,0.25316455696202533,1.0081135902636915,1.4058323207776429,1.0689655172413794,0.6728895757317479,1074.65,969.5166666666667,0.8424603359233238,1.0422547317391828,0.0,1.8201481800244939,713900.0,163235.0,4.373449321530309,266982930.0,266,19.824046920821115,17.841642228739005,9.292035398230087,9.912023460410557,9.912023460410557,4.926686217008797,6.639296187683285,6.558651026392961,0.08211143695014662,84.99,46.96,19.82,11.57,v7,True,True,True,True,True,True,True,True,True,False,False,False
4,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,情報・通信業,グロース,5027.T,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ(株),13,1,値上がり率,238,2026-08-17,2026-06-18,9,2,111.0,98.0,2026-08-17,723.0,0.160513643659711,0.272887323943662,0.32417582417582413,0.42885375494071143,0.4785276073619631,569.5,512.2,0.2695346795434592,0.4115579851620459,0.0,0.7477730362532178,1954700.0,220035.0,8.883586702115572,192330045.0,284,18.70967741935484,16.997067448680355,8.672566371681416,9.442815249266863,9.912023460410557,4.721407624633431,7.483870967741935,6.558651026392961,1.8885630498533723,84.39,44.38,19.35,12.21,v7,True,True,True,True,True,True,True,True,True,False,True,False
5,3660,アイスタイル,情報・通信業,プライム,3660.T,(株)アイスタイル,45,2,値上がり率・出来高,306,2026-08-17,2026-07-27,3,2,12.0,-33.0,2026-08-17,560.0,0.0831721470019342,0.27853881278538806,0.33333333333333326,0.5135135135135136,0.2200435729847494,440.2,401.4997258504232,0.27214902317128575,0.3947705663157173,0.0,0.7315931536939051,7763100.0,848455.0,9.14968973015658,574606170.0,286,19.00293255131965,17.41935483870968,7.109144542772862,9.501466275659824,9.765395894428153,5.33724340175953,7.530791788856305,6.558651026392961,1.9706744868035193,84.2,43.53,19.27,12.87,v7,True,True,True,True,True,True,True,True,True,False,True,False
6,5985,サンコール,金属製品,スタンダード,5985.T,サンコール(株),31,1,値上がり率,220,2026-08-17,2026-06-15,15,2,126.0,95.0,2026-08-17,2358.0,0.10289990645463054,0.6262068965517242,0.6964028776978417,0.4830188679245282,0.8606093022489725,1472.55,1592.5,0.601303860649893,0.48069073783359495,0.0,1.2069193135138805,1716600.0,1205905.0,1.4234952172849438,2060852550.0,286,19.824046920821115,17.31378299120235,9.498525073746311,9.912023460410557,9.912023460410557,5.92375366568915,3.9178885630498534,6.558651026392961,0.3284457478005865,83.19,46.64,19.82,9.84,v7,True,True,True,True,True,True,True,True,True,False,False,False
7,6098,リクルートホールディングス,サービス業,プライム,6098.T,(株)リクルートホールディングス,137,1,出来高,114,2026-08-17,2026-06-17,31,7,95.0,-42.0,2026-08-17,16380.0,-0.004557885141294404,0.24420812761109012,0.2984542211652794,0.71267252195734,1.5938783794755218,13605.25,11998.8,0.2039470057514563,0.3651365136513651,-0.024419297200714674,0.8544730215923648,3258000.0,4598395.0,0.7085080772747883,63902486925.0,286,18.592375366568913,17.841642228739005,9.911504424778762,8.826979472140762,9.67741935483871,9.442815249266863,1.5718475073313782,5.624633431085043,1.313782991202346,82.8,46.35,18.5,11.01,v7,True,True,True,True,True,True,True,False,True,False,False,False
8,150A,ＪＳＨ,サービス業,グロース,150A.T,(株)ＪＳＨ,5,2,値上がり率・出来高増加率,346,2026-08-17,2026-06-30,10,2,10.0,5.0,2026-08-17,664.0,0.0726978998384491,0.40380549682875255,0.4372294372294372,0.7801608579088473,0.6683417085427135,530.7,414.3833333333333,0.25117768984360267,0.6023810481438283,-0.04734576757532283,1.641273940141626,2293400.0,772760.0,2.9678037165484756,519583305.0,276,19.824046920821115,17.841642228739005,9.262536873156341,9.296187683284456,9.912023460410557,5.249266862170088,5.841642228739002,5.008797653958945,0.08211143695014662,82.32,46.93,19.21,11.09,v7,True,True,True,True,True,True,True,True,True,False,False,False
9,3633,ＧＭＯペパボ,情報・通信業,スタンダード,3633.T,ＧＭＯペパボ(株),42,2,値上がり率・出来高増加率,309,2026-08-17,2026-08-14,2,2,5.0,-37.0,2026-08-17,2389.0,0.08590909090909093,0.33762597984322507,0.3706253585771657,0.4136094674556212,0.1608357628765793,1808.55,1708.3166666666666,0.3209477205496116,0.3984526678309057,0.0,0.8285101527746237,208900.0,9035.0,23.121195351411178,41350815.0,245,19.589442815249267,16.944281524926687,6.666666666666665,9.794721407624634,9.794721407624634,3.284457478005865,7.929618768328446,6.558651026392961,1.4369501466275658,82.0,43.2,19.59,11.21,v7,True,False,True,True,True,True,True,True,True,False,False,False
10,7762,シチズン時計,精密機器,プライム,7762.T,シチズン時計(株),77,1,出来高,174,2026-08-17,2026-06-24,5,1,85.0,8.0,2026-08-17,2801.0,0.01817520901490366,0.170497283744254,0.2350088183421517,0.32184992921189237,0.6483838744843367,2348.8,2317.25,0.19252384196185268,0.208760384075952,0.0,0.5489702118766276,6045300.0,1672130.0,3.6153289516963394,4678382225.0,286,17.302052785923753,15.571847507331379,9.174041297935103,8.680351906158357,8.621700879765397,6.715542521994134,6.2404692082111435,6.558651026392961,2.997067448680352,81.86,42.05,17.3,12.96,v7,True,True,True,True,True,True,True,True,True,False,True,False
