signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-08-10,2026-08-12,,8136,8136.T,サンリオ,卸売業,1244.5,1212.0,-0.02611490558457208,0.03563882301747943
2026-08-10,2026-08-12,,5975,5975.T,東プレ,金属製品,3290.0,3190.0,-0.03039513677811545,0.035482190163300516
2026-08-10,2026-08-12,,5108,5108.T,ブリヂストン,ゴム製品,4359.0,4098.0,-0.05987611837577422,0.03440334883841999
2026-08-10,2026-08-12,,8022,8022.T,美津濃,その他製品,4335.0,4075.0,-0.059976931949250245,0.03439965961766544
2026-08-10,2026-08-12,,4680,4680.T,ラウンドワン,サービス業,1390.5,1299.0,-0.06580366774541535,0.034186433224736835
2026-08-12,2026-08-13,,2492,2492.T,インフォマート,サービス業,590.0,568.0,-0.037288135593220306,0.03515490319098776
2026-08-12,2026-08-13,,3097,3097.T,物語コーポレーション,小売業,5750.0,5610.0,-0.024347826086956514,0.03562743847882744
2026-08-12,2026-08-13,,5401,5401.T,日本製鉄,鉄鋼,688.0,670.0,-0.026162790697674465,0.035561162256892466
2026-08-12,2026-08-13,,5108,5108.T,ブリヂストン,ゴム製品,4203.0,4098.0,-0.024982155603140654,0.0356042749617284
2026-08-12,2026-08-13,,6501,6501.T,日立製作所,電気機器,5677.0,5571.0,-0.01867183371499026,0.03583470606295783
2026-08-13,2026-08-14,,8388,8388.T,阿波銀行,銀行業,9420.0,9390.0,-0.0031847133757961776,0.036318241758696836
2026-08-13,2026-08-14,,7832,7832.T,バンダイナムコホールディングス,その他製品,5277.0,5332.0,0.010422588592003068,0.03681401393352348
2026-08-13,2026-08-14,,6287,6287.T,サトー,機械,2891.0,2793.0,-0.03389830508474578,0.03519921432810722
2026-08-13,2026-08-14,,6742,6742.T,京三製作所,電気機器,1062.0,1078.0,0.015065913370998052,0.036983190103021035
2026-08-13,2026-08-14,,8065,8065.T,佐藤商事,卸売業,3710.0,4000.0,0.07816711590296488,0.03928223663608693
2026-08-14,2026-08-17,,2492,2492.T,インフォマート,サービス業,605.0,568.0,-0.06115702479338847,0.03466151996954019
2026-08-14,2026-08-17,,3697,3697.T,ＳＨＩＦＴ,情報・通信業,941.0999755859375,902.9000244140625,-0.040590747171246444,0.03542081461339914
2026-08-14,2026-08-17,,6701,6701.T,日本電気,電気機器,4898.0,4786.0,-0.022866476112699097,0.036075184078224916
2026-08-14,2026-08-17,,6376,6376.T,日機装,精密機器,4245.0,3720.0,-0.12367491166077738,0.032353397055129955
2026-08-14,2026-08-17,,2820,2820.T,やまみ,食料品,5700.0,5820.0,0.021052631578947434,0.03769665121223992
