group_name,group_value,metric_key,metric_label,sample_count,valid_count,avg_return,median_return,win_rate
全体,毎日厳選,next_open,翌日寄付ギャップ,55,50,0.0032134864918743154,0.00137844196709358,0.56
全体,毎日厳選,1d,1日リターン,55,50,0.0010094007136469219,-0.0008274727756360511,0.5
全体,毎日厳選,3d,3日リターン,55,40,0.0014647714860829165,-0.013381691404550533,0.375
全体,毎日厳選,5d,5日リターン,55,30,0.01067141658771146,-0.012941032141320752,0.4666666666666667
全体,毎日厳選,10d,10日リターン,55,5,-0.002308828048092626,-0.026844608068722242,0.4
全体,毎日厳選,open_buy_1d,翌日寄付買い1日,55,50,-0.0022230935317530155,-0.0037161430119176386,0.44
全体,毎日厳選,open_buy_3d,翌日寄付買い3日,55,40,-0.0025500408981299406,-0.017351859907280665,0.325
全体,毎日厳選,open_buy_5d,翌日寄付買い5日,55,30,0.005528647599507056,-0.016724375222654186,0.43333333333333335
全体,毎日厳選,excess_5d,TOPIX超過5日,55,0,,,
全体,毎日厳選,net_5d_10bps,コスト後5日（片道10bp）,55,30,0.003518595832955662,-0.018689943196584125,0.43333333333333335
市場,グロース,next_open,翌日寄付ギャップ,1,1,0.0,0.0,0.0
市場,グロース,1d,1日リターン,1,1,-0.03338762214983715,-0.03338762214983715,0.0
市場,グロース,3d,3日リターン,1,1,-0.023615635179153105,-0.023615635179153105,0.0
市場,グロース,5d,5日リターン,1,0,,,
市場,グロース,10d,10日リターン,1,0,,,
市場,グロース,open_buy_1d,翌日寄付買い1日,1,1,-0.03338762214983715,-0.03338762214983715,0.0
市場,グロース,open_buy_3d,翌日寄付買い3日,1,1,-0.023615635179153105,-0.023615635179153105,0.0
市場,グロース,open_buy_5d,翌日寄付買い5日,1,0,,,
市場,グロース,excess_5d,TOPIX超過5日,1,0,,,
市場,グロース,net_5d_10bps,コスト後5日（片道10bp）,1,0,,,
市場,スタンダード,next_open,翌日寄付ギャップ,3,3,0.005728689152974531,0.0015408320493066618,0.6666666666666666
市場,スタンダード,1d,1日リターン,3,3,-0.00610072449710819,-0.00421940928270037,0.0
市場,スタンダード,3d,3日リターン,3,3,-0.04155905113503555,-0.0520393811533052,0.0
市場,スタンダード,5d,5日リターン,3,3,-0.04576967744689794,-0.04641350210970463,0.0
市場,スタンダード,10d,10日リターン,3,0,,,
市場,スタンダード,open_buy_1d,翌日寄付買い1日,3,3,-0.011671587679479253,-0.004615384615384577,0.0
