liquidity_rank,code,name,industry,market,ticker,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,in_yahoo_pool,universe_source,universe_label
1,285A,キオクシアホールディングス,電気機器,プライム,285A.T,2026-06-30,89680.0,0.013906161673261641,-0.028280420413912655,0.1565643538818675,3.1137614678899084,7.400936768149883,88169.5,57815.416666666664,0.0171317745932551,0.5511433657401068,-0.17497700091996315,1.1717683628173154,36393600.0,38255770.0,0.9513231598788888,3299608405450.0,254,True,jpx_liquidity,JPX流動性
2,6976,太陽誘電,電気機器,プライム,6976.T,2026-06-30,20150.0,0.08275120902740452,0.1901949202598936,0.24191063174114014,3.981458590852905,4.766272923345914,17745.75,10879.916666666666,0.13548314385134463,0.8520362441501543,-0.033341328855840735,1.4852010719650506,22570300.0,25892810.0,0.8716821387867906,457887235575.0,254,True,jpx_liquidity,JPX流動性
3,9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,2026-06-30,5963.0,0.011706820495419157,-0.08444649163212037,-0.30919833178869327,0.5842189160467588,0.33139855990932876,6871.25,5976.3,-0.13218118973985815,-0.002225457222696292,-0.30919833178869327,0.9334293549634818,59812900.0,68376405.0,0.8747593559503457,446354289040.0,254,True,jpx_liquidity,JPX流動性
4,6981,村田製作所,電気機器,プライム,6981.T,2026-06-30,11395.0,0.060986964618249484,0.03543843707405725,0.11388074291300088,2.104058839553255,2.597904186770044,10428.0,7323.666666666667,0.09273110855389333,0.5559146147194027,-0.06979591836734689,1.1751029908409336,22104900.0,37048320.0,0.5966505363805971,362782628005.0,254,True,jpx_liquidity,JPX流動性
5,8035,東京エレクトロン,電気機器,プライム,8035.T,2026-06-30,77150.0,0.03279785809906288,0.057428728070175517,0.4364177992924967,0.9641038696537678,1.2749469372174587,69032.5,54383.0,0.11758954115815023,0.41864185499144946,-0.008354755784061751,0.8761266425944615,5168500.0,5033750.0,1.0267693071765582,354557479650.0,254,True,jpx_liquidity,JPX流動性
6,5803,フジクラ,非鉄金属,プライム,5803.T,2026-06-30,6238.0,0.05998300764655906,-0.0383844612301526,0.3637953651071273,0.4030589293747189,1.1120433643081147,5156.55,5432.166666666667,0.20972355547798416,0.14834473659988334,-0.20585614258434115,1.125513370019261,46151000.0,53995740.0,0.8547155757102319,284852885165.0,254,True,jpx_liquidity,JPX流動性
7,6857,アドバンテスト,電気機器,プライム,6857.T,2026-06-30,32340.0,0.012206572769952961,0.028953229398663627,0.22872340425531923,0.43733333333333335,0.6372102736178653,29559.25,27705.0,0.09407376709490256,0.16729832160259872,-0.09916434540389973,0.8636949281601404,7822200.0,8935115.0,0.8754448040120356,264990414575.0,254,True,jpx_liquidity,JPX流動性
8,4062,イビデン,電気機器,プライム,4062.T,2026-06-30,23815.0,0.004852320675105437,-0.023375025630510526,0.12680387982020336,1.9510532837670382,2.600706127349796,22208.75,16783.2,0.07232509709011081,0.41897850231183553,-0.09877010406811726,1.1731458055688686,7492100.0,9222050.0,0.8124115570832949,206492311925.0,254,True,jpx_liquidity,JPX流動性
9,6920,レーザーテック,電気機器,プライム,6920.T,2026-06-30,49700.0,0.010162601626016343,-0.040450163056049204,0.26624203821656045,0.40594059405940586,0.6893269884432358,47528.1025390625,43110.367513020836,0.04569712117483449,0.15285493646021142,-0.13208221343593107,0.9325584822636325,2473000.0,3757965.0,0.658068928263036,184517868300.0,254,False,jpx_liquidity,JPX流動性
10,5801,古河電気工業,非鉄金属,プライム,5801.T,2026-06-30,4730.0,0.07037791355510303,-0.03469387755102038,-0.9070909448045571,-0.8544167436134196,-0.5256597572026508,23319.55,39167.01666666667,-0.7971658972836096,-0.8792351217286994,-0.9213501829065514,3.2820606819298326,20063900.0,19531840.0,1.0272406491144717,164313480930.0,254,True,jpx_liquidity,JPX流動性
11,6146,ディスコ,機械,プライム,6146.T,2026-06-30,81260.0,0.021495914519170434,-0.019428019790032613,0.26573208722741426,0.2760678391959799,0.7114525276400534,78463.0,72240.0,0.03564737519595229,0.12486157253599117,-0.08160036166365281,0.8808658954326344,1308100.0,2015415.0,0.649047466650789,157824563450.0,254,False,jpx_liquidity,JPX流動性
12,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,2026-06-30,3207.0,-0.001245717844908123,-0.018365472910927494,0.052856204858831246,0.14209401709401703,0.30919093683411103,3222.7,3008.5333333333333,-0.004871691438855574,0.06596791349051578,-0.0494961470065205,0.2619140062964533,28320000.0,42309985.0,0.6693455457381987,134727571775.0,254,True,jpx_liquidity,JPX流動性
13,5016,ＪＸ金属,非鉄金属,プライム,5016.T,2026-06-30,4398.0,-0.016107382550335614,-0.07077963236847662,0.21190410581427388,0.18961319989180425,1.2534894970763393,4182.6,4347.566666666667,0.05149906756562905,0.01160035882140975,-0.23111888111888113,1.101883280608623,24485400.0,29823145.0,0.8210200500316114,133010385655.0,254,True,jpx_liquidity,JPX流動性
14,8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T,2026-06-30,6346.0,0.00031525851197988786,-0.017342830597708248,0.0663753990925895,0.16333638863428046,0.25815782210639426,6354.9,5896.116666666667,-0.0014004941069095667,0.07630163356107267,-0.05677764565992871,0.326733080597488,9707100.0,14826040.0,0.6547331586856638,93160285985.0,254,True,jpx_liquidity,JPX流動性
15,5706,三井金属,非鉄金属,プライム,5706.T,2026-06-30,42550.0,0.014544587505960882,-0.07999999999999996,-0.141271442986882,0.38464041653107706,1.4015856532772446,44668.0,43468.166666666664,-0.04741649502999912,-0.02112273732884984,-0.22495446265938068,1.0309513778715764,1211500.0,2062550.0,0.5873796998860634,89818776850.0,254,False,jpx_liquidity,JPX流動性
16,6723,ルネサスエレクトロニクス,電気機器,プライム,6723.T,2026-06-30,4807.0,-0.0006237006237006515,0.011148506520824553,0.07901234567901239,1.068861631159888,1.2483629560336764,4609.05,3763.225,0.042948112951692874,0.277361837253951,-0.04641936123784962,0.6598737034435344,14499000.0,17724335.0,0.8180278695928508,81154058755.0,254,True,jpx_liquidity,JPX流動性
17,7011,三菱重工業,機械,プライム,7011.T,2026-06-30,3666.0,0.0041084634346755244,-0.020309994655264618,0.04266211604095571,-0.2013071895424836,-0.052951560687735655,3705.7,4155.183333333333,-0.010713225571416962,-0.11772845963475342,-0.2923114133368573,0.38125313665615823,19004300.0,22582535.0,0.8415485683958864,80819167670.0,254,True,jpx_liquidity,JPX流動性
