signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-06-24,2026-06-25,,6752,6752.T,パナソニック　ホールディングス,電気機器,4469.0,4502.0,0.007384202282389785,0.039717000765115903
2026-06-24,2026-06-25,,3099,3099.T,三越伊勢丹ホールディングス,小売業,4089.0,4118.0,0.007092198581560183,0.03970548826453967
2026-06-24,2026-06-25,,7762,7762.T,シチズン時計,精密機器,2470.0,2420.0,-0.020242914979757054,0.038627777572065425
2026-06-24,2026-06-25,,7173,7173.T,東京きらぼしフィナンシャルグループ,銀行業,1703.75,1800.0,0.056493030080704276,0.041653159131328645
2026-06-24,2026-06-25,,2501,2501.T,サッポロホールディングス,食料品,1959.346948799094,2030.0,0.0360594897418296,0.04084754898235629
2026-06-25,2026-06-26,,6752,6752.T,パナソニック　ホールディングス,電気機器,4570.0,4502.0,-0.014879649890590763,0.04001783704665414
2026-06-25,2026-06-26,,166A,166A.T,タスキホールディングス,不動産業,1228.0,1199.0,-0.023615635179153105,0.03966296138533944
2026-06-25,2026-06-26,,6407,6407.T,ＣＫＤ,機械,7690.0,7470.0,-0.02860858257477239,0.039460136466294544
2026-06-25,2026-06-26,,6058,6058.T,ベクトル,サービス業,1672.0,1749.0,0.046052631578947345,0.042493045390952416
2026-06-25,2026-06-26,,4368,4368.T,扶桑化学工業,化学,4745.0,4500.0,-0.05163329820864071,0.03852481996595085
2026-06-26,2026-06-29,,6752,6752.T,パナソニック　ホールディングス,電気機器,4487.0,4502.0,0.0033429908624915683,0.04014509582935416
2026-06-26,2026-06-29,,7173,7173.T,東京きらぼしフィナンシャルグループ,銀行業,1804.0,1800.0,-0.0022172949002217113,0.03992262135470732
2026-06-26,2026-06-29,,6361,6361.T,荏原製作所,機械,6155.0,6256.0,0.01640942323314376,0.04066790127519346
2026-06-26,2026-06-29,,4680,4680.T,ラウンドワン,サービス業,1161.5,1162.0,0.000430477830391629,0.04002856228514971
2026-06-26,2026-06-29,,2802,2802.T,味の素,食料品,5706.0,5873.0,0.02926743778478791,0.04118236764517056
2026-06-29,2026-06-30,,6752,6752.T,パナソニック　ホールディングス,電気機器,4401.0,4502.0,0.02294932969779606,0.04111979656371554
2026-06-29,2026-06-30,,3093,3093.T,トレジャー・ファクトリー,小売業,2252.0,2249.0,-0.001332149200710453,0.04014374677944353
2026-06-29,2026-06-30,,9502,9502.T,中部電力,電気・ガス業,3041.0,3060.0,0.006247944755014778,0.040448446056665165
2026-06-29,2026-06-30,,5463,5463.T,丸一鋼管,鉄鋼,1830.0,1876.0,0.025136612021857907,0.041207719397801004
2026-06-29,2026-06-30,,8750,8750.T,第一ライフグループ,保険業,1759.0,1778.5,0.011085844229675956,0.04064291653180839
