start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-09-15,64,5,10.0,-0.15640222980100993,,,-0.4881317069716249,0.23074324042470987,-2.7824477676617856,-0.18756078233797346,0.37365123185591387,22.28766970144506
