code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
3660,アイスタイル,情報・通信業,プライム,3660.T,コスメ需要やデータ活用を追い風に26年6月期は19%増収・過去最高益 提供:株式会社アイスタイル,1,3,値上がり率・出来高・出来高増加率,450,2026-09-15,2026-07-27,9,4,1.0,0.0
5885,ジーデップ・アドバンス,卸売業,スタンダード,5885.T,プライベート/フィジカルAI需要で27年5月期は27%増収予想 提供:株式会社ジーデップ・アドバンス,2,3,値上がり率・出来高・出来高増加率,449,2026-09-15,2026-06-18,12,4,2.0,0.0
3787,テクノマセマティカル,情報・通信業,スタンダード,3787.T,(株)テクノマセマティカル,3,2,値上がり率・出来高増加率,348,2026-09-15,2026-06-26,10,1,111.0,108.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,3,1,出来高,248,2026-09-15,2026-06-15,63,11,3.0,0.0
4438,Ｗｅｌｂｙ,情報・通信業,グロース,4438.T,(株)Ｗｅｌｂｙ,4,2,値上がり率・出来高増加率,347,2026-09-15,2026-06-24,6,1,70.0,66.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),4,1,出来高,247,2026-09-15,2026-06-15,63,11,4.0,0.0
5131,リンカーズ,情報・通信業,グロース,5131.T,リンカーズ(株),5,3,値上がり率・出来高・出来高増加率,446,2026-09-15,2026-06-23,12,2,4.0,-1.0
7363,ベビーカレンダー,サービス業,グロース,7363.T,(株)ベビーカレンダー,5,1,出来高増加率,246,2026-09-15,2026-06-30,13,1,95.0,90.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),5,1,出来高,246,2026-09-15,2026-06-15,63,11,5.0,0.0
3664,ＷＩＺＥ,情報・通信業,グロース,3664.T,(株)ＷＩＺＥ,6,1,出来高,245,2026-09-15,2026-06-15,58,11,8.0,2.0
7377,ＤＮホールディングス,サービス業,スタンダード,7377.T,ＤＮホールディングス(株),6,1,出来高増加率,245,2026-09-15,2026-07-09,5,1,30.0,24.0
8143,ラピーヌ,繊維製品,スタンダード,8143.T,(株)ラピーヌ,6,2,値上がり率・出来高,345,2026-09-15,2026-06-17,12,1,111.0,105.0
4075,ブレインズテクノロジー,情報・通信業,グロース,4075.T,ブレインズテクノロジー(株),7,2,値上がり率・出来高,344,2026-09-15,2026-06-22,8,3,5.0,-2.0
4875,メディシノバ・インク,医薬品,スタンダード,4875.T,メディシノバ,8,2,値上がり率・出来高増加率,343,2026-09-15,2026-06-24,9,2,64.0,56.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),8,1,出来高,243,2026-09-15,2026-06-15,63,11,7.0,-1.0
3185,夢展望,小売業,グロース,3185.T,夢展望(株),9,1,値上がり率,242,2026-09-15,2026-07-17,5,1,125.0,116.0
3441,山王,金属製品,スタンダード,3441.T,(株)山王,9,1,出来高増加率,242,2026-09-15,2026-06-15,11,1,116.0,107.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),9,1,出来高,242,2026-09-15,2026-06-15,63,11,9.0,0.0
5256,Ｆｕｓｉｃ,情報・通信業,グロース,5256.T,(株)Ｆｕｓｉｃ,10,2,値上がり率・出来高増加率,341,2026-09-15,2026-06-17,8,1,74.0,64.0
4059,まぐまぐ,情報・通信業,スタンダード,4059.T,(株)まぐまぐ,11,1,出来高増加率,240,2026-09-15,2026-06-26,9,1,145.0,134.0
9130,共栄タンカー,海運業,スタンダード,9130.T,共栄タンカー(株),11,1,値上がり率,240,2026-09-15,2026-06-22,12,3,93.0,82.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),11,2,値上がり率・出来高,340,2026-09-15,2026-06-15,63,11,17.0,6.0
244A,グロースエクスパートナーズ,情報・通信業,グロース,244A.T,グロースエクスパートナーズ(株),12,2,値上がり率・出来高増加率,339,2026-09-15,2026-07-16,8,1,123.0,111.0
6989,北陸電気工業,電気機器,スタンダード,6989.T,北陸電気工業(株),12,1,出来高増加率,239,2026-09-15,2026-06-23,8,1,144.0,132.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),12,1,出来高,239,2026-09-15,2026-06-15,63,11,12.0,0.0
3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ,情報・通信業,スタンダード,3823.T,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ(株),13,1,出来高,238,2026-09-15,2026-06-29,8,2,3.0,-10.0
7256,河西工業,輸送用機器,スタンダード,7256.T,河西工業(株),13,2,値上がり率・出来高増加率,338,2026-09-15,2026-06-15,10,1,30.0,17.0
7896,セブン工業,その他製品,スタンダード,7896.T,セブン工業(株),14,1,出来高増加率,237,2026-09-15,2026-06-30,5,1,117.0,103.0
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,14,1,出来高,237,2026-09-15,2026-06-15,63,11,13.0,-1.0
9236,ジャパンＭ＆Ａソリューション,サービス業,グロース,9236.T,ジャパンＭ＆Ａソリューション(株),14,2,値上がり率・出来高増加率,337,2026-09-15,2026-06-17,12,1,124.0,110.0
3766,システムズ・デザイン,情報・通信業,スタンダード,3766.T,システムズ・デザイン(株),15,2,値上がり率・出来高増加率,336,2026-09-15,2026-06-18,8,1,48.0,33.0
4174,アピリッツ,情報・通信業,スタンダード,4174.T,(株)アピリッツ,15,2,値上がり率・出来高,336,2026-09-15,2026-06-25,10,4,24.0,9.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),15,1,出来高,236,2026-09-15,2026-06-15,63,11,10.0,-5.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,16,1,出来高,235,2026-09-15,2026-06-15,63,11,15.0,-1.0
9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,サービス業,グロース,9212.T,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ(株),16,2,値上がり率・出来高増加率,335,2026-09-15,2026-06-29,7,1,102.0,86.0
6976,太陽誘電,電気機器,プライム,6976.T,太陽誘電(株),17,1,出来高,234,2026-09-15,2026-06-15,63,11,14.0,-3.0
7689,コパ・コーポレーション,卸売業,グロース,7689.T,(株)コパ・コーポレーション,17,1,値上がり率,234,2026-09-15,2026-06-22,12,2,10.0,-7.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),18,1,出来高,233,2026-09-15,2026-06-15,62,11,16.0,-2.0
4840,トライアイズ,サービス業,スタンダード,4840.T,(株)トライアイズ,18,2,値上がり率・出来高増加率,333,2026-09-15,2026-06-18,15,1,74.0,56.0
9213,セイファート,サービス業,スタンダード,9213.T,(株)セイファート,18,2,値上がり率・出来高増加率,333,2026-09-15,2026-07-06,10,1,60.0,42.0
6085,アーキテクツ・スタジオ・ジャパン,サービス業,グロース,6085.T,アーキテクツ・スタジオ・ジャパン(株),19,2,値上がり率・出来高,332,2026-09-15,2026-06-22,42,11,50.0,31.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),19,1,出来高,232,2026-09-15,2026-06-15,63,11,35.0,16.0
3105,日清紡ホールディングス,電気機器,プライム,3105.T,日清紡ホールディングス(株),20,1,値上がり率,231,2026-09-15,2026-06-19,7,1,81.0,61.0
6981,村田製作所,電気機器,プライム,6981.T,(株)村田製作所,20,2,値上がり率・出来高,331,2026-09-15,2026-06-15,63,11,18.0,-2.0
543A,ＡＲＣＨＩＯＮ,輸送用機器,プライム,543A.T,ＡＲＣＨＩＯＮ(株),21,1,出来高,230,2026-09-15,2026-06-15,60,11,39.0,18.0
7091,リビングプラットフォーム,サービス業,グロース,7091.T,(株)リビングプラットフォーム,21,2,値上がり率・出来高増加率,330,2026-09-15,2026-08-17,2,1,46.0,25.0
3350,メタプラネット,卸売業,スタンダード,3350.T,(株)メタプラネット,22,1,出来高,229,2026-09-15,2026-06-15,63,11,19.0,-3.0
7777,スリー・ディー・マトリックス,精密機器,グロース,7777.T,(株)スリー・ディー・マトリックス,22,2,値上がり率・出来高,329,2026-09-15,2026-06-15,9,3,63.0,41.0
2449,プラップジャパン,サービス業,スタンダード,2449.T,(株)プラップジャパン,23,1,出来高増加率,228,2026-09-15,2026-06-23,6,1,72.0,49.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),23,1,出来高,228,2026-09-15,2026-06-15,63,11,21.0,-2.0
9082,大和自動車交通,陸運業,スタンダード,9082.T,大和自動車交通(株),23,1,値上がり率,228,2026-09-15,2026-07-10,13,1,41.0,18.0
6340,澁谷工業,機械,プライム,6340.T,澁谷工業(株),24,1,値上がり率,227,2026-09-15,2026-08-13,3,1,120.0,96.0
8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,24,1,出来高,227,2026-09-15,2026-06-15,63,11,24.0,0.0
5019,出光興産,石油・石炭製品,プライム,5019.T,出光興産(株),25,2,値上がり率・出来高,326,2026-09-15,2026-06-17,41,11,115.0,90.0
