rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,4588,オンコリスバイオファーマ,医薬品,グロース,4588.T,オンコリスバイオファーマ(株),61,1,出来高,190,2026-09-15,2026-06-17,17,1,134.0,73.0,2026-09-15,6390.0,0.03733766233766245,0.17247706422018338,0.7949438202247192,1.5256916996047432,1.3312659613279827,4649.5,3370.233333333333,0.37434132702441114,0.8960111564975719,0.0,1.129497047052497,1972900.0,1762420.0,1.1194266973820088,8625516175.0,302,19.819277108433734,17.837349397590362,9.909365558912386,9.909638554216867,9.909638554216867,7.379518072289156,6.457831325301205,6.884036144578313,0.2740963855421687,88.38,47.57,19.82,13.84,v7,True,True,True,True,True,True,True,False,True,False,False,False
2,4174,アピリッツ,情報・通信業,スタンダード,4174.T,(株)アピリッツ,15,2,値上がり率・出来高,336,2026-09-15,2026-06-25,10,4,24.0,9.0,2026-09-15,1078.0,0.03157894736842115,0.23623853211009171,0.47267759562841527,0.7443365695792881,0.6432926829268293,861.3,743.7166666666667,0.2515964240102171,0.44947672724828003,0.0,0.7759845640975366,2464500.0,128630.0,19.15960506880199,250180720.0,282,19.57831325301205,17.837349397590362,9.123867069486403,9.909638554216867,9.909638554216867,4.397590361445783,7.927710843373494,6.884036144578313,0.6957831325301204,86.26,46.54,19.82,12.33,v7,True,True,True,True,True,True,True,True,True,False,True,False
3,7119,ハルメクホールディングス,小売業,グロース,7119.T,(株)ハルメクホールディングス,111,1,値上がり率,140,2026-09-15,2026-06-17,5,1,67.0,-44.0,2026-09-15,2134.0,0.02301054650047929,0.058531746031746046,0.24649532710280364,0.3741146168705731,0.6090234837142974,1872.95,1662.7666666666667,0.1393790544328466,0.2834031634023615,0.0,0.29326223553321024,33700.0,14805.0,2.276258020938872,32081490.0,264,19.156626506024097,16.26506024096386,9.033232628398792,9.608433734939759,9.66867469879518,3.2228915662650603,7.566265060240963,6.884036144578313,4.427710843373494,85.83,44.45,19.28,10.79,v7,True,False,True,True,True,True,True,True,True,True,True,False
4,9507,四国電力,電気・ガス業,プライム,9507.T,四国電力(株),150,1,値上がり率,101,2026-09-15,2026-09-01,3,1,72.0,-78.0,2026-09-15,2186.5,0.004363803399173083,0.02220663861617589,0.18799239337136653,0.5048176187198898,0.3290097020528939,2031.175,1730.0916666666667,0.07647051583443076,0.263805867704505,-0.0029639762881896736,0.33523252044119956,1460500.0,1181000.0,1.2366638441998306,2466196270.0,307,18.614457831325304,17.186746987951807,7.552870090634441,9.126506024096386,9.578313253012048,6.355421686746988,6.867469879518072,6.704819277108434,3.753012048192771,85.74,43.35,18.7,13.22,v7,True,True,True,True,True,True,True,True,True,True,True,True
5,6203,豊和工業,機械,スタンダード,6203.T,豊和工業(株),57,1,出来高,194,2026-09-15,2026-09-02,8,7,31.0,-26.0,2026-09-15,2476.0,0.056313993174061494,0.15270018621973924,0.6528704939919894,0.5293390982087709,0.7171023748430698,1787.25,1605.9333333333334,0.385368583018604,0.5417825563535223,-0.12939521800281295,1.4311776279307042,20482200.0,5589695.0,3.664278641321217,15293764720.0,253,19.819277108433734,17.295180722891565,9.305135951661633,9.909638554216867,9.909638554216867,8.22289156626506,7.710843373493976,3.3313253012048194,0.1686746987951807,85.67,46.42,19.82,15.93,v7,True,True,True,True,True,True,True,True,False,False,False,False
6,5131,リンカーズ,情報・通信業,グロース,5131.T,リンカーズ(株),5,3,値上がり率・出来高・出来高増加率,446,2026-09-15,2026-06-23,12,2,4.0,-1.0,2026-09-15,213.0,0.3067484662576687,0.7749999999999999,0.7899159663865547,0.7317073170731707,0.44897959183673475,128.65,127.56666666666666,0.6556548775748152,0.6697151816043898,0.0,1.9463845274274028,7330500.0,553230.0,13.250366032210835,151622110.0,292,19.819277108433734,17.837349397590362,8.459214501510573,9.909638554216867,9.909638554216867,4.036144578313253,7.927710843373494,6.884036144578313,0.08433734939759036,84.87,46.12,19.82,11.96,v7,False,True,True,True,True,True,True,True,True,False,False,False
7,8001,伊藤忠商事,卸売業,プライム,8001.T,伊藤忠商事(株),40,1,出来高,211,2026-09-15,2026-06-15,63,11,41.0,1.0,2026-09-15,2321.0,-0.008331553086947219,0.019323671497584627,0.1602099475131218,0.2562922868741542,0.1972565959322461,2178.225,2022.0166666666667,0.06554648853998102,0.14786393122377817,-0.008331553086947219,0.21875632010095727,15176200.0,14754515.0,1.028580065152938,33058861775.0,307,18.132530120481924,14.746987951807228,6.706948640483383,8.91566265060241,8.55421686746988,9.186746987951807,6.216867469879518,6.451807228915664,5.587349397590361,84.5,39.59,17.47,15.4,v7,True,True,True,True,True,True,True,False,True,True,True,True
8,7803,ブシロード,その他製品,グロース,7803.T,(株)ブシロード,72,1,値上がり率,179,2026-09-15,2026-07-01,14,3,79.0,7.0,2026-09-15,463.0,-0.010683760683760646,0.03579418344519025,0.12926829268292672,0.7842662727029177,0.8404636271010724,430.85,378.8238825480143,0.07461993733317862,0.222203829615512,-0.010683760683760646,0.5411164955716488,2747800.0,1266225.0,2.1700724594760015,585112860.0,296,17.650602409638555,17.837349397590362,9.577039274924472,9.036144578313253,9.397590361445783,5.421686746987952,7.542168674698795,6.346385542168674,1.2650602409638554,84.07,45.06,18.43,12.96,v7,True,True,True,True,True,True,True,True,True,True,True,True
9,4689,ＬＩＮＥヤフー,情報・通信業,プライム,4689.T,ＬＩＮＥヤフー(株),32,1,出来高,219,2026-09-15,2026-06-15,63,11,37.0,5.0,2026-09-15,564.9000244140625,0.010554605391882799,0.07211994351728834,0.13456523667181997,0.3794872391063797,0.4618237207750062,537.3900024414063,479.17166798909506,0.051191912480090807,0.17890948516371474,0.0,0.3319125784287731,16929900.0,19570620.0,0.8650671261309044,10591156008.622437,307,17.83132530120482,16.31927710843373,8.549848942598187,8.704819277108435,9.006024096385543,7.530120481927712,5.325301204819278,6.884036144578313,3.816265060240964,83.97,42.7,17.71,12.86,v7,True,True,True,True,True,True,True,False,True,True,True,True
10,8551,北日本銀行,銀行業,プライム,8551.T,(株)北日本銀行,91,1,値上がり率,160,2026-09-15,2026-07-13,4,1,121.0,30.0,2026-09-15,8500.0,0.004728132387706863,0.053283767038413865,0.11402359108781135,0.6346153846153846,0.9646121527422749,7898.0,6796.666666666667,0.0762218283109648,0.2506130456105933,0.0,0.3319405710793023,38500.0,50980.0,0.7551981169085916,354205800.0,307,17.53012048192771,17.566265060240966,9.667673716012086,9.096385542168674,9.548192771084338,4.849397590361446,4.385542168674699,6.884036144578313,3.7951807228915664,83.32,44.76,18.64,9.23,v7,True,True,True,True,True,True,True,False,True,True,True,True
