signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-07-17,2026-07-21,,3946,3946.T,トーモク,パルプ・紙,4395.0,4480.0,0.019340159271899804,0.0383537365260615
2026-07-17,2026-07-21,,2433,2433.T,博報堂ＤＹホールディングス,サービス業,1268.0,1244.0,-0.018927444794952675,0.03691387801512824
2026-07-17,2026-07-21,,8136,8136.T,サンリオ,卸売業,1210.0,1159.5,-0.041735537190082606,0.03605569975301629
2026-07-17,2026-07-21,,6869,6869.T,シスメックス,電気機器,1600.0,1530.0,-0.043749999999999956,0.035979903488981814
2026-07-17,2026-07-21,,9069,9069.T,センコーグループホールディングス,陸運業,2211.5,2187.5,-0.010852362649785174,0.03721771140205502
2026-07-21,2026-07-22,,6098,6098.T,リクルートホールディングス,サービス業,12500.0,12055.0,-0.035599999999999965,0.036219941396080986
2026-07-21,2026-07-22,,9831,9831.T,ヤマダホールディングス,小売業,723.0999755859375,724.5,0.0019361422504931003,0.03762968514613057
2026-07-21,2026-07-22,,3864,3864.T,三菱製紙,パルプ・紙,1145.0,1133.0,-0.010480349344978213,0.03716335934985008
2026-07-21,2026-07-22,,6237,6237.T,イワキポンプ,機械,4885.0,4990.0,0.02149437052200609,0.03836423292900632
2026-07-21,2026-07-22,,8346,8346.T,東邦銀行,銀行業,875.0,904.0,0.03314285714285714,0.03880171478587097
2026-07-22,2026-07-23,,8306,8306.T,三菱ＵＦＪフィナンシャル・グループ,銀行業,3626.0,3754.0,0.03530060672917812,0.03848632608195647
2026-07-22,2026-07-23,,8622,8622.T,水戸証券,証券、商品先物取引業,776.0,780.0,0.005154639175257714,0.03736567809837062
2026-07-22,2026-07-23,,6638,6638.T,ミマキエンジニアリング,電気機器,2250.0,2209.0,-0.01822222222222225,0.036496665268021276
2026-07-22,2026-07-23,,6098,6098.T,リクルートホールディングス,サービス業,12275.0,12055.0,-0.017922606924643536,0.03650780318484158
2026-07-22,2026-07-23,,4025,4025.T,多木化学,化学,5380.0,5020.0,-0.06691449814126393,0.03468657571865521
2026-07-23,2026-07-24,,8306,8306.T,三菱ＵＦＪフィナンシャル・グループ,銀行業,3680.0,3754.0,0.02010869565217388,0.038828483031326216
2026-07-23,2026-07-24,,3863,3863.T,日本製紙,パルプ・紙,1575.0,1509.0,-0.04190476190476189,0.03646805958358377
2026-07-23,2026-07-24,,6178,6178.T,日本郵政,サービス業,2430.5,2485.5,0.022629088664883668,0.038924416962429216
2026-07-23,2026-07-24,,7931,7931.T,未来工業,化学,3485.0,3470.0,-0.004304160688665681,0.03789925442831888
2026-07-23,2026-07-24,,8750,8750.T,第一ライフグループ,保険業,1890.0,1925.0,0.0185185185185186,0.03876795598542011
