rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,8541,愛媛銀行,銀行業,プライム,8541.T,(株)愛媛銀行,7,2,値上がり率・出来高増加率,344,2026-07-24,2026-06-22,3,1,33.0,26.0,2026-07-24,2794.0,0.11403508771929816,0.15406856670797198,0.389358528095475,0.6225319396051103,0.6711488960287262,2299.05,2062.5666666666666,0.2152845740631999,0.3546228808765777,0.0,0.5257286503622143,2043100.0,174460.0,11.710993924108678,672449785.0,271,19.41935483870968,17.41935483870968,9.320388349514564,9.741935483870968,9.774193548387096,4.935483870967741,7.690322580645161,6.740322580645161,2.167741935483871,87.21,46.16,19.52,12.63,v7,True,True,True,True,True,True,True,True,True,False,True,False
2,2354,ＹＥ　ＤＩＧＩＴＡＬ,情報・通信業,スタンダード,2354.T,(株)ＹＥ　ＤＩＧＩＴＡＬ,8,2,値上がり率・出来高,343,2026-07-24,2026-07-03,7,6,9.0,1.0,2026-07-24,1600.0,0.11111111111111116,0.6359918200408998,0.7640573318632855,0.735357917570499,0.96620288768048,951.5,936.3833333333333,0.6815554387808722,0.7087019205097627,0.0,1.5331534223925452,5026400.0,1642760.0,3.059728749178212,2363839975.0,258,19.806451612903224,17.825806451612902,9.676375404530745,9.903225806451612,9.903225806451612,6.064516129032257,6.864516129032257,6.740322580645161,0.09032258064516129,86.87,47.31,19.81,12.93,v7,True,True,True,True,True,True,True,True,True,False,False,False
3,1518,三井松島ホールディングス,その他製品,プライム,1518.T,三井松島ホールディングス(株),3,3,値上がり率・出来高・出来高増加率,448,2026-07-24,2026-07-23,2,2,3.0,0.0,2026-07-24,2241.0,0.14746543778801846,0.44767441860465107,0.49002659574468077,0.6711409395973154,0.6210751123799543,1594.6,1478.9833333333333,0.40536811739621226,0.5152300566830819,0.0,1.0108459228996953,3839800.0,141630.0,27.111487679164018,636800875.0,271,19.806451612903224,17.593548387096774,9.190938511326861,9.903225806451612,9.903225806451612,4.870967741935484,7.922580645161291,6.740322580645161,0.42903225806451617,86.36,46.59,19.81,12.79,v7,True,True,True,True,True,True,True,True,True,False,False,False
4,8388,阿波銀行,銀行業,プライム,8388.T,(株)阿波銀行,65,1,値上がり率,186,2026-07-24,2026-07-24,1,1,,,2026-07-24,8680.0,0.04076738609112707,0.08229426433915221,0.2579710144927536,0.4068071312803889,0.6991964665326935,7692.5,7024.666666666667,0.1283717907052324,0.23564581949321428,0.0,0.33893034313064735,157000.0,96830.0,1.6213983269647836,767655400.0,271,18.70967741935484,16.89677419354839,9.385113268608414,9.419354838709676,9.548387096774194,5.032258064516129,5.703225806451612,6.740322580645161,3.929032258064516,85.36,44.99,18.97,10.74,v7,True,True,True,True,True,True,True,True,True,True,True,True
5,5242,アイズ,情報・通信業,グロース,5242.T,(株)アイズ,9,1,値上がり率,242,2026-07-24,2026-06-15,10,7,4.0,-5.0,2026-07-24,2209.0,0.11005025125628132,1.1572265625,1.645508982035928,1.1384317521781218,1.0978157644824313,1076.2,986.7,1.052592454934027,1.2387757170365865,0.0,1.2518637726091115,253600.0,55895.0,4.537078450666428,94588065.0,271,19.806451612903224,17.825806451612902,9.708737864077671,9.903225806451612,9.903225806451612,3.7096774193548385,7.35483870967742,6.740322580645161,0.2709677419354839,85.22,47.34,19.81,11.06,v7,True,True,True,True,True,True,True,True,True,False,False,False
6,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,10,1,出来高,241,2026-07-24,2026-06-15,28,27,8.0,-2.0,2026-07-24,3754.0,0.0010666666666667712,0.034444750620005404,0.1611506340859883,0.3623661767374342,0.3804319146523676,3467.9,3201.175,0.08249949537183876,0.17269440127453195,0.0,0.2788740399020356,43056500.0,38093060.0,1.1302977497738433,136407969035.0,271,16.70967741935484,16.0258064516129,8.446601941747572,8.548387096774194,9.193548387096774,9.741935483870968,4.619354838709677,6.740322580645161,4.85483870967742,84.88,41.18,17.74,14.36,v7,True,True,True,True,True,True,True,False,True,True,True,True
7,8387,四国銀行,銀行業,プライム,8387.T,(株)四国銀行,54,1,値上がり率,197,2026-07-24,2026-07-24,1,1,,,2026-07-24,3465.0,0.045248868778280604,0.0547945205479452,0.20479833101529898,0.39212535154680594,0.7334860894991535,3176.6,2882.6666666666665,0.09078889378580879,0.20201202590194267,0.0,0.38018233129880724,212900.0,127870.0,1.6649722374286384,422265845.0,271,18.064516129032256,16.72258064516129,9.449838187702266,8.774193548387098,9.32258064516129,4.516129032258064,5.832258064516129,6.740322580645161,3.454838709677419,82.88,44.24,18.1,10.35,v7,True,True,True,True,True,True,True,True,True,True,True,True
8,6178,日本郵政,サービス業,プライム,6178.T,日本郵政(株),70,1,出来高,181,2026-07-24,2026-06-15,27,23,80.0,10.0,2026-07-24,2485.5,0.010160536476325976,0.04082914572864316,0.13831005266773522,0.39674065748805853,0.4106586772913312,2326.025,2158.8166666666666,0.06856117195644917,0.15132518586571342,0.0,0.24471048111779187,6080900.0,5395610.0,1.1270088090132533,12668734252.5,271,16.0,16.780645161290323,8.543689320388347,8.0,8.96774193548387,7.548387096774194,4.567741935483871,6.740322580645161,5.396774193548387,82.55,41.32,16.97,12.12,v7,True,True,True,True,True,True,True,False,True,True,True,True
9,8343,秋田銀行,銀行業,プライム,8343.T,(株)秋田銀行,55,1,値上がり率,196,2026-07-24,2026-06-23,3,1,90.0,35.0,2026-07-24,7670.0,0.04495912806539515,0.05212620027434833,0.16742770167427712,0.4693486590038314,0.6912174940821987,7094.0,6352.0,0.08119537637440088,0.20749370277078083,0.0,0.37543133968563086,134200.0,97565.0,1.3754932609029877,719858250.0,271,17.032258064516128,17.129032258064516,9.352750809061488,8.516129032258064,9.419354838709676,4.967741935483871,5.367741935483872,6.740322580645161,3.545161290322581,82.07,43.51,17.94,10.34,v7,True,True,True,True,True,True,True,True,True,True,True,True
10,3187,ミラタップ,小売業,グロース,3187.T,(株)ミラタップ,22,1,値上がり率,229,2026-07-24,2026-06-15,8,1,37.0,15.0,2026-07-24,347.0,0.06116207951070329,0.07763975155279512,0.48290598290598297,0.3879999999999999,0.32950191570881215,284.05,254.55,0.22161591269142744,0.36318994303673136,0.0,0.560228960233583,119100.0,61480.0,1.9372153545868576,20068620.0,270,19.806451612903224,16.60645161290323,8.122977346278317,9.774193548387096,9.903225806451612,2.8064516129032255,6.167741935483871,6.740322580645161,1.9193548387096775,81.85,44.54,19.68,8.97,v7,True,False,True,True,True,True,True,True,True,False,True,False
