rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,8306,8306.T,三菱ＵＦＪフィナンシャル・グループ,プライム,銀行業,10,True,jpx_liquidity,JPX流動性,10.0,1.0,出来高,2026-07-24,3754.0,0.0010666666666667712,0.034444750620005404,0.1611506340859883,0.3623661767374342,0.3804319146523676,3467.9,3201.175,0.08249949537183876,0.17269440127453195,0.0,0.2788740399020356,43056500.0,38093060.0,1.1302977497738433,136407969035.0,271,18.566666666666666,16.65,8.146911519198664,9.633333333333335,9.908333333333333,9.908333333333333,6.906666666666666,6.830833333333333,4.1066666666666665,90.66,43.36,19.54,16.81,v7,True,True,True,True,True,True,True,False,True,True,True,True
2,6178,6178.T,日本郵政,プライム,サービス業,103,True,jpx_liquidity,JPX流動性,70.0,1.0,出来高,2026-07-24,2485.5,0.010160536476325976,0.04082914572864316,0.13831005266773522,0.39674065748805853,0.4106586772913312,2326.025,2158.8166666666666,0.06856117195644917,0.15132518586571342,0.0,0.24471048111779187,6080900.0,5395610.0,1.1270088090132533,12668734252.5,271,17.9,17.1,8.347245409015024,9.333333333333332,9.6,8.3,6.866666666666666,6.830833333333333,4.946666666666667,89.22,43.35,18.93,15.17,v7,True,True,True,True,True,True,True,False,True,True,True,True
3,8750,8750.T,第一ライフグループ,プライム,保険業,68,True,jpx_liquidity,JPX流動性,35.0,1.0,出来高,2026-07-24,1925.0,0.010233534505379227,0.04818949087939006,0.12870126062738207,0.36476426799007444,0.47963466264881394,1842.4,1706.8333333333333,0.04483282674772027,0.1278195488721805,0.0,0.24927288541591608,10758100.0,10362430.0,1.0381831288607015,18825087555.0,271,17.4,16.679999999999996,8.831385642737896,8.483333333333334,9.183333333333332,8.883333333333333,6.306666666666667,6.830833333333333,4.795,87.39,42.91,17.67,15.19,v7,True,True,True,True,True,True,True,False,True,True,True,True
4,8309,8309.T,三井住友トラストグループ,プライム,銀行業,77,False,jpx_liquidity,JPX流動性,,,,2026-07-24,6812.0,-0.004821037253469718,0.016716417910447756,0.1393209566817193,0.3304687500000001,0.3859752495052813,6499.55,5971.233333333334,0.04807255886946016,0.1408028492159632,-0.004821037253469718,0.25589794313062764,2255400.0,2511515.0,0.898023702824789,16279872720.0,271,17.93333333333333,16.08,8.196994991652755,8.616666666666667,9.4,8.733333333333333,5.1066666666666665,6.475,4.655,85.2,42.21,18.02,13.84,v7,True,True,True,True,True,True,True,False,True,True,True,True
5,7186,7186.T,横浜フィナンシャルグループ,プライム,銀行業,182,True,jpx_liquidity,JPX流動性,136.0,1.0,出来高,2026-07-24,1951.5,0.005409582689335446,0.021995286724273422,0.14156186019303885,0.370435393258427,0.4216003707064042,1854.175,1709.425,0.052489651731902454,0.141611945537242,0.0,0.33087144224657555,3475900.0,3284120.0,1.0583961609198203,6191393712.5,271,17.966666666666665,16.74,8.464106844741234,8.95,9.45,6.983333333333335,6.466666666666666,6.830833333333333,3.1033333333333335,84.95,43.17,18.4,13.45,v7,True,True,True,True,True,True,True,False,True,True,True,True
6,7182,7182.T,ゆうちょ銀行,プライム,銀行業,67,True,jpx_liquidity,JPX流動性,77.0,1.0,出来高,2026-07-24,3442.0,-0.0014505366985784196,0.05647636586863114,0.12852459016393447,0.3713147410358566,0.419643853305681,3254.95,3098.5666666666666,0.05746632052719702,0.11083619307852022,-0.0014505366985784196,0.31726805795497964,5613000.0,6015920.0,0.93302437532414,19413046380.0,271,17.366666666666664,16.769999999999996,8.414023372287145,9.116666666666665,8.8,8.9,5.48,6.591666666666668,3.371666666666667,84.81,42.55,17.92,14.38,v7,True,True,True,True,True,True,True,False,True,True,True,True
7,8316,8316.T,三井住友フィナンシャルグループ,プライム,銀行業,16,True,jpx_liquidity,JPX流動性,45.0,1.0,出来高,2026-07-24,7161.0,-0.000837170364169082,0.018634423897581742,0.1294952681388013,0.33925565737796903,0.33894790121547436,6796.35,6285.116666666667,0.05365379946588966,0.1393583253559334,-0.000837170364169082,0.25454996502469807,9570300.0,11951450.0,0.8007647607612466,81128695670.0,271,17.433333333333334,16.229999999999997,7.779632721202003,9.0,9.35,9.75,3.88,6.626666666666668,4.678333333333333,84.73,41.44,18.35,13.63,v7,True,True,True,True,True,True,True,False,True,True,True,True
8,8411,8411.T,みずほフィナンシャルグループ,プライム,銀行業,18,True,jpx_liquidity,JPX流動性,44.0,1.0,出来高,2026-07-24,8652.0,-0.013004791238877433,0.025118483412322368,0.1200000000000001,0.3461957367356465,0.32960558744676405,8219.35,7624.8,0.05263798232220296,0.13471828769279193,-0.013004791238877433,0.3445072133180031,9693400.0,8924975.0,1.08609828038734,74930135270.0,271,16.76666666666667,16.38,7.6961602671118525,8.966666666666665,9.25,9.716666666666667,6.76,6.253333333333333,2.87,84.66,40.84,18.22,16.48,v7,True,True,True,True,True,True,True,False,True,True,True,True
9,8725,8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,プライム,保険業,54,True,jpx_liquidity,JPX流動性,90.0,1.0,出来高,2026-07-24,4898.0,0.005130309870716276,0.07577421480342639,0.15192850423330206,0.2412569690826154,0.27480176027824466,4513.8,4399.816666666667,0.08511675306836808,0.11322820269026357,0.0,0.25807735245491303,4857900.0,5291605.0,0.9180390448644599,23139524540.0,271,18.3,14.61,7.22871452420701,9.666666666666668,8.85,9.116666666666665,5.373333333333332,6.830833333333333,4.55,84.53,40.14,18.52,14.49,v7,True,True,True,True,True,True,True,False,True,True,True,True
10,8630,8630.T,ＳＯＭＰＯホールディングス,プライム,保険業,73,False,jpx_liquidity,JPX流動性,,,,2026-07-24,7051.0,0.01511661387849128,0.06542762163795701,0.15495495495495493,0.2079835531951344,0.33924822464691173,6601.45,6203.366666666667,0.06809867529103464,0.13664085630920852,0.0,0.261689604633402,2304800.0,2698695.0,0.8540424167977485,17615657065.0,271,18.466666666666665,13.59,7.796327212020032,9.316666666666665,9.3,8.8,4.6,6.830833333333333,4.433333333333334,83.13,39.85,18.62,13.4,v7,True,True,True,True,True,True,True,False,True,True,True,True
