signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-06-25,2026-06-26,,6752,6752.T,パナソニック　ホールディングス,電気機器,4570.0,4770.0,0.043763676148796504,0.042400062797099125
2026-06-25,2026-06-26,,166A,166A.T,タスキホールディングス,不動産業,1228.0,1171.0,-0.046416938110749206,0.03873672041887613
2026-06-25,2026-06-26,,6407,6407.T,ＣＫＤ,機械,7690.0,7860.0,0.022106631989596837,0.04152030423361113
2026-06-25,2026-06-26,,6058,6058.T,ベクトル,サービス業,1672.0,1790.0,0.07057416267942584,0.04348916595186096
2026-06-25,2026-06-26,,4368,4368.T,扶桑化学工業,化学,4745.0,4605.0,-0.02950474183350893,0.03942373243182304
2026-06-26,2026-06-29,,6752,6752.T,パナソニック　ホールディングス,電気機器,4487.0,4770.0,0.06307109427234225,0.04253489718036858
2026-06-26,2026-06-29,,7173,7173.T,東京きらぼしフィナンシャルグループ,銀行業,1804.0,1760.0,-0.024390243902439046,0.03903545199126938
2026-06-26,2026-06-29,,6361,6361.T,荏原製作所,機械,6155.0,6300.0,0.023558082859463925,0.04095392871382973
2026-06-26,2026-06-29,,4680,4680.T,ラウンドワン,サービス業,1161.5,1171.5,0.0086095566078348,0.04035581817302314
2026-06-26,2026-06-29,,2802,2802.T,味の素,食料品,5706.0,6175.0,0.08219418156326674,0.04330003749513506
2026-06-29,2026-06-30,,6752,6752.T,パナソニック　ホールディングス,電気機器,4401.0,4770.0,0.08384458077709622,0.0435676209704405
2026-06-29,2026-06-30,,3093,3093.T,トレジャー・ファクトリー,小売業,2252.0,2274.0,0.009769094138543544,0.04058998673919724
2026-06-29,2026-06-30,,9502,9502.T,中部電力,電気・ガス業,3041.0,3118.0,0.025320618217691493,0.04121511594924248
2026-06-29,2026-06-30,,5463,5463.T,丸一鋼管,鉄鋼,1830.0,1876.5,0.025409836065573677,0.041218702265444336
2026-06-29,2026-06-30,,8750,8750.T,第一ライフグループ,保険業,1759.0,1791.0,0.01819215463331436,0.040928570991548396
2026-06-30,2026-07-01,,6101,6101.T,ツガミ,機械,8200.0,8180.0,-0.0024390243902439046,0.04018619288369517
2026-06-30,2026-07-01,,6752,6752.T,パナソニック　ホールディングス,電気機器,4642.0,4770.0,0.027574321413184055,0.041395263941035154
2026-06-30,2026-07-01,,7731,7731.T,ニコン,精密機器,2279.0,2265.0,-0.006143045195261099,0.040036978451540126
2026-06-30,2026-07-01,,8750,8750.T,第一ライフグループ,保険業,1781.0,1791.0,0.005614823133071267,0.04051063768250056
2026-06-30,2026-07-01,,9502,9502.T,中部電力,電気・ガス業,3073.0,3118.0,0.014643670680117182,0.04087435981870509
