code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
4833,Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,サービス業,グロース,4833.T,(株)Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,1,3,値上がり率・出来高・出来高増加率,450,2026-07-01,2026-06-25,3,2,17.0,16.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,1,出来高,250,2026-07-01,2026-06-15,12,11,1.0,0.0
9425,ＲｅＹｕｕ　Ｊａｐａｎ,情報・通信業,スタンダード,9425.T,ＲｅＹｕｕ　Ｊａｐａｎ(株),2,2,値上がり率・出来高増加率,349,2026-07-01,2026-06-17,2,1,52.0,50.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),2,1,出来高,249,2026-07-01,2026-06-15,12,11,3.0,1.0
7041,ＣＲＧホールディングス,サービス業,グロース,7041.T,ＣＲＧホールディングス(株),3,1,値上がり率,248,2026-07-01,2026-06-25,3,2,59.0,56.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),4,2,値上がり率・出来高,347,2026-07-01,2026-06-15,12,11,4.0,0.0
7815,東京ボード工業,その他製品,スタンダード,7815.T,東京ボード工業(株),4,2,値上がり率・出来高増加率,347,2026-07-01,2026-06-17,4,3,4.0,0.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),5,1,出来高,246,2026-07-01,2026-06-15,12,11,6.0,1.0
5967,ＴＯＮＥ,金属製品,スタンダード,5967.T,ＴＯＮＥ(株),6,1,値上がり率,245,2026-07-01,2026-06-29,2,1,54.0,48.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),6,1,出来高,245,2026-07-01,2026-06-15,12,11,5.0,-1.0
7063,Ｂｉｒｄｍａｎ,サービス業,グロース,7063.T,(株)Ｂｉｒｄｍａｎ,7,3,値上がり率・出来高・出来高増加率,444,2026-07-01,2026-06-17,3,1,70.0,63.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),7,1,出来高,244,2026-07-01,2026-06-15,12,11,9.0,2.0
3436,ＳＵＭＣＯ,金属製品,プライム,3436.T,(株)ＳＵＭＣＯ,8,2,値上がり率・出来高,343,2026-07-01,2026-06-15,12,11,45.0,37.0
7012,川崎重工業,輸送用機器,プライム,7012.T,川崎重工業(株),8,1,出来高,243,2026-07-01,2026-06-15,12,11,58.0,50.0
6522,アスタリスク,電気機器,グロース,6522.T,(株)アスタリスク,9,3,値上がり率・出来高・出来高増加率,442,2026-07-01,2026-06-18,6,2,3.0,-6.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),9,1,出来高,242,2026-07-01,2026-06-15,12,11,8.0,-1.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,10,1,出来高,241,2026-07-01,2026-06-15,12,11,10.0,0.0
5942,日本フイルコン,金属製品,スタンダード,5942.T,日本フイルコン(株),10,2,値上がり率・出来高増加率,341,2026-07-01,2026-07-01,1,1,,
4424,Ａｍａｚｉａ,情報・通信業,グロース,4424.T,(株)Ａｍａｚｉａ,11,3,値上がり率・出来高・出来高増加率,440,2026-07-01,2026-07-01,1,1,,
9256,サクシード,サービス業,グロース,9256.T,(株)サクシード,11,1,値上がり率,240,2026-07-01,2026-06-18,9,2,92.0,81.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),11,1,出来高,240,2026-07-01,2026-06-15,12,11,18.0,7.0
6590,芝浦メカトロニクス,電気機器,プライム,6590.T,芝浦メカトロニクス(株),12,1,値上がり率,239,2026-07-01,2026-06-25,3,2,36.0,24.0
8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,12,1,出来高,239,2026-07-01,2026-06-15,12,11,15.0,3.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),13,1,出来高,238,2026-07-01,2026-06-15,12,11,11.0,-2.0
6996,ニチコン,電気機器,プライム,6996.T,ニチコン(株),13,1,値上がり率,238,2026-07-01,2026-06-17,3,1,92.0,79.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),14,1,出来高,237,2026-07-01,2026-06-15,12,11,12.0,-2.0
265A,Ｈｍｃｏｍｍ,情報・通信業,グロース,265A.T,Ｈｍｃｏｍｍ(株),15,1,値上がり率,236,2026-07-01,2026-06-26,3,2,11.0,-4.0
