rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
11,6146,ディスコ,機械,プライム,6146.T,(株)ディスコ,140,1,出来高,111,2026-06-15,2026-06-15,1,1,,,2026-06-15,85250.0,0.0669586983729662,0.26333728512151744,0.34251968503937014,0.22618038965387832,0.7564953667847081,68795.5,69154.94075520833,0.23917988821943292,0.232739108283879,0.0,0.7786343568239608,4361400.0,1807365.0,2.413126291590243,135611622900.0,243,18.58024691358025,13.444444444444443,8.478260869565217,9.598765432098766,8.549382716049383,9.722222222222221,6.765432098765432,6.654320987654321,1.4907407407407407,83.28,40.5,18.15,16.49,v4,True,True,True,True,True,True,True,True,True,False,True,False
12,6971,京セラ,電気機器,プライム,6971.T,京セラ(株),72,1,出来高,179,2026-06-15,2026-06-15,1,1,,,2026-06-15,3837.0,0.04521928629801142,0.07448893867264061,0.35391672547635844,0.5775730271167647,0.7263807166406588,3414.575,2883.6631591796877,0.12371232144556799,0.3305992372186448,-0.019422438027089206,0.47590683074654516,7384800.0,8202285.0,0.9003344799650341,29123627972.5,243,18.703703703703706,16.111111111111114,8.416149068322982,8.82716049382716,9.135802469135802,8.796296296296296,2.567901234567901,5.962962962962963,3.6512345679012346,82.17,43.23,17.96,11.36,v4,True,True,True,True,True,True,True,False,True,True,True,True
13,4462,石原ケミカル,化学,プライム,4462.T,石原ケミカル(株),21,1,値上がり率,230,2026-06-15,2026-06-15,1,1,,,2026-06-15,3645.0,0.14803149606299204,0.31256751890529344,0.5055762081784387,0.4945642816242688,0.6741568674327536,2749.55,2628.0758341471355,0.32567147351384773,0.38694627934238324,0.0,0.709421661179206,222500.0,44530.0,4.996631484392545,155905855.0,243,19.382716049382715,15.666666666666668,8.322981366459627,9.907407407407408,9.413580246913579,3.3333333333333326,7.432098765432099,6.654320987654321,2.009259259259259,82.12,43.37,19.32,10.77,v4,True,True,True,True,True,True,True,True,True,False,True,False
14,6264,マルマエ,機械,プライム,6264.T,(株)マルマエ,20,1,値上がり率,231,2026-06-15,2026-06-15,1,1,,,2026-06-15,2660.0,0.1490280777537798,0.35093956323006603,0.2068965517241379,0.5578330893118595,1.7771262841474722,2195.55,1963.6416666666667,0.21154152717997765,0.3546259713033182,0.0,1.0934518869956928,3123100.0,983965.0,3.173995009985111,2456223645.0,243,17.59259259259259,15.88888888888889,9.56521739130435,9.537037037037036,9.320987654320987,5.185185185185185,7.012345679012345,6.654320987654321,0.7129629629629629,81.47,43.05,18.86,12.2,v4,True,True,True,True,True,True,True,True,True,False,False,False
15,6407,ＣＫＤ,機械,プライム,6407.T,ＣＫＤ(株),46,1,値上がり率,205,2026-06-15,2026-06-15,1,1,,,2026-06-15,7390.0,0.11295180722891573,0.26758147512864494,0.1861958266452648,0.6815714689984593,1.6819466916242063,6462.5,5774.515791829427,0.14352030947775618,0.2797609819435216,0.0,0.7361163216209049,1322600.0,876640.0,1.5087150939952547,5588580950.0,243,16.97530864197531,16.722222222222225,9.472049689440993,9.074074074074074,8.88888888888889,6.234567901234568,5.432098765432099,6.654320987654321,1.771604938271605,81.23,43.17,17.96,11.67,v4,True,True,True,True,True,True,True,True,True,True,True,True
16,6920,レーザーテック,電気機器,プライム,6920.T,レーザーテック(株),64,2,値上がり率・出来高,287,2026-06-15,2026-06-15,1,1,,,2026-06-15,48300.0,0.09772727272727266,0.23529411764705888,0.26472898664571876,0.2777777777777777,0.5609221089793734,40571.5,39888.333333333336,0.19049086181186303,0.21088037437847307,0.0,0.8356394278088635,4483200.0,2956445.0,1.5164158304991298,123724643600.0,243,17.962962962962962,13.944444444444446,8.105590062111801,9.444444444444445,8.425925925925926,9.691358024691358,5.4567901234567895,6.654320987654321,1.2962962962962963,80.98,40.01,17.87,15.15,v4,True,True,True,True,True,True,True,True,True,False,False,False
17,6762,ＴＤＫ,電気機器,プライム,6762.T,ＴＤＫ(株),27,2,値上がり率・出来高,324,2026-06-15,2026-06-15,1,1,,,2026-06-15,3906.0,0.11472602739726034,0.0514131897711978,0.31183879093198996,0.9045490804546117,0.6855606580976408,3670.925,2845.5874755859377,0.06403699340084579,0.3726515292578423,-0.04986621260034052,0.8624032741722794,18771500.0,17584535.0,1.0675005054156963,67780482745.0,243,18.39506172839506,17.166666666666664,8.385093167701864,7.592592592592593,9.382716049382715,9.320987654320987,3.7037037037037037,5.37962962962963,1.1666666666666665,80.49,43.95,16.98,13.02,v4,True,True,True,True,True,True,True,False,True,True,False,False
18,6752,パナソニック　ホールディングス,電気機器,プライム,6752.T,パナソニック　ホールディングス(株),43,1,出来高,208,2026-06-15,2026-06-15,1,1,,,2026-06-15,4010.0,0.0552631578947369,0.12199216564073856,0.1977299880525687,0.5717925282399412,0.8576058258279655,3648.25,3171.0957071940106,0.09915713013088467,0.26454713772997596,0.0,0.6564540081826693,11714100.0,12114455.0,0.9669522896407639,45389282900.0,243,17.40740740740741,15.944444444444446,8.664596273291925,8.425925925925926,8.703703703703704,9.074074074074074,2.9629629629629632,6.654320987654321,2.2685185185185186,80.11,42.02,17.13,12.04,v4,True,True,True,True,True,True,True,False,True,True,True,True
19,8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T,(株)三井住友フィナンシャルグループ,29,1,出来高,222,2026-06-15,2026-06-15,1,1,,,2026-06-15,6519.0,0.017639712769278892,0.06781326781326791,0.1372993719469644,0.30288810556127377,0.33092129050471963,6078.05,5653.417944335937,0.07254793889487576,0.15310774193358112,0.0,0.26694423892809865,18028200.0,15719530.0,1.1468663503298127,96783665220.0,243,16.296296296296294,14.555555555555557,7.080745341614907,8.02469135802469,7.87037037037037,9.660493827160494,4.172839506172839,6.654320987654321,5.3580246913580245,79.67,37.93,15.9,13.83,v4,True,True,True,True,True,True,True,False,True,True,True,True
20,5572,Ｒｉｄｇｅ－ｉ,情報・通信業,グロース,5572.T,(株)Ｒｉｄｇｅ－ｉ,66,1,値上がり率,185,2026-06-15,2026-06-15,1,1,,,2026-06-15,3380.0,0.09562398703403563,0.11551155115511547,0.48245614035087714,0.518418688230009,0.5225225225225225,2776.1,2362.0666666666666,0.21753539137639133,0.4309502977618469,-0.002949852507374673,1.2122752336229945,454100.0,192615.0,2.3575526308958286,695960895.0,243,19.25925925925926,15.777777777777777,7.95031055900621,9.5679012345679,9.506172839506172,4.0432098765432105,6.666666666666668,6.287037037037037,0.5617283950617284,79.62,42.99,19.07,10.71,v4,True,True,True,True,True,True,True,True,True,False,False,False
21,5333,ＮＧＫ,ガラス・土石製品,プライム,5333.T,ＮＧＫ(株),87,1,値上がり率,164,2026-06-15,2026-06-15,1,1,,,2026-06-15,6635.0,0.08468203367663896,0.08913328956007871,0.18292030665002668,0.6599640716229405,0.9525007881283869,6118.1,5084.311730957032,0.0844870139422369,0.3049947271331215,0.0,0.5920243656211659,1780700.0,1840550.0,0.9674825459781043,11457171515.0,243,16.91358024691358,16.555555555555554,8.75776397515528,8.209876543209875,9.074074074074074,7.530864197530865,2.9876543209876543,6.654320987654321,2.6790123456790123,79.36,42.23,17.28,10.52,v4,True,True,True,True,True,True,True,False,True,True,True,True
22,5471,大同特殊鋼,鉄鋼,プライム,5471.T,大同特殊鋼(株),135,1,値上がり率,116,2026-06-15,2026-06-15,1,1,,,2026-06-15,2460.0,0.07189542483660127,0.1524947294448349,0.34059945504087197,0.25940216718473286,0.5756450057490738,2070.4,1949.4799926757812,0.1881761978361669,0.26187496626908113,0.0,0.49303718399444124,1877600.0,1288890.0,1.4567573648643406,2738647872.5,243,18.51851851851852,13.722222222222221,8.136645962732919,9.382716049382715,8.67283950617284,5.3086419753086425,5.283950617283952,6.654320987654321,3.5216049382716053,79.2,40.38,18.06,10.59,v4,True,True,True,True,True,True,True,True,True,False,True,False
23,6323,ローツェ,機械,プライム,6323.T,ローツェ(株),100,1,値上がり率,151,2026-06-15,2026-06-15,1,1,,,2026-06-15,4505.0,0.08085412667946268,0.14282090309487572,0.22685185185185186,0.5721514569883093,1.1081973405094572,3954.85,3574.9333333333334,0.13910767791445955,0.26016335968969106,0.0,0.7186234695259786,1768000.0,1671340.0,1.0578338339296611,6815084980.0,243,17.71604938271605,16.0,8.944099378881988,8.981481481481481,8.641975308641975,6.635802469135802,3.6049382716049383,6.654320987654321,1.87962962962963,79.06,42.66,17.62,10.24,v4,True,True,True,True,True,True,True,False,True,True,True,True
24,6101,ツガミ,機械,プライム,6101.T,(株)ツガミ,126,1,値上がり率,125,2026-06-15,2026-06-15,1,1,,,2026-06-15,7140.0,0.07530120481927716,0.14790996784565924,0.15909090909090917,1.0349451428931662,1.321924488769462,6347.5,4965.173905436198,0.12485230405671532,0.4380160969150868,0.0,0.6726853869907894,489100.0,495885.0,0.9863173921372899,3172868300.0,243,16.54320987654321,17.38888888888889,9.130434782608695,8.858024691358025,9.537037037037036,5.493827160493827,3.1111111111111116,6.654320987654321,2.1388888888888893,78.86,43.06,18.4,8.6,v4,True,True,True,True,True,True,True,False,True,True,True,True
25,6997,日本ケミコン,電気機器,プライム,6997.T,日本ケミコン(株),22,1,値上がり率,229,2026-06-15,2026-06-15,1,1,,,2026-06-15,4790.0,0.14730538922155678,0.05622932745314224,0.627038043478261,2.1661055470718367,2.3587869373279826,4271.7,2824.740694173177,0.12133342697286809,0.6957308718215176,-0.14768683274021355,1.4603642901940828,1541200.0,1791425.0,0.8603206944192473,8095688850.0,243,19.567901234567902,17.833333333333336,9.751552795031056,8.765432098765432,9.907407407407408,7.006172839506173,2.1728395061728394,3.54320987654321,0.2808641975308642,78.83,47.15,18.67,9.18,v4,True,True,True,True,True,True,True,False,False,True,False,False
26,6361,荏原製作所,機械,プライム,6361.T,荏原,29,2,値上がり率・出来高,322,2026-06-15,2026-06-15,1,1,,,2026-06-15,6204.0,0.12677079549582282,0.2333996023856859,0.1598429613011778,0.3233788395904438,0.5888470266403214,5442.05,5186.766666666666,0.1400115765198775,0.19612089741200367,0.0,0.7969554389681835,4425200.0,3292430.0,1.3440528728021552,17946148465.0,243,16.60493827160494,14.666666666666668,8.198757763975154,9.012345679012345,8.271604938271604,8.271604938271604,5.135802469135802,6.654320987654321,1.404320987654321,78.22,39.47,17.28,13.41,v4,True,True,True,True,True,True,True,True,True,True,True,True
27,3480,ジェイ・エス・ビー,不動産業,プライム,3480.T,(株)ジェイ・エス・ビー,23,1,値上がり率,228,2026-06-15,2026-06-15,1,1,,,2026-06-15,7930.0,0.14430014430014437,0.16789396170839477,0.5133587786259541,1.3671641791044777,1.256045519203414,6634.0,5498.916666666667,0.19535725052758512,0.44210223225786893,0.0,0.7308226943992673,4800.0,92125.0,0.052103120759837175,597615050.0,243,19.444444444444443,17.61111111111111,9.068322981366459,9.47530864197531,9.598765432098766,3.9197530864197527,0.09876543209876543,6.654320987654321,1.8148148148148147,77.69,46.12,19.07,4.02,v4,True,True,True,True,True,True,True,False,True,False,True,False
28,6498,キッツ,機械,プライム,6498.T,(株)キッツ,31,1,値上がり率,220,2026-06-15,2026-06-15,1,1,,,2026-06-15,2541.0,0.12483399734395739,0.1896067415730338,0.19183864915572224,0.37648970747562305,0.5004808329622836,2202.15,2088.6833333333334,0.15387235201961724,0.21655588448863305,0.0,0.6440520633528153,696200.0,356720.0,1.9516707782013905,845189835.0,243,17.28395061728395,15.333333333333336,7.763975155279503,9.135802469135802,8.487654320987655,4.166666666666668,6.197530864197531,6.654320987654321,2.376543209876543,77.4,40.38,17.62,10.36,v4,True,True,True,True,True,True,True,True,True,True,True,True
29,7435,ナ・デックス,卸売業,スタンダード,7435.T,(株)ナ・デックス,3,2,値上がり率・出来高増加率,348,2026-06-15,2026-06-15,1,1,,,2026-06-15,1393.0,0.2744739249771271,0.42288049029622066,0.4113475177304964,0.264763313288118,0.47423975236965754,1020.45,1095.5536376953125,0.36508403155470615,0.27150324006994087,0.0,1.3602856474075609,519900.0,82910.0,6.270654927029309,125644645.0,243,18.88888888888889,13.833333333333332,7.670807453416148,9.907407407407408,8.82716049382716,3.24074074074074,7.604938271604939,6.654320987654321,0.32407407407407407,76.95,40.39,18.73,10.85,v4,True,True,True,True,True,True,True,True,True,False,False,False
30,8411,みずほフィナンシャルグループ,銀行業,プライム,8411.T,(株)みずほフィナンシャルグループ,44,1,出来高,207,2026-06-15,2026-06-15,1,1,,,2026-06-15,7793.0,0.03041121248181944,0.030547474213171055,0.19432950191570875,0.29328770974007856,0.37783408803115903,7395.35,6857.456087239583,0.05377027456442218,0.13642725536387834,0.0,0.37104394167982235,11061200.0,12523985.0,0.8832013133200016,88548109120.0,243,17.34567901234568,14.388888888888888,7.236024844720497,7.037037037037037,7.685185185185185,9.598765432098766,2.3703703703703702,6.654320987654321,4.364197530864198,76.68,38.97,14.72,11.97,v4,True,True,True,True,True,True,True,False,True,True,True,True
31,4004,レゾナック・ホールディングス,化学,プライム,4004.T,(株)レゾナック・ホールディングス,84,2,値上がり率・出来高,267,2026-06-15,2026-06-15,1,1,,,2026-06-15,18395.0,0.08525073746312684,0.15184721352536013,0.10215698022768116,0.6632007233273056,1.9090965250726732,17604.25,14679.783333333333,0.04491813056506233,0.25308388974859986,-0.05424164524421593,0.7961035458373719,4237800.0,3963250.0,1.0692739544565697,71122353925.0,243,15.06172839506173,16.61111111111111,9.627329192546584,6.7592592592592595,8.61111111111111,9.351851851851853,3.753086419753086,5.2932098765432105,1.4259259259259258,76.49,41.3,15.37,13.1,v4,True,True,True,True,True,True,True,False,False,True,True,True
32,6963,ローム,電気機器,プライム,6963.T,ローム(株),135,1,出来高,116,2026-06-15,2026-06-15,1,1,,,2026-06-15,5257.0,0.06589618815896192,0.09179646936656272,0.26827503015681553,0.6054293610386263,1.4768195923520517,4977.15,4053.4111857096354,0.05622695719437831,0.29693232666195724,-0.06392450142450146,0.8710551150628546,4563800.0,5916690.0,0.7713434369554599,29444703585.0,243,18.02469135802469,16.27777777777778,9.347826086956523,7.098765432098766,9.012345679012345,8.858024691358025,1.7037037037037037,4.969135802469136,1.1450617283950617,76.44,43.65,16.11,10.56,v4,True,True,True,True,True,True,True,False,False,True,False,False
33,6723,ルネサスエレクトロニクス,電気機器,プライム,6723.T,ルネサスエレクトロニクス(株),39,1,出来高,212,2026-06-15,2026-06-15,1,1,,,2026-06-15,4488.0,0.030539609644087307,0.08431988402995882,0.21297297297297302,0.8136997373206709,1.0733575134933457,4302.65,3331.758333333333,0.043078103029528414,0.347036474734312,-0.0723439437784208,0.7869810260694676,13043300.0,18092685.0,0.7209156628770136,78184532305.0,243,17.65432098765432,16.944444444444443,8.850931677018632,6.60493827160494,9.290123456790125,9.537037037037036,1.2098765432098766,4.7746913580246915,1.4691358024691357,76.34,43.45,15.9,10.75,v4,True,True,True,True,True,True,True,False,False,True,True,True
34,6055,ジャパンマテリアル,サービス業,プライム,6055.T,ジャパンマテリアル(株),72,1,値上がり率,179,2026-06-15,2026-06-15,1,1,,,2026-06-15,2470.0,0.08954565505072787,0.1852207293666026,0.1886429258902791,0.3645897148085835,0.5590479918961901,2123.8,1915.3017354329427,0.1630096995950654,0.2896140353789587,0.0,0.8472632312126936,1216200.0,999165.0,1.2172163756736876,2167615425.0,243,17.160493827160494,15.111111111111109,8.074534161490682,9.228395061728396,8.950617283950617,5.061728395061729,4.691358024691358,6.654320987654321,1.2098765432098764,76.14,40.35,18.18,9.75,v4,True,True,True,True,True,True,True,True,True,True,False,False
35,4179,ジーネクスト,情報・通信業,グロース,4179.T,(株)ジーネクスト,11,1,値上がり率,240,2026-06-15,2026-06-15,1,1,,,2026-06-15,600.0,0.19999999999999996,0.41176470588235303,0.9543973941368078,1.0689655172413794,0.8461538461538463,361.0,309.8666666666667,0.6620498614958448,0.9363166953528399,0.0,1.7885964997687858,50300.0,432375.0,0.11633420063602197,171118855.0,243,19.814814814814817,17.444444444444446,8.633540372670806,9.907407407407408,9.907407407407408,3.3641975308641974,0.09876543209876543,6.654320987654321,0.08641975308641975,75.91,45.89,19.81,3.46,v4,True,True,True,True,True,True,True,False,True,False,False,False
36,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,10,1,出来高,241,2026-06-15,2026-06-15,1,1,,,2026-06-15,3242.0,0.025300442757748343,0.023358585858585856,0.08247078464106838,0.2543908106780526,0.3221550342321553,3105.25,2894.9958048502604,0.044038322196280566,0.11986345353881722,0.0,0.24795548928297223,56006100.0,47488950.0,1.1793501435597122,145965257860.0,243,14.320987654320989,13.611111111111112,7.04968944099379,6.69753086419753,7.530864197530865,9.753086419753085,4.469135802469136,6.654320987654321,5.595679012345679,75.68,34.98,14.23,14.22,v4,True,True,True,True,True,True,True,False,True,True,True,True
37,8750,第一ライフグループ,保険業,プライム,8750.T,(株)第一ライフグループ,56,1,出来高,195,2026-06-15,2026-06-15,1,1,,,2026-06-15,1776.0,0.01283147989734812,0.06506746626686666,0.09969040247678018,0.278975932576508,0.42348153895375185,1673.8,1527.7088338216147,0.061058668897120416,0.16252518849241482,0.0,0.17696885605963125,9102900.0,9504510.0,0.9577453230098132,15640049622.5,243,14.87654320987654,14.055555555555554,7.453416149068323,7.469135802469135,7.932098765432099,8.055555555555555,2.8641975308641974,6.654320987654321,6.179012345679013,75.54,36.39,15.4,10.92,v4,True,True,True,True,True,True,True,False,True,True,True,True
38,6266,タツモ,機械,プライム,6266.T,タツモ(株),28,1,値上がり率,223,2026-06-15,2026-06-15,1,1,,,2026-06-15,4175.0,0.1283783783783783,0.17937853107344637,0.07188703465982038,0.7675698560541913,1.1035306910451599,3774.0,3044.366666666667,0.10625331213566502,0.37138540035694345,0.0,0.6852411838062225,352900.0,267860.0,1.317479280221011,943916375.0,243,13.82716049382716,16.77777777777778,8.91304347826087,8.641975308641975,9.351851851851853,4.228395061728395,5.037037037037037,6.654320987654321,2.0524691358024696,75.48,39.52,17.99,9.27,v4,True,True,True,True,True,True,True,True,True,True,True,True
39,3237,イントランス,不動産業,グロース,3237.T,(株)イントランス,69,1,値上がり率,182,2026-06-15,2026-06-15,1,1,,,2026-06-15,81.0,0.09459459459459452,0.08000000000000007,0.17391304347826098,0.3728813559322033,0.19117647058823528,71.7,67.31666666666666,0.12970711297071125,0.20326813567714797,0.0,0.4708507656430655,1079700.0,190440.0,5.66950220541903,17495110.0,243,16.79012345679012,15.166666666666664,5.9937888198757765,8.919753086419753,8.39506172839506,2.2222222222222223,7.506172839506172,6.654320987654321,3.6728395061728394,75.32,37.95,17.31,9.73,v4,False,False,True,True,True,True,True,True,True,True,True,False
40,8697,日本取引所グループ,その他金融業,プライム,8697.T,(株)日本取引所グループ,117,1,出来高,134,2026-06-15,2026-06-15,1,1,,,2026-06-15,2204.0,0.03888757954277633,0.10310310310310311,0.2612303290414879,0.21897881379848227,0.29262253382014625,1997.625,1907.325526936849,0.10331018083974719,0.15554475042317928,0.0,0.5102294275955336,5138200.0,4948925.0,1.0382456796172905,9987742852.5,243,17.901234567901234,13.277777777777779,6.925465838509317,8.549382716049383,7.901234567901234,7.28395061728395,3.432098765432099,6.654320987654321,3.3271604938271606,75.25,38.1,16.45,10.72,v4,True,True,True,True,True,True,True,False,True,True,True,True
