date,equity,daily_return,cash,market_value,active_positions,buy_value,sell_value,daily_turnover,drawdown,benchmark_equity,excess_equity
2026-06-16,0.9990793906839004,-0.0009206093160996076,0.8,0.1990793906839003,5,0.19980019980019983,0.0,0.19980019980019983,0.0,,
2026-06-17,1.0007573731066106,0.0016795286123973963,0.8,0.20075737310661063,5,0.0,0.0,0.0,0.0,,
2026-06-18,1.0098088779914325,0.00904465470658855,0.5998485253786779,0.40996035261275465,10,0.19995152309822392,0.0,0.19980019980019983,0.0,,
2026-06-19,1.0070311613513565,-0.002750735015918049,0.39788674978039146,0.6091444115709651,15,0.2017600155827038,0.0,0.1998001998001998,-0.002750735015918049,,
2026-06-22,1.0303018855424133,0.023108246382196773,0.40742535328216306,0.6228765322602502,15,0.20120502724302827,0.21115599176380673,0.4094818857973362,0.0,,
2026-06-23,0.9933225019605281,-0.035891794532062815,0.20136497617368038,0.7919575257868477,20,0.20585452258589682,0.0,0.19980019980019986,-0.035891794532062815,,
2026-06-24,0.9866324505537664,-0.006735024519788357,0.20887925407896746,0.7777531964747989,20,0.1984660343577479,0.20638516346085356,0.40757276415216975,-0.0423850869356186,,
2026-06-25,1.01657261671764,0.030345815351065397,0.21763921758233484,0.7989333991353054,20,0.19712936075000329,0.20629274636048112,0.408887936823947,-0.013325481606340395,,
2026-06-26,1.001283740733554,-0.015039629961164591,0.2097393700784341,0.79154437065512,20,0.20311141193159646,0.19561028612575304,0.3922215604673297,-0.028164701255091296,,
2026-06-29,1.0059373217547147,0.00464761468887076,0.20678396242463315,0.7991533593300816,20,0.20005669145525554,0.19749883933224208,0.39704582688643586,-0.023647985245481284,,
2026-06-30,1.0081183020414017,0.002168107534654906,0.20189935335179546,0.8062189486896062,20,0.2009864778730699,0.19649935463273796,0.3951397606089913,-0.021531149085816548,,
