rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,6098,リクルートホールディングス,サービス業,プライム,6098.T,(株)リクルートホールディングス,61,1,出来高,190,2026-08-12,2026-06-17,28,4,4.0,-57.0,2026-08-12,16660.0,0.030621713578719456,0.34192509061619014,0.3489878542510121,0.8263538697654023,1.7115021298445012,13016.75,11656.1,0.2798893733074692,0.42929453247655736,0.0,0.8472112125110263,9007900.0,4084520.0,2.2053754174297104,58674714900.0,283,19.053254437869825,17.84023668639053,9.910179640718564,9.526627218934912,9.70414201183432,9.378698224852071,5.27810650887574,6.575443786982248,1.2633136094674557,88.53,46.8,19.23,14.66,v7,True,True,True,True,True,True,True,True,True,False,False,False
2,8050,セイコーグループ,精密機器,プライム,8050.T,セイコーグループ(株),103,1,値上がり率,148,2026-08-12,2026-06-17,8,2,19.0,-84.0,2026-08-12,11240.0,0.0534208059981256,0.2629213483146067,0.546079779917469,0.7589984350547732,1.054358458756377,8255.5,7581.5,0.3615165647144327,0.48255622238343343,0.0,0.8588188826690626,1061900.0,407605.0,2.605218287312472,3968250600.0,283,19.526627218934912,17.84023668639053,9.461077844311378,9.67455621301775,9.792899408284024,6.301775147928994,5.585798816568047,6.575443786982248,1.2218934911242605,85.98,46.83,19.47,11.89,v7,True,True,True,True,True,True,True,True,True,False,False,False
3,6570,共和コーポレーション,サービス業,スタンダード,6570.T,(株)共和コーポレーション,13,1,値上がり率,238,2026-08-12,2026-06-17,7,2,2.0,-11.0,2026-08-12,2970.0,0.14142966948501146,0.4136125654450262,0.5533472803347281,0.8504672897196262,1.373807473526893,2129.95,1879.1,0.39439892955233713,0.5805438773881113,0.0,0.9552168549644517,140500.0,11295.0,12.439132359451085,46832600.0,282,19.585798816568047,17.84023668639053,9.67065868263473,9.763313609467456,9.911242603550296,3.49112426035503,7.5266272189349115,6.575443786982248,0.9319526627218936,85.3,47.1,19.67,11.02,v7,True,False,True,True,True,True,True,True,True,False,False,False
4,6138,ダイジェット工業,機械,スタンダード,6138.T,ダイジェット工業(株),1,2,値上がり率・出来高増加率,350,2026-08-12,2026-06-18,8,4,3.0,2.0,2026-08-12,1972.0,0.25445292620865145,0.7654431512981199,0.8091743119266055,0.6956147893379192,0.9998929156523828,1204.9,1132.45,0.6366503444269234,0.7413572343149808,0.0,1.2528675693536724,245300.0,10070.0,24.35948361469712,36132185.0,273,19.82248520710059,17.57396449704142,9.431137724550899,9.911242603550296,9.911242603550296,3.2840236686390534,7.834319526627219,6.575443786982248,0.37278106508875747,84.72,46.83,19.82,11.12,v7,True,False,True,True,True,True,True,True,True,False,False,False
5,4937,Ｗａｑｏｏ,化学,グロース,4937.T,(株)Ｗａｑｏｏ,32,2,値上がり率・出来高増加率,319,2026-08-12,2026-06-15,6,2,1.0,-31.0,2026-08-12,2150.0,0.09247967479674801,0.3979193758127437,0.48275862068965525,0.6324981017463933,0.552346570397112,1556.75,1542.1,0.3810823831700658,0.3942027105894561,0.0,0.9309417267502946,242200.0,1600.0,151.375,28643895.0,275,19.3491124260355,17.467455621301777,8.772455089820358,9.70414201183432,9.585798816568047,3.106508875739645,7.928994082840236,6.575443786982248,1.0355029585798816,83.53,45.59,19.29,11.04,v7,True,False,True,True,True,True,True,True,True,False,False,False
6,3374,内外テック,卸売業,スタンダード,3374.T,内外テック(株),61,2,値上がり率・出来高増加率,290,2026-08-12,2026-06-17,5,2,9.0,-52.0,2026-08-12,4420.0,0.04988123515439424,0.2311977715877438,0.2811594202898551,0.5718349928876245,0.9144038472661804,3403.6,3201.1,0.2986249853096721,0.3807753584705258,0.0,0.9748071087375118,250700.0,46820.0,5.35454933788979,204397460.0,274,18.757396449704142,17.36094674556213,9.37125748502994,9.55621301775148,9.55621301775148,4.644970414201183,6.792899408284024,6.575443786982248,0.8698224852071006,83.49,45.49,19.11,11.44,v7,True,True,True,True,True,True,True,True,True,False,False,False
7,3676,デジタルハーツホールディングス,情報・通信業,プライム,3676.T,(株)デジタルハーツホールディングス,57,1,出来高増加率,194,2026-08-12,2026-08-07,3,3,17.0,-40.0,2026-08-12,1057.0,0.003798670465337217,0.40185676392572933,0.44596443228454175,0.42837837837837833,0.253121735435043,781.9,744.2666666666667,0.35183527305282003,0.4201898960945898,0.0,0.8828205818828669,2871900.0,120720.0,23.78976143141153,244826585.0,283,19.28994082840237,16.93491124260355,7.514970059880239,9.644970414201184,9.67455621301775,4.733727810650888,7.810650887573964,6.575443786982248,1.13905325443787,83.32,43.74,19.32,12.54,v7,True,True,True,True,True,True,True,True,True,False,False,False
8,9888,ＵＥＸ,卸売業,スタンダード,9888.T,(株)ＵＥＸ,133,1,値上がり率,118,2026-08-12,2026-06-18,3,2,58.0,-75.0,2026-08-12,1288.0,0.04971475142624282,0.18056828597616859,0.29447236180904524,0.7741046831955922,0.5387968349305687,1048.55,920.45,0.2283629774450433,0.39931555217556625,0.0,0.473974834925249,171100.0,83645.0,2.045549644330205,99335580.0,265,18.816568047337277,17.84023668639053,8.712574850299402,9.467455621301776,9.615384615384617,3.8757396449704142,5.136094674556213,6.575443786982248,3.210059171597633,83.25,45.37,19.08,9.01,v7,True,True,True,True,True,True,True,True,True,False,True,False
9,7832,バンダイナムコホールディングス,その他製品,プライム,7832.T,(株)バンダイナムコホールディングス,137,1,出来高,114,2026-08-12,2026-07-09,8,4,117.0,-20.0,2026-08-12,5362.0,-0.012341130963344993,0.20170327207530248,0.3190651906519064,0.47998895942589015,0.35398940038053683,4526.3,4018.133333333333,0.184632039414091,0.33445049110698166,-0.012341130963344993,0.6168066170086592,3877600.0,3100700.0,1.2505563259909054,15192944505.0,283,18.93491124260355,17.14792899408284,8.203592814371257,9.053254437869821,9.467455621301776,7.810650887573965,3.644970414201184,5.840236686390533,2.2159763313609466,82.32,44.29,18.52,11.46,v7,True,True,True,True,True,True,True,True,True,False,True,False
10,3173,Ｃｏｍｉｎｉｘ,卸売業,スタンダード,3173.T,(株)Ｃｏｍｉｎｉｘ,4,1,値上がり率,247,2026-08-12,2026-08-06,3,1,89.0,85.0,2026-08-12,1559.0,0.23828435266084202,0.3969534050179211,0.5908163265306123,0.6872294372294372,0.7583175985779071,1091.4,989.2,0.42844053509254154,0.5760210270926001,0.0,0.8596041858684642,20600.0,7470.0,2.7576974564926373,9907940.0,255,19.82248520710059,17.5207100591716,9.161676646706587,9.792899408284024,9.911242603550296,2.396449704142012,5.704142011834319,6.575443786982248,1.2011834319526629,82.09,46.5,19.7,8.1,v7,True,False,True,True,True,True,True,True,True,False,False,False
