liquidity_rank,code,name,industry,market,ticker,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,in_yahoo_pool,universe_source,universe_label
1,285A,キオクシアホールディングス,電気機器,プライム,285A.T,2026-06-22,108700.0,0.0009208103130755596,0.1956880431195689,0.6608097784568372,4.151658767772512,10.63811563169165,80231.0,50579.25,0.35483790554773087,1.1491026458478526,0.0,0.922135622833946,23790200.0,38296300.0,0.6212140598439013,2956179250850.0,248,True,jpx_liquidity,JPX流動性
2,9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,2026-06-22,7244.0,0.018703417240894415,0.014707942288835874,0.024611032531824506,1.0549889197295577,0.6953809001509141,7300.8,5713.981062825521,-0.007779969318430835,0.2677675897682965,-0.16079703429101022,0.9985007783095904,44993100.0,78745915.0,0.5713705910966937,566012418655.0,248,True,jpx_liquidity,JPX流動性
3,6976,太陽誘電,電気機器,プライム,6976.T,2026-06-22,17550.0,-0.09137975666580378,-0.08996629504796472,0.654879773691655,3.468286699896449,4.265153224185625,16468.75,9473.363395182292,0.06565464895635675,0.852562734891507,-0.15807147997121607,1.5059356794264085,21251700.0,26096795.0,0.8143413779354898,454662759800.0,248,True,jpx_liquidity,JPX流動性
4,6981,村田製作所,電気機器,プライム,6981.T,2026-06-22,12250.0,0.042553191489361764,0.21769383697813116,0.5451564076690212,2.4901399165207168,2.8630320474755058,9828.75,6571.55000406901,0.2463436347450083,0.8640959883764066,0.0,1.1572827772957515,26689000.0,43498790.0,0.6135572966512401,421698527645.0,248,True,jpx_liquidity,JPX流動性
5,8035,東京エレクトロン,電気機器,プライム,8035.T,2026-06-22,77800.0,0.03237791932059442,0.06926882902693787,0.4909927175162898,1.006836633675837,1.5169075025624896,62655.5,50907.1099609375,0.2417106239675686,0.5282737531102863,0.0,0.7633079516279329,3105600.0,4632870.0,0.6703404153364977,297388149050.0,248,True,jpx_liquidity,JPX流動性
6,5803,フジクラ,非鉄金属,プライム,5803.T,2026-06-22,6161.0,0.1937608990505717,0.41762540266912107,0.11009009009009008,0.4508105075071691,1.2333582197602477,4757.45,5254.762361653646,0.29502149260633326,0.17246025147770272,-0.21565881604073833,1.1292696321794353,2675400.0,54427655.0,0.04915515834735118,243349512130.0,248,True,jpx_liquidity,JPX流動性
7,6857,アドバンテスト,電気機器,プライム,6857.T,2026-06-22,32170.0,0.013547574039067367,0.09347382732834797,0.15907043775896246,0.44165529038767226,0.6782385130706352,27681.75,26652.6990234375,0.1621375093698918,0.20700721423037738,0.0,0.6627141591585429,5949900.0,8712380.0,0.6829247576437207,238569962175.0,248,True,jpx_liquidity,JPX流動性
8,5801,古河電気工業,非鉄金属,プライム,5801.T,2026-06-22,58000.0,0.08695652173913038,0.3190811917216283,-0.0013774104683195176,1.079295112235093,5.303648595365345,49376.5,45562.22744140625,0.1746478587992264,0.27298429548004277,-0.035583638177585586,0.9666120637136261,6108300.0,3891090.0,1.5698171977517867,200093566100.0,248,True,jpx_liquidity,JPX流動性
9,4062,イビデン,電気機器,プライム,4062.T,2026-06-22,26425.0,0.07593648208469062,0.16153846153846163,0.2625418060200668,2.3788159210117867,3.5447247051552075,21209.0,15138.604573567709,0.24593333019001373,0.7455373691534655,0.0,1.232726344213348,10705800.0,8779230.0,1.2194463523566417,191735093850.0,248,True,jpx_liquidity,JPX流動性
10,6920,レーザーテック,電気機器,プライム,6920.T,2026-06-22,57490.0,0.043375680580762355,0.19026915113871645,0.3363551836355183,0.8038908064010042,1.0246870440824352,44441.0,41512.5,0.2936252559573367,0.3848840710629329,0.0,0.8374390589086244,3638300.0,3626050.0,1.0033783317935494,167496583350.0,248,True,jpx_liquidity,JPX流動性
11,6146,ディスコ,機械,プライム,6146.T,2026-06-22,88480.0,0.04216725559481738,0.03788856304985333,0.26798509601605036,0.36080281964211625,0.9897784702738206,73765.0,70608.80625,0.19948485053887355,0.25310148548220224,0.0,0.7532661197808379,1334300.0,1988320.0,0.6710690432123602,149348365300.0,248,False,jpx_liquidity,JPX流動性
12,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,2026-06-22,3333.0,0.016778523489932917,0.028069093152375046,0.08708414872798431,0.28715698675579104,0.3867350135362395,3161.4,2952.5701131184896,0.05427974947807934,0.12884702896342137,-0.012151748666271445,0.24547072767989433,26077100.0,46127650.0,0.5653247022122306,144859467875.0,248,True,jpx_liquidity,JPX流動性
13,5706,三井金属,非鉄金属,プライム,5706.T,2026-06-22,52930.0,0.08418680868496509,0.18438129335421793,-0.0075004687792986635,0.7666638113375861,2.100675359719124,46855.5,42070.33492838542,0.12964326493154488,0.25813117699444366,-0.03588342440801462,0.989175273184729,1789600.0,2274095.0,0.7869504132413114,106863058400.0,248,False,jpx_liquidity,JPX流動性
14,5016,ＪＸ金属,非鉄金属,プライム,5016.T,2026-06-22,5335.0,0.12386770591952811,0.4166224110462029,0.25205350856606423,0.5101268007950568,2.119350394184107,3973.75,4248.396720377604,0.3425605536332179,0.2557678463525923,-0.06730769230769229,1.0071530716292991,62336000.0,22430270.0,2.7791016336406114,102641007685.0,248,True,jpx_liquidity,JPX流動性
15,8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T,2026-06-22,6645.0,0.0251465597037952,0.01932811780947996,0.09725891677675036,0.31052795489821494,0.34394376217270595,6217.9,5776.850349934896,0.0686887856028564,0.15028079272901507,-0.01233650416171228,0.3181739188316298,12138700.0,15431395.0,0.7866236331841677,95817777945.0,248,True,jpx_liquidity,JPX流動性
16,7011,三菱重工業,機械,プライム,7011.T,2026-06-22,3909.0,-0.0020423793719683836,0.06832467887400928,0.0002558853633571889,-0.11509382636272802,0.009823335862422677,3736.55,4235.854549153646,0.04615219922120661,-0.0771637801441869,-0.2454024317331629,0.38597739024253885,13192000.0,25217865.0,0.5231212079214478,91875262370.0,248,True,jpx_liquidity,JPX流動性
