signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-06-17,2026-06-18,,6752,6752.T,パナソニック　ホールディングス,電気機器,4237.0,4393.0,0.03681850365824868,0.04146268779657766
2026-06-17,2026-06-18,,6480,6480.T,日本トムソン,機械,2309.0,2580.0,0.11736682546556954,0.044683839722253586
2026-06-17,2026-06-18,,7717,7717.T,ブイ・テクノロジー,精密機器,6810.0,8500.0,0.2481644640234948,0.04991447713171522
2026-06-17,2026-06-18,,5232,5232.T,住友大阪セメント,ガラス・土石製品,6159.0,6050.0,-0.017697678194512068,0.039282569077585795
2026-06-17,2026-06-18,,4320,4320.T,ＣＥホールディングス,情報・通信業,1849.0,1812.0,-0.020010816657652808,0.03919006596581739
2026-06-18,2026-06-19,,5333,5333.T,ＮＧＫ,ガラス・土石製品,7507.0,7695.0,0.02504329292660179,0.04136255015076344
2026-06-18,2026-06-19,,6752,6752.T,パナソニック　ホールディングス,電気機器,4445.0,4393.0,-0.011698537682789611,0.03987994368750586
2026-06-18,2026-06-19,,6323,6323.T,ローツェ,機械,5030.0,5020.0,-0.001988071570576566,0.04027178044632894
2026-06-18,2026-06-19,,5991,5991.T,日本発條,金属製品,4314.0,4243.0,-0.016458043579045012,0.03968788809074697
2026-06-18,2026-06-19,,5471,5471.T,大同特殊鋼,鉄鋼,2600.0,2906.0,0.11769230769230776,0.04510112348333363
2026-06-19,2026-06-22,,6752,6752.T,パナソニック　ホールディングス,電気機器,4415.0,4393.0,-0.0049830124575311885,0.04004048401715167
2026-06-19,2026-06-22,,5998,5998.T,アドバネクス,金属製品,3250.0,3235.0,-0.004615384615384577,0.04005527773115056
2026-06-19,2026-06-22,,4203,4203.T,住友ベークライト,化学,7712.0,7721.0,0.001167012448132887,0.04028796720288955
2026-06-19,2026-06-22,,6361,6361.T,荏原製作所,機械,6565.0,6775.0,0.031987814166031914,0.04152822725274993
2026-06-19,2026-06-22,,3374,3374.T,内外テック,卸売業,3550.0,3540.0,-0.0028169014084507005,0.04012765050368001
