rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,4062,4062.T,イビデン,プライム,電気機器,9,True,jpx_liquidity,JPX流動性,55.0,1.0,出来高,2026-06-22,26425.0,0.07593648208469062,0.16153846153846163,0.2625418060200668,2.3788159210117867,3.5447247051552075,21209.0,15138.604573567709,0.24593333019001373,0.7455373691534655,0.0,1.232726344213348,10705800.0,8779230.0,1.2194463523566417,191735093850.0,248,19.033333333333335,17.835,9.908333333333333,9.783333333333335,9.908333333333333,9.908333333333333,7.293333333333333,6.463333333333333,0.07583333333333334,90.21,46.78,19.69,17.2,v7,True,True,True,True,True,True,True,True,True,False,False,False
2,6920,6920.T,レーザーテック,プライム,電気機器,10,True,jpx_liquidity,JPX流動性,102.0,1.0,出来高,2026-06-22,57490.0,0.043375680580762355,0.19026915113871645,0.3363551836355183,0.8038908064010042,1.0246870440824352,44441.0,41512.5,0.2936252559573367,0.3848840710629329,0.0,0.8374390589086244,3638300.0,3626050.0,1.0033783317935494,167496583350.0,248,19.3,16.71,8.9,9.908333333333333,9.466666666666667,9.908333333333333,6.48,6.463333333333333,0.46666666666666673,87.6,44.91,19.38,16.39,v7,True,True,True,True,True,True,True,False,True,False,False,False
3,7735,7735.T,ＳＣＲＥＥＮホールディングス,プライム,電気機器,39,False,jpx_liquidity,JPX流動性,,,,2026-06-22,17010.0,0.015825619587936712,0.14468371467025576,0.541458994109651,0.7873387602639987,1.6838028305732977,13257.5,11381.115348307292,0.2830473316990383,0.4945811090940124,0.0,0.845811761709206,2544200.0,2941300.0,0.8649916703498453,39966831725.0,248,19.816666666666666,16.679999999999996,9.55,9.908333333333333,9.683333333333335,9.366666666666667,5.653333333333333,6.463333333333333,0.44333333333333336,87.56,46.05,19.59,15.02,v7,True,True,True,True,True,True,True,False,True,False,False,False
4,5332,5332.T,ＴＯＴＯ,プライム,ガラス・土石製品,108,False,jpx_liquidity,JPX流動性,,,,2026-06-22,9315.0,0.11025029797377828,0.13736263736263732,0.31996599121439706,0.6615095194133325,1.2298999923554783,7830.8,6559.220231119792,0.18953363641007304,0.4201383200712778,0.0,0.6054253486761144,3085400.0,1602950.0,1.9248261018746686,13513740970.0,248,19.233333333333334,16.17,9.183333333333332,9.516666666666667,9.533333333333335,8.216666666666667,7.926666666666666,6.463333333333333,1.26,87.5,44.59,19.05,16.14,v7,True,True,True,True,True,True,True,True,True,False,True,False
5,6997,6997.T,日本ケミコン,プライム,電気機器,164,False,jpx_liquidity,JPX流動性,,,,2026-06-22,5810.0,0.024691358024691468,0.21294363256784976,0.4292742927429274,3.2018771799289567,3.4969711560174472,4791.25,3149.0449564615888,0.21262718497260624,0.8450038282490517,0.0,1.3227839765245133,1595400.0,1891245.0,0.8435712982717734,9239843425.0,248,19.816666666666666,17.835,9.908333333333333,9.666666666666668,9.908333333333333,7.283333333333335,5.52,6.463333333333333,0.07583333333333334,86.48,47.56,19.58,12.8,v7,True,True,True,True,True,True,True,False,True,False,False,False
6,285A,285A.T,キオクシアホールディングス,プライム,電気機器,1,True,jpx_liquidity,JPX流動性,18.0,1.0,出来高,2026-06-22,108700.0,0.0009208103130755596,0.1956880431195689,0.6608097784568372,4.151658767772512,10.63811563169165,80231.0,50579.25,0.35483790554773087,1.1491026458478526,0.0,0.922135622833946,23790200.0,38296300.0,0.6212140598439013,2956179250850.0,248,19.816666666666666,17.835,9.908333333333333,9.908333333333333,9.908333333333333,9.908333333333333,2.3066666666666666,6.463333333333333,0.37333333333333335,86.43,47.56,19.82,12.22,v7,True,True,True,True,True,True,True,False,True,False,False,False
7,8035,8035.T,東京エレクトロン,プライム,電気機器,5,True,jpx_liquidity,JPX流動性,103.0,1.0,出来高,2026-06-22,77800.0,0.03237791932059442,0.06926882902693787,0.4909927175162898,1.006836633675837,1.5169075025624896,62655.5,50907.1099609375,0.2417106239675686,0.5282737531102863,0.0,0.7633079516279329,3105600.0,4632870.0,0.6703404153364977,297388149050.0,248,19.816666666666666,17.28,9.45,9.766666666666667,9.783333333333335,9.908333333333333,3.24,6.463333333333333,0.63,86.34,46.55,19.55,13.15,v7,True,True,True,True,True,True,True,False,True,False,True,False
8,6723,6723.T,ルネサスエレクトロニクス,プライム,電気機器,19,True,jpx_liquidity,JPX流動性,21.0,1.0,出来高,2026-06-22,5041.0,0.06485002112378546,0.12321746880570417,0.17314405399115662,1.117177656446871,1.5065653386996596,4510.2,3516.05,0.11768879428850165,0.4337111246995917,0.0,0.6932578086818815,15953100.0,18045295.0,0.8840586978489406,80075703990.0,248,18.0,17.46,9.433333333333335,8.816666666666668,9.566666666666668,9.7,5.84,6.463333333333333,0.84,86.12,44.89,18.38,15.54,v7,True,True,True,True,True,True,True,False,True,True,True,True
9,6324,6324.T,ハーモニック・ドライブ・システムズ,プライム,機械,111,False,jpx_liquidity,JPX流動性,,,,2026-06-22,8710.0,0.12097812097812088,0.2696793002915452,0.13707571801566587,1.2474850719556119,1.498277347597082,7343.0,5765.166874186198,0.1861636933133597,0.5107975519320056,0.0,0.8922056871680863,2503800.0,1778445.0,1.4078591128766984,13396702400.0,248,17.3,17.58,9.4,9.466666666666667,9.75,8.166666666666668,7.6,6.463333333333333,0.385,86.11,44.28,19.22,15.77,v7,True,True,True,True,True,True,True,True,True,False,False,False
10,5333,5333.T,ＮＧＫ,プライム,ガラス・土石製品,115,False,jpx_liquidity,JPX流動性,,,,2026-06-22,7695.0,0.049509001636661276,0.15975885455915595,0.23913043478260865,0.9745461147285446,1.3122510854522984,6484.8,5356.395109049479,0.18662102146558102,0.43660052018931794,0.0,0.5749283498110406,1737600.0,1998460.0,0.8694694915084615,13122291805.0,248,18.733333333333334,17.19,9.316666666666665,9.483333333333334,9.583333333333336,8.1,5.693333333333333,6.463333333333333,1.528333333333333,86.09,45.24,19.07,13.79,v7,True,True,True,True,True,True,True,False,True,False,True,False
11,6981,6981.T,村田製作所,プライム,電気機器,4,True,jpx_liquidity,JPX流動性,17.0,1.0,出来高,2026-06-22,12250.0,0.042553191489361764,0.21769383697813116,0.5451564076690212,2.4901399165207168,2.8630320474755058,9828.75,6571.55000406901,0.2463436347450083,0.8640959883764066,0.0,1.1572827772957515,26689000.0,43498790.0,0.6135572966512401,421698527645.0,248,19.816666666666666,17.835,9.908333333333333,9.8,9.908333333333333,9.908333333333333,2.24,6.463333333333333,0.175,86.06,47.56,19.71,12.15,v7,True,True,True,True,True,True,True,False,True,False,False,False
12,6752,6752.T,パナソニック　ホールディングス,プライム,電気機器,32,True,jpx_liquidity,JPX流動性,51.0,1.0,出来高,2026-06-22,4393.0,-0.005883684091423369,0.09551122194513706,0.23191250701065624,0.7320235825977608,1.2786028562111986,3865.35,3314.0430419921877,0.13650769011861796,0.3255711963714307,-0.005883684091423369,0.6037254444793599,13849300.0,13338615.0,1.0382862088755092,52354633680.0,248,18.63333333333333,16.47,9.283333333333333,9.116666666666665,9.266666666666666,9.483333333333334,6.68,5.786666666666667,1.2833333333333332,86.0,44.39,18.38,16.16,v7,True,True,True,True,True,True,True,False,True,True,True,True
13,7717,7717.T,ブイ・テクノロジー,プライム,精密機器,345,False,jpx_liquidity,JPX流動性,,,,2026-06-22,8500.0,0.008303677342823335,0.34069400630914837,0.46299483648881234,0.9402090606470255,2.020684609847904,6311.0,5341.211002604166,0.34685469814609404,0.5913994028424885,0.0,0.8459754942387986,757400.0,398845.0,1.8989833143200994,2809546150.0,248,19.816666666666666,17.13,9.683333333333335,9.908333333333333,9.908333333333333,4.2666666666666675,7.926666666666666,6.463333333333333,0.4316666666666667,85.54,46.63,19.82,12.19,v7,True,True,True,True,True,True,True,True,True,False,False,False
14,6479,6479.T,ミネベアミツミ,プライム,電気機器,84,True,jpx_liquidity,JPX流動性,74.0,2.0,値上がり率・出来高,2026-06-22,5054.0,0.09204840103716516,0.12913315460232355,0.19734660033167506,0.9325054592490583,0.6427852680269104,4594.35,3632.5280517578126,0.10004679660887827,0.3913175419400614,0.0,0.6454357166801867,5082000.0,3573005.0,1.4223321825746116,17084422500.0,248,18.33333333333333,17.070000000000004,8.116666666666667,8.6,9.5,8.616666666666667,7.613333333333333,6.463333333333333,1.0266666666666666,85.34,43.52,18.1,16.23,v7,True,True,True,True,True,True,True,True,True,True,True,True
15,5016,5016.T,ＪＸ金属,プライム,非鉄金属,14,True,jpx_liquidity,JPX流動性,9.0,1.0,出来高,2026-06-22,5335.0,0.12386770591952811,0.4166224110462029,0.25205350856606423,0.5101268007950568,2.119350394184107,3973.75,4248.396720377604,0.3425605536332179,0.2557678463525923,-0.06730769230769229,1.0071530716292991,62336000.0,22430270.0,2.7791016336406114,102641007685.0,248,18.86666666666667,15.21,9.733333333333334,9.908333333333333,8.8,9.783333333333335,7.926666666666666,4.316666666666666,0.25666666666666665,84.8,43.81,18.71,17.71,v7,True,True,True,True,True,True,True,True,False,False,False,False
16,6323,6323.T,ローツェ,プライム,機械,184,False,jpx_liquidity,JPX流動性,,,,2026-06-22,5020.0,0.032072368421052655,0.11431742508324083,0.2549999999999999,0.8374816983894582,1.4919284992374333,4202.6,3738.358333333333,0.19449864369675907,0.3428354246404952,0.0,0.687191291441838,1548900.0,1828880.0,0.8469117711386204,7796548330.0,248,18.933333333333334,16.92,9.383333333333333,9.533333333333335,9.316666666666665,6.95,5.56,6.463333333333333,0.875,83.94,45.24,18.85,12.51,v7,True,True,True,True,True,True,True,False,True,False,True,False
17,5471,5471.T,大同特殊鋼,プライム,鉄鋼,302,False,jpx_liquidity,JPX流動性,,,,2026-06-22,2906.0,0.10768057937869258,0.18130081300813017,0.5002581311306145,0.5106151609694227,0.8300960775471529,2249.1,2002.0068461100261,0.29207238450935935,0.45154348779898834,0.0,0.6020397141219106,2626900.0,1468650.0,1.7886494399618698,3616016945.0,248,19.816666666666666,15.24,8.583333333333332,9.908333333333333,9.633333333333335,4.983333333333333,7.84,6.463333333333333,1.295,83.76,43.64,19.54,12.82,v7,True,True,True,True,True,True,True,True,True,False,True,False
18,6963,6963.T,ローム,プライム,電気機器,48,True,jpx_liquidity,JPX流動性,98.0,1.0,出来高,2026-06-22,5682.0,0.03140315846796149,0.08084458816815676,0.12962226640159047,0.8063801266047084,1.7048771876077229,5190.2,4230.152567545573,0.09475550075141626,0.34321396433623685,0.0,0.8332032213774329,6097800.0,5959720.0,1.023168873705476,30861573890.0,248,16.96666666666667,16.74,9.566666666666668,8.4,9.333333333333332,9.216666666666665,6.586666666666668,6.463333333333333,0.49000000000000005,83.76,43.27,17.73,15.8,v7,True,True,True,True,True,True,True,False,True,True,False,False
