pick_rank,rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base,selection_reason
1,7,6723,ルネサスエレクトロニクス,電気機器,プライム,6723.T,ルネサスエレクトロニクス(株),21,1,出来高,230,2026-06-22,2026-06-15,5,4,26.0,5.0,2026-06-22,5041.0,0.06485002112378546,0.12321746880570417,0.17314405399115662,1.117177656446871,1.5065653386996596,4510.2,3516.05,0.11768879428850165,0.4337111246995917,0.0,0.6932578086818815,15953100.0,18045295.0,0.8840586978489406,80075703990.0,248,17.523809523809522,17.314285714285713,9.140127388535031,8.825396825396826,9.555555555555555,9.492063492063492,5.434920634920635,6.711111111111111,1.9777777777777776,85.98,43.98,18.38,14.93,v7,True,True,True,True,True,True,True,False,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
2,15,6101,ツガミ,機械,プライム,6101.T,(株)ツガミ,128,1,値上がり率,123,2026-06-22,2026-06-15,2,1,126.0,-2.0,2026-06-22,7780.0,0.05420054200542013,0.0896358543417366,0.2548387096774194,1.3354327902975438,1.7332973775616773,6755.5,5310.848506673177,0.15165420768262905,0.46492598879901936,0.0,0.6692748047287304,337700.0,493755.0,0.6839424410892042,3352373300.0,248,18.41269841269841,17.54285714285714,9.299363057324841,9.11111111111111,9.65079365079365,6.349206349206348,4.038095238095238,6.711111111111111,2.155555555555556,83.27,45.25,18.76,10.39,v7,True,True,True,True,True,True,True,False,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
3,17,2802,味の素,食料品,プライム,2802.T,味の素(株),73,1,出来高,178,2026-06-22,2026-06-15,5,4,73.0,0.0,2026-06-22,6160.0,0.06390328151986191,0.21739130434782616,0.12511415525114145,0.44253667864885227,0.8563577340354298,5233.65,4981.389078776042,0.17699884401899246,0.23660286369631467,0.0,0.5568901391384984,7787100.0,5682860.0,1.370278345762521,30894638180.0,248,16.825396825396822,14.457142857142857,8.503184713375797,9.3015873015873,8.603174603174603,8.6984126984127,6.882539682539683,6.711111111111111,2.688888888888889,82.67,39.79,17.9,15.58,v7,True,True,True,True,True,True,True,True,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
4,34,8750,第一ライフグループ,保険業,プライム,8750.T,(株)第一ライフグループ,78,1,出来高,173,2026-06-22,2026-06-15,4,2,75.0,-3.0,2026-06-22,1834.5,0.011022320198401658,0.032939189189189255,0.10114045618247292,0.3520826287592542,0.4305240029935087,1711.625,1563.885791015625,0.07178850507558598,0.17303962382613092,0.0,0.16058810753555405,6096100.0,9185425.0,0.6636709787516636,15667217545.0,248,16.38095238095238,13.6,7.1656050955414,8.126984126984127,8.063492063492063,7.936507936507938,3.8857142857142857,6.711111111111111,6.555555555555555,78.43,37.15,16.19,11.82,v7,True,True,True,True,True,True,True,False,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
5,38,8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T,(株)三井住友フィナンシャルグループ,42,1,出来高,209,2026-06-22,2026-06-15,5,4,28.0,-14.0,2026-06-22,6645.0,0.0251465597037952,0.01932811780947996,0.09725891677675036,0.31052795489821494,0.34394376217270595,6217.9,5776.850349934896,0.0686887856028564,0.15028079272901507,-0.01233650416171228,0.3181739188316298,12138700.0,15431395.0,0.7866236331841677,95817777945.0,248,16.0,13.428571428571429,6.62420382165605,7.968253968253968,7.746031746031747,9.619047619047619,4.901587301587302,6.155555555555555,4.8,77.24,36.05,15.71,14.52,v7,True,True,True,True,True,True,True,False,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
