start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-06-22,5,5,10.0,0.03030188554241331,,,3.5020522290514533,0.14977553946906771,10.149312150665702,-0.002750735015918049,0.20177649703958714,1.0138727574879625
