signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-08-26,2026-08-27,,4689,4689.T,ＬＩＮＥヤフー,情報・通信業,551.4000244140625,560.5999755859375,0.01668471302962171,0.03524128235729702
2026-08-26,2026-08-27,,9104,9104.T,商船三井,海運業,7022.0,7047.0,0.003560239248077579,0.034786349495222135
2026-08-26,2026-08-27,,2489,2489.T,アドウェイズ,サービス業,412.0,436.0,0.058252427184465994,0.03668214158602784
2026-08-26,2026-08-27,,1515,1515.T,日鉄鉱業,鉱業,3910.0,3975.0,0.01662404092071612,0.03523917928355768
2026-08-26,2026-08-27,,8388,8388.T,阿波銀行,銀行業,9690.0,9770.0,0.008255933952528327,0.034949116084335194
2026-08-27,2026-08-28,,5713,5713.T,住友金属鉱山,非鉄金属,11360.0,11345.0,-0.001320422535211252,0.0346034789723397
2026-08-27,2026-08-28,,4689,4689.T,ＬＩＮＥヤフー,情報・通信業,550.0,560.5999755859375,0.019272682883522796,0.03531701423070685
2026-08-27,2026-08-28,,6986,6986.T,双葉電子工業,電気機器,783.0,775.0,-0.010217113665389577,0.03429521546981766
2026-08-27,2026-08-28,,9104,9104.T,商船三井,海運業,7002.0,7047.0,0.006426735218509005,0.034871912027821604
2026-08-27,2026-08-28,,4286,4286.T,ＣＬホールディングス,サービス業,1380.0,1313.0,-0.048550724637681175,0.03296698534361353
2026-08-28,2026-08-31,,446A,446A.T,ノースサンド,サービス業,2140.0,2186.0,0.021495327102803774,0.03582764062317992
2026-08-28,2026-08-31,,3994,3994.T,マネーフォワード,情報・通信業,6612.0,6287.0,-0.049153055051421646,0.03334973908092849
2026-08-28,2026-08-31,,7803,7803.T,ブシロード,その他製品,438.0,444.0,0.013698630136986356,0.035554181460394116
2026-08-28,2026-08-31,,5711,5711.T,三菱マテリアル,非鉄金属,5761.0,5926.0,0.028640860961638648,0.03607826107377091
2026-08-28,2026-08-31,,4575,4575.T,キャンバス,医薬品,870.0,856.0,-0.016091954022988464,0.034509314866373215
