code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
4598,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ,医薬品,グロース,4598.T,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ(株),1,3,値上がり率・出来高・出来高増加率,450,2026-09-01,2026-06-26,4,1,125.0,124.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,1,出来高,250,2026-09-01,2026-06-15,53,1,1.0,0.0
4075,ブレインズテクノロジー,情報・通信業,グロース,4075.T,ブレインズテクノロジー(株),2,1,値上がり率,249,2026-09-01,2026-06-22,3,1,126.0,124.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),2,1,出来高,249,2026-09-01,2026-06-15,53,1,2.0,0.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),3,1,出来高,248,2026-09-01,2026-06-15,53,1,3.0,0.0
7694,いつも,小売業,グロース,7694.T,(株)いつも,3,1,値上がり率,248,2026-09-01,2026-06-17,8,1,19.0,16.0
9610,ウィルソン・ラーニング　ワールドワイド,サービス業,スタンダード,9610.T,ウィルソン・ラーニング　ワールドワイド(株),4,3,値上がり率・出来高・出来高増加率,447,2026-09-01,2026-06-15,9,1,5.0,1.0
593A,ティアフォー,情報・通信業,グロース,593A.T,(株)ティアフォー,5,3,値上がり率・出来高・出来高増加率,446,2026-09-01,2026-08-06,10,1,3.0,-2.0
6570,共和コーポレーション,サービス業,スタンダード,6570.T,(株)共和コーポレーション,5,2,値上がり率・出来高増加率,346,2026-09-01,2026-06-17,13,1,17.0,12.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),6,1,出来高,245,2026-09-01,2026-06-15,53,1,6.0,0.0
5033,ヌーラボ,情報・通信業,グロース,5033.T,(株)ヌーラボ,6,2,値上がり率・出来高増加率,345,2026-09-01,2026-06-18,6,1,143.0,137.0
4616,川上塗料,化学,スタンダード,4616.T,川上塗料(株),7,2,値上がり率・出来高増加率,344,2026-09-01,2026-07-07,6,1,41.0,34.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),7,1,出来高,244,2026-09-01,2026-06-15,53,1,7.0,0.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),8,2,値上がり率・出来高,343,2026-09-01,2026-06-15,53,1,21.0,13.0
6736,サン電子,電気機器,スタンダード,6736.T,サン電子(株),8,1,値上がり率,243,2026-09-01,2026-07-02,12,1,126.0,118.0
4234,サンエー化研,化学,スタンダード,4234.T,(株)サンエー化研,9,2,値上がり率・出来高増加率,342,2026-09-01,2026-07-23,5,1,146.0,137.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),9,1,出来高,242,2026-09-01,2026-06-15,53,1,8.0,-1.0
4972,綜研化学,化学,スタンダード,4972.T,綜研化学(株),10,1,値上がり率,241,2026-09-01,2026-06-30,8,1,106.0,96.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),10,2,値上がり率・出来高,341,2026-09-01,2026-06-15,53,1,19.0,9.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),11,1,出来高,240,2026-09-01,2026-06-15,53,1,9.0,-2.0
8508,Ｊトラスト,その他金融業,スタンダード,8508.T,Ｊトラスト(株),11,2,値上がり率・出来高,340,2026-09-01,2026-08-04,5,1,90.0,79.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,12,1,出来高,239,2026-09-01,2026-06-15,53,1,10.0,-2.0
8518,日本アジア投資,証券、商品先物取引業,スタンダード,8518.T,日本アジア投資(株),12,2,値上がり率・出来高増加率,339,2026-09-01,2026-06-19,6,1,137.0,125.0
4005,住友化学,化学,プライム,4005.T,住友化学(株),13,2,値上がり率・出来高,338,2026-09-01,2026-06-15,53,1,64.0,51.0
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,13,1,出来高,238,2026-09-01,2026-06-15,53,1,12.0,-1.0
3350,メタプラネット,卸売業,スタンダード,3350.T,(株)メタプラネット,14,2,値上がり率・出来高,337,2026-09-01,2026-06-15,53,1,5.0,-9.0
6897,ツインバード,電気機器,スタンダード,6897.T,(株)ツインバード,14,1,出来高増加率,237,2026-09-01,2026-06-23,3,1,2.0,-12.0
9508,九州電力,電気・ガス業,プライム,9508.T,九州電力(株),14,2,値上がり率・出来高,337,2026-09-01,2026-07-02,3,1,139.0,125.0
2266,六甲バター,食料品,プライム,2266.T,六甲バター(株),15,2,値上がり率・出来高増加率,336,2026-09-01,2026-09-01,1,1,,
3664,ＷＩＺＥ,情報・通信業,グロース,3664.T,(株)ＷＩＺＥ,15,2,値上がり率・出来高,336,2026-09-01,2026-06-15,48,1,13.0,-2.0
3646,駅探,情報・通信業,スタンダード,3646.T,(株)駅探,16,2,値上がり率・出来高増加率,335,2026-09-01,2026-06-15,4,1,20.0,4.0
7532,パン・パシフィック・インターナショナルホールディングス,小売業,プライム,7532.T,(株)パン・パシフィック・インターナショナルホールディングス,16,1,出来高,235,2026-09-01,2026-06-15,53,1,29.0,13.0
543A,ＡＲＣＨＩＯＮ,輸送用機器,プライム,543A.T,ＡＲＣＨＩＯＮ(株),17,2,値上がり率・出来高,334,2026-09-01,2026-06-15,50,1,25.0,8.0
7709,クボテック,精密機器,スタンダード,7709.T,クボテック(株),17,2,値上がり率・出来高,334,2026-09-01,2026-06-26,9,1,43.0,26.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),18,1,出来高,233,2026-09-01,2026-06-15,52,1,16.0,-2.0
7203,トヨタ自動車,輸送用機器,プライム,7203.T,トヨタ自動車(株),19,1,出来高,232,2026-09-01,2026-06-15,53,1,20.0,1.0
7865,ピープル,その他製品,スタンダード,7865.T,ピープル(株),19,2,値上がり率・出来高増加率,332,2026-09-01,2026-07-02,4,1,71.0,52.0
603A,アイ・グリッド・ソリューションズ,電気・ガス業,グロース,603A.T,(株)アイ・グリッド・ソリューションズ,20,2,値上がり率・出来高,331,2026-09-01,2026-08-07,6,1,10.0,-10.0
195A,ＭＵＳＣＡＴ　ＧＲＯＵＰ,サービス業,グロース,195A.T,(株)ＭＵＳＣＡＴ　ＧＲＯＵＰ,21,2,値上がり率・出来高増加率,330,2026-09-01,2026-07-13,7,1,131.0,110.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),21,1,出来高,230,2026-09-01,2026-06-15,53,1,18.0,-3.0
4755,楽天グループ,サービス業,プライム,4755.T,楽天グループ(株),22,1,出来高,229,2026-09-01,2026-06-15,53,1,32.0,10.0
7826,フルヤ金属,その他製品,プライム,7826.T,(株)フルヤ金属,22,1,値上がり率,229,2026-09-01,2026-06-22,10,1,35.0,13.0
3856,Ａｂａｌａｎｃｅ,電気機器,スタンダード,3856.T,Ａｂａｌａｎｃｅ(株),23,1,値上がり率,228,2026-09-01,2026-07-10,11,1,15.0,-8.0
