rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,6098,6098.T,リクルートホールディングス,プライム,サービス業,25,True,jpx_liquidity,JPX流動性,95.0,1.0,出来高,2026-08-14,16455.0,-0.019952352590827838,0.28104320747372524,0.3080286168521462,0.7046514037086915,1.6965347044063828,13417.0,11885.2,0.22642915703957667,0.3844950021875946,-0.019952352590827838,0.8527921825515229,5890700.0,4460795.0,1.3205493639586665,63205530975.0,285,19.56666666666667,17.835,9.908333333333333,9.908333333333333,9.908333333333333,9.6,7.226666666666667,5.448333333333332,0.7116666666666666,90.11,47.31,19.82,16.83,v7,True,True,True,True,True,True,True,True,True,False,False,False
2,7832,7832.T,バンダイナムコホールディングス,プライム,その他製品,91,False,jpx_liquidity,JPX流動性,,,,2026-08-14,5435.0,0.034843869002284755,0.11258955987717512,0.3295009784735812,0.40803108808290145,0.35552128794786597,4649.1,4066.9,0.1690434707792905,0.3363987312203398,0.0,0.6253291766536161,3602500.0,3310965.0,1.0880513687097266,16329809225.0,285,19.816666666666666,17.19,8.233333333333334,9.6,9.908333333333333,8.5,6.253333333333333,6.591666666666668,1.61,87.7,45.24,19.51,14.75,v7,True,True,True,True,True,True,True,False,True,True,True,True
3,3994,3994.T,マネーフォワード,プライム,情報・通信業,338,True,jpx_liquidity,JPX流動性,39.0,1.0,値上がり率,2026-08-14,6479.0,0.10299625468164786,0.21284163234743536,0.30519742143432715,0.49942143022448504,0.9741011578305911,5478.55,4711.8,0.1826121875313722,0.3750583641071352,0.0,0.7155827313731479,1220300.0,531930.0,2.2940988475927284,3094492170.0,285,19.533333333333335,17.49,9.766666666666667,9.65,9.908333333333333,4.383333333333334,7.8,6.591666666666668,1.2366666666666668,86.36,46.79,19.56,12.18,v7,True,True,True,True,True,True,True,True,True,False,True,False
4,6448,6448.T,ブラザー工業,プライム,電気機器,272,False,jpx_liquidity,JPX流動性,,,,2026-08-14,4744.0,0.009146990002127264,0.14395948878707499,0.22933402435864214,0.3558159474135467,0.5367205402090278,4152.25,3873.1833333333334,0.14251309530977174,0.22483228696464153,0.0,0.3798741352818575,1101400.0,1027235.0,1.0721986692431624,4374032715.0,285,19.033333333333335,16.89,9.133333333333333,9.45,9.45,5.483333333333333,6.1866666666666665,6.591666666666668,3.7683333333333335,85.99,45.06,18.9,11.67,v7,True,True,True,True,True,True,True,False,True,True,True,True
5,7272,7272.T,ヤマハ発動機,プライム,輸送用機器,90,True,jpx_liquidity,JPX流動性,68.0,1.0,出来高,2026-08-14,1949.0,0.025789473684210584,0.04113247863247871,0.5486690504568932,0.5955792058943921,0.5629510825982358,1528.8,1333.2050313313803,0.2748560962846678,0.46189067262495076,0.0,0.8385724269861462,8214200.0,10062760.0,0.8162969205267739,16524666770.0,285,19.816666666666666,17.835,9.283333333333333,9.908333333333333,9.908333333333333,8.516666666666667,3.226666666666666,6.591666666666668,0.7583333333333334,85.84,46.94,19.82,11.74,v7,True,True,True,True,True,True,True,False,True,False,False,False
6,6532,6532.T,ベイカレント,プライム,サービス業,124,False,jpx_liquidity,JPX流動性,,,,2026-08-14,7687.0,0.044571273270824774,0.09097360204371285,0.20429265235782545,0.4047880116959064,0.7916261521597419,6983.25,6309.033333333334,0.10077685891239763,0.21841169539971772,0.0,0.5175929710112609,1650700.0,1695350.0,0.9736632553749963,11637683910.0,285,18.7,17.160000000000004,9.683333333333335,8.816666666666668,9.416666666666668,7.95,5.2,6.591666666666668,2.1933333333333334,85.71,45.54,18.23,13.15,v7,True,True,True,True,True,True,True,False,True,True,True,True
7,6701,6701.T,日本電気,プライム,電気機器,44,True,jpx_liquidity,JPX流動性,63.0,2.0,値上がり率・出来高,2026-08-14,5168.0,0.05104738661785646,0.10191897654584214,0.21030444964871187,0.2483091787439613,0.29786542649164716,4636.65,4272.966666666666,0.11459782385989903,0.20946415059014445,0.0,0.48681258251199067,8970600.0,7359705.0,1.2188803763194314,34879640355.0,285,18.8,15.24,7.85,9.133333333333333,9.333333333333332,9.283333333333333,6.8933333333333335,6.591666666666668,2.461666666666667,85.59,41.89,18.47,16.18,v7,True,True,True,True,True,True,True,True,True,True,True,True
8,6857,6857.T,アドバンテスト,プライム,電気機器,2,True,jpx_liquidity,JPX流動性,54.0,1.0,出来高,2026-08-14,36870.0,0.025876460767946474,0.11964773762526582,0.17010472865756898,0.4388292682926829,0.37787590311284514,30926.0,29567.083333333332,0.1922007372437431,0.24699482814503737,0.0,1.027461387659026,9994100.0,10013025.0,0.9981099617747884,309288060300.0,285,18.13333333333333,17.28,8.416666666666668,9.733333333333334,9.583333333333336,9.908333333333333,5.453333333333332,6.591666666666668,0.3266666666666667,85.43,43.83,19.32,15.36,v7,True,True,True,True,True,True,True,False,True,False,False,False
9,6952,6952.T,カシオ計算機,プライム,電気機器,274,False,jpx_liquidity,JPX流動性,,,,2026-08-14,2456.0,-0.013060076351215644,0.045773898232914556,0.33987997817785054,0.5953231568691133,0.5882680269869482,2018.95,1890.725,0.21647390970553992,0.29897261632442595,-0.013060076351215644,0.8844275219280081,1970600.0,1959895.0,1.005462027302483,4330094650.0,285,19.816666666666666,17.835,9.383333333333333,9.908333333333333,9.75,5.450000000000001,5.56,5.705,0.63,84.04,47.04,19.66,11.01,v7,True,True,True,True,True,True,True,False,True,False,False,False
10,8050,8050.T,セイコーグループ,プライム,精密機器,273,False,jpx_liquidity,JPX流動性,,,,2026-08-14,11210.0,0.0017873100983021306,0.20537634408602146,0.4520725388601037,0.8528925619834711,1.1199234621466907,8620.5,7750.0,0.3003886085493881,0.4464516129032259,-0.002669039145907437,0.862193185750901,425000.0,468950.0,0.906279987205459,4353392150.0,285,19.816666666666666,17.835,9.908333333333333,9.908333333333333,9.908333333333333,5.466666666666666,4.426666666666667,6.055,0.6533333333333334,83.98,47.56,19.82,9.89,v7,True,True,True,True,True,True,True,False,True,False,False,False
