signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-08-07,2026-08-10,,8136,8136.T,サンリオ,卸売業,1380.0,1282.5,-0.07065217391304346,0.034402384343849006
2026-08-07,2026-08-10,,6448,6448.T,ブラザー工業,電気機器,4565.0,4744.0,0.039211391018620034,0.03846928855352309
2026-08-07,2026-08-10,,5401,5401.T,日本製鉄,鉄鋼,697.0,676.2999877929688,-0.0296987262654681,0.03591838966137344
2026-08-07,2026-08-10,,4417,4417.T,グローバルセキュリティエキスパート,情報・通信業,4980.0,4760.0,-0.04417670682730923,0.03538244710269935
2026-08-07,2026-08-10,,4911,4911.T,資生堂,化学,3660.0,3557.0,-0.02814207650273226,0.035976013364709444
2026-08-10,2026-08-12,,8136,8136.T,サンリオ,卸売業,1244.5,1282.5,0.03053435114503822,0.03774108866857469
2026-08-10,2026-08-12,,5975,5975.T,東プレ,金属製品,3290.0,3240.0,-0.015197568389057725,0.03606625616230967
2026-08-10,2026-08-12,,5108,5108.T,ブリヂストン,ゴム製品,4359.0,4133.0,-0.05184675384262449,0.034724059120263245
2026-08-10,2026-08-12,,8022,8022.T,美津濃,その他製品,4335.0,4270.0,-0.014994232987312617,0.036073702881012644
2026-08-10,2026-08-12,,4680,4680.T,ラウンドワン,サービス業,1390.5,1339.5,-0.036677454153182354,0.035279601867560614
2026-08-12,2026-08-13,,2492,2492.T,インフォマート,サービス業,590.0,614.0,0.04067796610169494,0.03803139523308003
2026-08-12,2026-08-13,,3097,3097.T,物語コーポレーション,小売業,5750.0,5660.0,-0.01565217391304352,0.035972820065528245
2026-08-12,2026-08-13,,5401,5401.T,日本製鉄,鉄鋼,688.0,676.2999877929688,-0.01700583169626635,0.03592335087732497
2026-08-12,2026-08-13,,5108,5108.T,ブリヂストン,ゴム製品,4203.0,4133.0,-0.016654770402093733,0.03593618035124929
2026-08-12,2026-08-13,,6501,6501.T,日立製作所,電気機器,5677.0,5767.0,0.015853443720274862,0.03712418738116711
2026-08-13,2026-08-14,,8388,8388.T,阿波銀行,銀行業,9420.0,9320.0,-0.010615711252653925,0.03607542465278993
2026-08-13,2026-08-14,,7832,7832.T,バンダイナムコホールディングス,その他製品,5277.0,5435.0,0.029941254500663206,0.037554233017567995
2026-08-13,2026-08-14,,6287,6287.T,サトー,機械,2891.0,2791.0,-0.03459010722933242,0.035201258238900496
2026-08-13,2026-08-14,,6742,6742.T,京三製作所,電気機器,1062.0,1056.0,-0.005649717514124242,0.036256497199603235
2026-08-13,2026-08-14,,8065,8065.T,佐藤商事,卸売業,3710.0,3925.0,0.05795148247978443,0.03857555595594578
