liquidity_rank,code,name,industry,market,ticker,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,in_yahoo_pool,universe_source,universe_label
1,285A,キオクシアホールディングス,電気機器,プライム,285A.T,2026-08-14,53740.0,0.037451737451737355,0.10258514567090682,-0.26484268125854993,0.04776759602261649,1.4023245417970496,51818.0,70263.83333333333,0.03709135821529208,-0.23516840100288672,-0.5056117755289788,1.5826504294260941,45148800.0,47721395.0,0.9460913705477386,2454963831200.0,285,True,jpx_liquidity,JPX流動性
2,6857,アドバンテスト,電気機器,プライム,6857.T,2026-08-14,36870.0,0.025876460767946474,0.11964773762526582,0.17010472865756898,0.4388292682926829,0.37787590311284514,30926.0,29567.083333333332,0.1922007372437431,0.24699482814503737,0.0,1.027461387659026,9994100.0,10013025.0,0.9981099617747884,309288060300.0,285,True,jpx_liquidity,JPX流動性
3,5803,フジクラ,非鉄金属,プライム,5803.T,2026-08-14,5665.0,-0.01649305555555558,0.2325935596170583,0.10106899902818278,0.31897555296856805,0.5943360963919,4730.15,4983.083333333333,0.19763643859074254,0.13684633008344904,-0.2788033099936347,1.0540091481743954,55238000.0,54399605.0,1.0154117846995396,269895588660.0,285,True,jpx_liquidity,JPX流動性
4,8035,東京エレクトロン,電気機器,プライム,8035.T,2026-08-14,59130.0,-0.005717168320161448,0.06867883607446235,-0.2035290948275862,0.2826464208242949,0.41596509701711804,59362.0,63814.666666666664,-0.003908224116438097,-0.07341050124318338,-0.24961928934010147,0.7703898865826444,3188800.0,4610175.0,0.6916874088293828,268484382950.0,285,False,jpx_liquidity,JPX流動性
5,9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,2026-08-14,5739.0,0.029417040358744373,0.007726075504828733,-0.09764150943396221,0.13891645167692013,0.2917532893160588,5472.5,6349.083333333333,0.048698035632708914,-0.09608998674349312,-0.33514828544949027,0.9667080070751742,41591000.0,48114675.0,0.8644140275290231,259851649615.0,285,True,jpx_liquidity,JPX流動性
6,6976,太陽誘電,電気機器,プライム,6976.T,2026-08-14,11015.0,0.007315957933241801,0.10826038836905116,-0.12614042046806828,0.4012212186744688,1.5059606033086999,10697.7,14308.1,0.029660581246436113,-0.23015634500737348,-0.5137938644890753,1.2180524457617035,30373400.0,23697985.0,1.281687029509049,255272089075.0,285,True,jpx_liquidity,JPX流動性
7,6981,村田製作所,電気機器,プライム,6981.T,2026-08-14,8235.0,-0.009144507279509106,0.10968872119660422,-0.09505494505494505,0.3359831278390655,1.3689621526478244,7635.3,9112.766666666666,0.078543082786531,-0.0963227413555342,-0.32775510204081637,1.1297280051542316,32332000.0,30599300.0,1.0566254783606162,233913016910.0,285,True,jpx_liquidity,JPX流動性
8,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,2026-08-14,3686.0,-0.00620113238069564,0.03133743704532743,-0.0029753854476602948,0.21650165016501655,0.30595004403666115,3614.2,3365.75,0.01986608378064303,0.09514966946445824,-0.02974466964990785,0.35662094932222305,40725500.0,45814350.0,0.888924540018575,163714081760.0,285,True,jpx_liquidity,JPX流動性
9,4062,イビデン,電気機器,プライム,4062.T,2026-08-14,20785.0,-0.03594619666048238,0.09337190952130459,0.0747156153050672,0.32896419437340163,1.3278673320016137,17627.25,20176.666666666668,0.17914025159908653,0.030150338675037025,-0.21343424787133392,1.5202328323735517,9094300.0,8901500.0,1.0216592709093972,158007703375.0,285,True,jpx_liquidity,JPX流動性
10,6920,レーザーテック,電気機器,プライム,6920.T,2026-08-14,38820.0,-0.041244751790565526,-0.10408492960996996,-0.21875628899174882,0.08892005610098175,0.26779882429784463,40972.0,43942.0341796875,-0.05252367470467634,-0.11656342896513416,-0.3220811172149466,1.1562706295945242,3696100.0,3947395.0,0.9363390286505404,154066540900.0,285,False,jpx_liquidity,JPX流動性
11,6146,ディスコ,機械,プライム,6146.T,2026-08-14,65470.0,-0.005468631323104933,0.06299723981165783,-0.10985723997280761,0.067329638082817,-0.08195599235211637,62137.0,70391.16666666667,0.053639538439255174,-0.06991170767165389,-0.2600587703435805,0.9855764214072373,1247000.0,2115400.0,0.589486621915477,130040678350.0,285,False,jpx_liquidity,JPX流動性
12,7203,トヨタ自動車,輸送用機器,プライム,7203.T,2026-08-14,3020.0,0.011725293132328396,0.012233953410424103,0.0502521300643366,0.02651257647858607,-0.17453075239839744,2983.75,2892.9416666666666,0.012149141181399203,0.04392011591430878,-0.2228784554568578,0.3534658392652427,22125700.0,36761135.0,0.6018774991577381,110555849850.0,285,True,jpx_liquidity,JPX流動性
13,5801,古河電気工業,非鉄金属,プライム,5801.T,2026-08-14,4057.0,-0.013135490148382334,0.03786134561268861,0.07727031332979295,-0.920232009437672,-0.8066381201565487,3517.65,17711.283333333333,0.15332679487726186,-0.7709369827332294,-0.9325407382773528,0.9698627528106091,25967600.0,27494815.0,0.9444544362273396,102131801607.5,285,True,jpx_liquidity,JPX流動性
14,9983,ファーストリテイリング,小売業,プライム,9983.T,2026-08-14,77120.0,-0.0029734970911441394,-0.022436303714032158,-0.021692249143727027,0.03184372491303189,0.14947791548134592,78471.5,80184.83333333333,-0.017222813378105384,-0.03822210767206591,-0.12263936291240041,0.26960734743406195,1166500.0,1191730.0,0.9788290971948344,93800194750.0,285,False,jpx_liquidity,JPX流動性
15,7974,任天堂,その他製品,プライム,7974.T,2026-08-14,8900.0,0.06906906906906918,0.16476900929197758,0.2688907898488737,0.18666666666666676,0.07911731102570263,7673.85,7312.966666666666,0.1597828990663095,0.2170163499537352,-0.11210398406510358,0.5156185494004467,18615900.0,11306515.0,1.6464755054939564,93340397755.0,285,True,jpx_liquidity,JPX流動性
16,8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T,2026-08-14,6969.0,0.0,0.027724524406429696,-0.021345316669007186,0.18480108806528395,0.23785021439573706,6869.4,6546.966666666666,0.014499082889335435,0.06446242280139924,-0.03396174105905181,0.36672239820792574,10612200.0,13498120.0,0.7861983742921237,91301410325.0,285,True,jpx_liquidity,JPX流動性
17,8411,みずほフィナンシャルグループ,銀行業,プライム,8411.T,2026-08-14,8620.0,-0.017663817663817638,0.014236969055182902,-0.0004638218923933568,0.23460326553995992,0.24558519981387228,8366.9,7972.516666666666,0.030250152386188445,0.08121442204573626,-0.017663817663817638,0.4842403909148158,10102500.0,10448915.0,0.9668467970119385,86926932070.0,285,True,jpx_liquidity,JPX流動性
18,5016,ＪＸ金属,非鉄金属,プライム,5016.T,2026-08-14,3785.0,-0.01968401968401967,-0.08619024625784644,-0.08442186744073532,0.001587721619475957,0.17766086266459657,3791.6,3979.55,-0.001740689946196805,-0.048887437021773894,-0.33828671328671334,0.8836936826556988,15723900.0,22227535.0,0.7074063768204617,83588777315.0,285,True,jpx_liquidity,JPX流動性
19,7011,三菱重工業,機械,プライム,7011.T,2026-08-14,4254.0,-0.00046992481203012026,0.0640320160080039,0.11128526645768022,0.05715705765407564,-0.11491353072534549,3929.95,3822.7166666666667,0.08245651980305091,0.11282116121606367,-0.17880326032051042,0.40385372250805174,17312800.0,19977090.0,0.866632727789683,78408642555.0,285,True,jpx_liquidity,JPX流動性
20,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,電気機器,プライム,6525.T,2026-08-14,9187.0,0.019079312257348935,0.11709630350194544,-0.15327188940092162,0.46944977607165717,0.5489924332672791,8280.3,8925.433333333332,0.1095008634952841,0.0293057666667913,-0.23441666666666672,1.2397983617477815,10767600.0,8664645.0,1.242705269517678,73134806360.0,285,True,jpx_liquidity,JPX流動性
21,6758,ソニーグループ,電気機器,プライム,6758.T,2026-08-14,3912.0,0.05729729729729738,0.07887479316050738,0.1543228090882267,0.08485856905158062,0.1262683788992527,3624.15,3468.75,0.07942552046686813,0.12778378378378386,0.0,0.38156178791902823,23873300.0,19148130.0,1.2467692667639085,72009548705.0,285,True,jpx_liquidity,JPX流動性
22,3436,ＳＵＭＣＯ,金属製品,プライム,3436.T,2026-08-14,3920.0,0.01924076963078525,0.10609480812641081,-0.22743397713835234,0.29801324503311255,1.5446283674131775,3615.8,3951.1507080078127,0.08413075944465942,-0.007883958449036,-0.26135293009233085,1.1753998578989349,18654100.0,18709515.0,0.997038138081078,66742248247.5,285,True,jpx_liquidity,JPX流動性
23,6501,日立製作所,電気機器,プライム,6501.T,2026-08-14,5767.0,0.01139950894423003,0.04854545454545445,0.2024603836530443,0.1750203748981256,0.18444091131266505,5215.35,4965.55,0.10577430086187878,0.16140206019474168,0.0,0.2816168740321742,10672600.0,12900630.0,0.8272929306553246,66597589010.0,285,True,jpx_liquidity,JPX流動性
24,6861,キーエンス,電気機器,プライム,6861.T,2026-08-14,87660.0,0.011889645619300504,0.02490354261662575,0.14408770555990613,0.20230421067068982,0.5134381692875429,79196.5,77911.0,0.10686709639946201,0.12512995597540777,0.0,0.5029722044786742,703100.0,791565.0,0.888240384554648,63808878800.0,285,False,jpx_liquidity,JPX流動性
25,6098,リクルートホールディングス,サービス業,プライム,6098.T,2026-08-14,16455.0,-0.019952352590827838,0.28104320747372524,0.3080286168521462,0.7046514037086915,1.6965347044063828,13417.0,11885.2,0.22642915703957667,0.3844950021875946,-0.019952352590827838,0.8527921825515229,5890700.0,4460795.0,1.3205493639586665,63205530975.0,285,True,jpx_liquidity,JPX流動性
26,5802,住友電気工業,非鉄金属,プライム,5802.T,2026-08-14,2386.0,0.022060398372242496,0.10539726662033821,-0.05766192733017372,-0.7733016627078385,-0.7211344572199938,2267.9,5415.458333333333,0.05207460646412976,-0.5594094067138053,-0.8291442892946652,0.7947055581588258,27793500.0,26232010.0,1.059526128573449,60256504450.0,285,True,jpx_liquidity,JPX流動性
27,6723,ルネサスエレクトロニクス,電気機器,プライム,6723.T,2026-08-14,3746.0,-0.0021310602024506853,0.0198747617751156,-0.1599013231666293,0.07028571428571428,0.255151616686212,3779.8,4307.216666666666,-0.00894227207788778,-0.1302968274175511,-0.26878781963693144,0.8956035154626263,10951900.0,15899760.0,0.6888091392574479,59513623505.0,285,True,jpx_liquidity,JPX流動性
28,7735,ＳＣＲＥＥＮホールディングス,電気機器,プライム,7735.T,2026-08-14,14275.0,0.009904492394764874,0.04273192111029944,-0.245905969360803,0.3537221431958275,0.3575242641581591,14442.75,14776.916666666666,-0.011614824046667027,-0.0339662649515291,-0.2675731144176501,0.946194396147369,2835300.0,4006890.0,0.7076061484093649,56175490675.0,285,False,jpx_liquidity,JPX流動性
29,4063,信越化学工業,化学,プライム,4063.T,2026-08-14,6372.0,-0.0009407337723423836,0.03324144640830218,-0.17139141742522757,-0.06910153396639884,0.18522619678514074,6372.9,6949.45,-0.00014122299110286285,-0.08309290663289903,-0.18370484242890084,0.44703246491325976,6102200.0,8711015.0,0.7005153819618035,54384108390.0,285,True,jpx_liquidity,JPX流動性
30,6954,ファナック,電気機器,プライム,6954.T,2026-08-14,6435.0,-0.010760953112989968,0.0007776049766718973,-0.081763698630137,-0.1211417645452062,-0.0016502956479843567,6607.05,7161.616666666667,-0.026040365972710977,-0.10145986590551015,-0.23647365923113428,0.7248031981683507,7640400.0,7844050.0,0.9740376463689038,52588434420.0,285,True,jpx_liquidity,JPX流動性
31,5706,三井金属,非鉄金属,プライム,5706.T,2026-08-14,29375.0,-0.004237288135593209,-0.08116984673131056,-0.16023441966838192,-0.33780432822362494,0.07472128346874296,30700.0,39496.833333333336,-0.04315960912052119,-0.2562694899591107,-0.464936247723133,1.1519292692388776,1935200.0,1602840.0,1.2073569414289635,49827853275.0,285,False,jpx_liquidity,JPX流動性
32,4004,レゾナック・ホールディングス,化学,プライム,4004.T,2026-08-14,16465.0,-0.03147058823529414,0.0864401187726822,0.03228840125391841,0.03488372093023262,0.566603235014272,14832.25,16611.0,0.11008107333681671,-0.008789356450544794,-0.1534704370179949,0.9910761167900284,1963800.0,3052520.0,0.6433373081912649,45784712300.0,285,False,jpx_liquidity,JPX流動性
33,7013,ＩＨＩ,機械,プライム,7013.T,2026-08-14,3028.0,0.017815126050420238,0.14762175478491568,0.07700515738929403,0.18535917009199454,-0.2253377092266955,2807.5,2754.6916666666666,0.078539626001781,0.0992155806911239,-0.31467471786189494,0.48356658038219597,12194000.0,14875500.0,0.81973715169238,41711042162.5,285,True,jpx_liquidity,JPX流動性
34,6752,パナソニック　ホールディングス,電気機器,プライム,6752.T,2026-08-14,4721.0,0.008976276982261222,0.06979379107183314,0.09333024548402036,0.47209229809791076,1.0228212104195937,4165.5,4113.566666666667,0.1333573400552155,0.1476658536387725,-0.010272536687631062,0.8488959240439912,11972400.0,9896070.0,1.2098135926686049,41624308585.0,285,True,jpx_liquidity,JPX流動性
35,9432,ＮＴＴ,情報・通信業,プライム,9432.T,2026-08-14,162.6999969482422,0.013707146094966927,0.05307441390448009,0.08466664632161458,0.03961659391848049,0.08071598210318398,154.8749984741211,150.0433329264323,0.05052460727177088,0.08435339161664435,0.0,0.2505075543980708,269560000.0,263667030.0,1.0223500450549317,41488445105.046844,285,True,jpx_liquidity,JPX流動性
36,8058,三菱商事,卸売業,プライム,8058.T,2026-08-14,4769.0,-0.013038079470198638,0.0044229149115417865,0.04013086150490741,-0.1227005150846211,-0.015345505239070412,4772.3,4724.616666666667,-0.0006914904762902463,0.009394060188304465,-0.18922135328119682,0.3094250388131407,9006600.0,8168165.0,1.1026466776809725,39349787315.0,285,True,jpx_liquidity,JPX流動性
37,6762,ＴＤＫ,電気機器,プライム,6762.T,2026-08-14,3210.0,-0.007727975270479082,0.06538333886491876,-0.011090573012939031,0.09072375127421006,0.42136415786549763,3038.7,3463.2833333333333,0.05637279099614978,-0.0731338758499882,-0.21916808562393575,0.5346838271184724,11312200.0,12761105.0,0.8864592838943023,38937926677.5,285,True,jpx_liquidity,JPX流動性
