code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
6513,オリジン,電気機器,スタンダード,6513.T,(株)オリジン,1,2,値上がり率・出来高増加率,350,2026-08-14,2026-06-15,3,1,14.0,13.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,2,値上がり率・出来高,350,2026-08-14,2026-06-15,42,41,1.0,0.0
7815,東京ボード工業,その他製品,スタンダード,7815.T,東京ボード工業(株),2,2,値上がり率・出来高増加率,349,2026-08-14,2026-06-17,8,1,40.0,38.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),2,1,出来高,249,2026-08-14,2026-06-15,42,41,2.0,0.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),3,1,出来高,248,2026-08-14,2026-06-15,42,41,3.0,0.0
8995,誠建設工業,不動産業,スタンダード,8995.T,(株)誠建設工業,3,1,値上がり率,248,2026-08-14,2026-07-13,9,1,5.0,2.0
4480,メドレー,情報・通信業,プライム,4480.T,(株)メドレー,4,1,値上がり率,247,2026-08-14,2026-07-29,2,1,122.0,118.0
3633,ＧＭＯペパボ,情報・通信業,スタンダード,3633.T,ＧＭＯペパボ(株),5,1,値上がり率,246,2026-08-14,2026-08-14,1,1,,
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),5,1,出来高,246,2026-08-14,2026-06-15,42,41,5.0,0.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),6,2,値上がり率・出来高,345,2026-08-14,2026-06-15,42,41,6.0,0.0
479A,ＰＲＯＮＩ,情報・通信業,グロース,479A.T,ＰＲＯＮＩ(株),6,1,値上がり率,245,2026-08-14,2026-06-29,2,1,119.0,113.0
2585,ライフドリンク　カンパニー,食料品,プライム,2585.T,(株)ライフドリンクカンパニー,7,1,値上がり率,244,2026-08-14,2026-06-29,2,1,133.0,126.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,7,1,出来高,244,2026-08-14,2026-06-15,42,41,7.0,0.0
6862,ミナトホールディングス,電気機器,スタンダード,6862.T,ミナトホールディングス(株),7,3,値上がり率・出来高・出来高増加率,444,2026-08-14,2026-06-19,10,4,11.0,4.0
3103,ユニチカ,繊維製品,スタンダード,3103.T,ユニチカ(株),8,2,値上がり率・出来高,343,2026-08-14,2026-06-17,12,7,3.0,-5.0
3659,ネクソン,情報・通信業,プライム,3659.T,(株)ネクソン,8,1,値上がり率,243,2026-08-14,2026-07-09,5,1,73.0,65.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),9,1,出来高,242,2026-08-14,2026-06-15,41,24,8.0,-1.0
9557,エアークローゼット,サービス業,グロース,9557.T,(株)エアークローゼット,9,2,値上がり率・出来高増加率,342,2026-08-14,2026-06-24,4,1,16.0,7.0
150A,ＪＳＨ,サービス業,グロース,150A.T,(株)ＪＳＨ,10,1,値上がり率,241,2026-08-14,2026-06-30,9,1,24.0,14.0
8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,10,1,出来高,241,2026-08-14,2026-06-15,42,41,14.0,4.0
4372,ユミルリンク,情報・通信業,グロース,4372.T,ユミルリンク(株),11,1,出来高増加率,240,2026-08-14,2026-06-18,9,1,101.0,90.0
6027,弁護士ドットコム,サービス業,プライム,6027.T,弁護士ドットコム(株),11,1,値上がり率,240,2026-08-14,2026-06-19,7,3,7.0,-4.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),11,1,出来高,240,2026-08-14,2026-06-15,42,41,11.0,0.0
3660,アイスタイル,情報・通信業,プライム,3660.T,(株)アイスタイル,12,1,値上がり率,239,2026-08-14,2026-07-27,2,1,81.0,69.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),12,1,出来高,239,2026-08-14,2026-06-15,42,41,21.0,9.0
5644,メタルアート,鉄鋼,スタンダード,5644.T,(株)メタルアート,13,1,出来高増加率,238,2026-08-14,2026-06-25,5,1,113.0,100.0
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,13,1,出来高,238,2026-08-14,2026-06-15,42,41,12.0,-1.0
9399,ビート・ホールディングス・リミテッド,情報・通信業,スタンダード,9399.T,ビート・ホールディングス・リミテッド,13,1,値上がり率,238,2026-08-14,2026-06-19,15,1,59.0,46.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),14,1,出来高,237,2026-08-14,2026-06-15,42,41,17.0,3.0
4377,ワンキャリア,情報・通信業,グロース,4377.T,(株)ワンキャリア,15,1,値上がり率,236,2026-08-14,2026-06-29,4,1,142.0,127.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),15,1,出来高,236,2026-08-14,2026-06-15,42,41,9.0,-6.0
4478,フリー,情報・通信業,グロース,4478.T,フリー(株),16,1,値上がり率,235,2026-08-14,2026-06-24,10,1,75.0,59.0
