code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
9697,(株)カプコン,3,3,値上がり率・出来高・出来高増加率
2767,円谷フィールズホールディングス(株),2,2,値上がり率・出来高増加率
504A,イノバセル(株),4,2,値上がり率・出来高増加率
543A,ＡＲＣＨＩＯＮ(株),4,2,出来高・出来高増加率
1848,(株)富士ピー・エス,6,2,値上がり率・出来高増加率
6337,(株)テセック,6,2,値上がり率・出来高増加率
9227,マイクロ波化学(株),7,2,値上がり率・出来高増加率
8218,(株)コメリ,9,2,値上がり率・出来高増加率
5285,(株)ヤマックス,10,2,値上がり率・出来高増加率
5845,全保連(株),12,2,値上がり率・出来高増加率
7203,トヨタ自動車(株),12,2,値上がり率・出来高
5284,ヤマウホールディングス(株),13,2,値上がり率・出来高増加率
7201,日産自動車(株),13,2,値上がり率・出来高
8254,(株)さいか屋,13,2,値上がり率・出来高増加率
7267,ホンダ,19,2,値上がり率・出来高
3187,(株)ミラタップ,20,2,値上がり率・出来高増加率
6301,コマツ,27,2,値上がり率・出来高
4689,ＬＩＮＥヤフー(株),28,2,値上がり率・出来高
7532,(株)パン・パシフィック・インターナショナルホールディングス,30,2,値上がり率・出来高
3664,(株)ＷＩＺＥ,33,2,値上がり率・出来高
7974,任天堂(株),34,2,値上がり率・出来高
3944,古林紙工(株),35,2,値上がり率・出来高増加率
6902,(株)デンソー,42,2,値上がり率・出来高
9932,杉本商事(株),43,2,値上がり率・出来高増加率
1888,若築建設(株),44,2,値上がり率・出来高増加率
7211,三菱自動車(株),44,2,値上がり率・出来高
7270,(株)ＳＵＢＡＲＵ,49,2,値上がり率・出来高
5834,ＳＢＩリーシングサービス(株),50,2,値上がり率・出来高増加率
9236,ジャパンＭ＆Ａソリューション(株),52,2,値上がり率・出来高増加率
5108,(株)ブリヂストン,53,2,値上がり率・出来高
7272,ヤマハ発動機(株),63,2,値上がり率・出来高
4661,(株)オリエンタルランド,65,2,値上がり率・出来高
6161,(株)エスティック,72,2,値上がり率・出来高増加率
2586,(株)フルッタフルッタ,75,2,出来高・出来高増加率
3003,ヒューリック(株),81,2,値上がり率・出来高
2801,キッコーマン(株),112,2,値上がり率・出来高
8113,ユニ・チャーム(株),114,2,値上がり率・出来高
381A,iFreeETF 米国国債3-5年(H無),1,1,出来高増加率
3907,シリコンスタジオ(株),1,1,値上がり率
9432,ＮＴＴ(株),1,1,出来高
2855,GX グリーン・J-REIT,2,1,出来高増加率
8918,(株)ランド,2,1,出来高
1360,日経平均ベア2倍上場投信,3,1,出来高
