rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,2767,円谷フィールズホールディングス,卸売業,プライム,2767.T,円谷フィールズホールディングス(株),2,2,値上がり率・出来高増加率,349,2026-07-29,2026-07-06,4,2,2.0,0.0,2026-07-29,2330.0,0.20725388601036276,0.6013745704467355,0.6786743515850144,0.6408450704225352,0.33478816695229763,1514.15,1432.4,0.5388171581415315,0.6266406031834681,0.0,1.1330879151288435,3630000.0,392720.0,9.24322672642086,977147810.0,274,19.825072886297377,17.84256559766764,8.830409356725147,9.912536443148689,9.912536443148689,5.043731778425656,7.626822157434402,6.23469387755102,0.326530612244898,85.55,46.5,19.83,12.67,v7,True,True,True,True,True,True,True,True,True,False,False,False
2,7581,サイゼリヤ,小売業,プライム,7581.T,(株)サイゼリヤ,60,1,値上がり率,191,2026-07-29,2026-07-13,5,1,79.0,19.0,2026-07-29,8310.0,0.06130268199233724,0.1671348314606742,0.533210332103321,0.6358267716535433,0.32535885167464107,6465.0,5644.833333333333,0.2853828306264501,0.4721426673359119,0.0,0.7695936531405325,1754500.0,1067240.0,1.6439601214347288,7952261700.0,274,19.825072886297377,17.84256559766764,8.742690058479532,9.912536443148689,9.912536443148689,7.084548104956269,3.545189504373178,6.23469387755102,0.673469387755102,83.77,46.41,19.83,10.63,v7,True,True,True,True,True,True,True,True,True,False,True,False
3,8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,18,1,出来高,233,2026-07-29,2026-06-15,31,30,16.0,-2.0,2026-07-29,1343.0,0.04068190623789225,0.1869200176756518,0.22090909090909094,0.4677595628415301,0.42158013245341164,1175.125,993.1666676839193,0.1428571428571428,0.35224030739160606,0.0,0.4822142746901981,39233600.0,24904950.0,1.5753334176539202,29899424200.0,274,17.317784256559765,17.370262390670554,9.15204678362573,8.979591836734693,9.7667638483965,8.950437317784257,3.3352769679300294,6.23469387755102,1.7346938775510206,82.84,43.84,18.75,12.29,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,4733,オービックビジネスコンサルタント,情報・通信業,プライム,4733.T,(株)オービックビジネスコンサルタント,85,1,値上がり率,166,2026-07-29,2026-07-02,4,1,12.0,-73.0,2026-07-29,8426.0,0.05311836020497429,0.23187134502923978,0.3853995396251233,0.37567346938775503,0.23976466348620007,6846.95,6292.466666666666,0.23062093340830603,0.3390615233029972,0.0,0.40772626363147896,655200.0,342655.0,1.9121273584217362,2565533685.0,274,19.300291545189506,16.740524781341104,7.982456140350878,9.7667638483965,9.650145772594753,5.772594752186589,4.664723032069971,6.23469387755102,2.387755102040816,82.5,44.02,19.42,10.44,v7,True,True,True,True,True,True,True,True,True,False,True,False
5,3697,ＳＨＩＦＴ,情報・通信業,プライム,3697.T,(株)ＳＨＩＦＴ,47,1,出来高,204,2026-07-29,2026-06-15,31,30,13.0,-34.0,2026-07-29,950.0,0.0,0.23939986953685577,0.40949554896142426,0.44772932387613973,0.2983462951360478,744.2900024414063,688.0716664632162,0.27638420089458093,0.3806701340910197,0.0,0.7357781329568944,14348400.0,8838135.0,1.6234646789169886,7104402749.88739,274,19.47521865889213,17.31778425655977,8.508771929824562,9.912536443148689,9.912536443148689,6.85131195335277,3.4518950437317786,6.23469387755102,0.7755102040816326,82.44,45.3,19.83,10.3,v7,True,True,True,True,True,True,True,True,True,False,True,False
6,9697,カプコン,情報・通信業,プライム,9697.T,(株)カプコン,3,3,値上がり率・出来高・出来高増加率,448,2026-07-29,2026-06-19,4,1,40.0,37.0,2026-07-29,4229.0,0.1983564749220743,0.25788221296847125,0.404050464807437,0.2803511958825311,0.08238337264646844,3372.3,3152.525,0.25404026925243883,0.34146438172575944,0.0,0.7289968745822857,17555400.0,2243585.0,7.824709115099272,10879810030.0,274,19.416909620991255,15.586005830903792,5.701754385964912,9.795918367346939,9.67930029154519,7.667638483965014,7.486880466472303,6.23469387755102,0.8163265306122449,82.39,40.7,19.48,15.15,v7,True,True,True,True,True,True,True,True,True,False,True,False
7,7832,バンダイナムコホールディングス,その他製品,プライム,7832.T,(株)バンダイナムコホールディングス,98,1,値上がり率,153,2026-07-29,2026-07-09,4,1,34.0,-64.0,2026-07-29,4747.0,0.04975674480318437,0.15921855921855932,0.25449260042283295,0.3102401324868893,0.1986922199937351,4130.55,3839.65,0.14924162641778937,0.23631060122667424,0.0,0.3350680901240981,4467200.0,2222355.0,2.0101198953362536,9714849695.0,274,18.192419825072886,16.005830903790088,7.339181286549707,9.096209912536443,9.183673469387756,7.434402332361516,5.014577259475218,6.23469387755102,3.4285714285714284,81.93,41.54,18.28,12.45,v7,True,True,True,True,True,True,True,True,True,True,True,True
8,6460,セガサミーホールディングス,機械,プライム,6460.T,セガサミーホールディングス(株),54,1,値上がり率,197,2026-07-29,2026-07-24,4,4,85.0,31.0,2026-07-29,2921.5,0.0623636363636364,0.18760162601626007,0.32344280860702157,0.28220320386219,0.22053545219156456,2474.65,2326.9583333333335,0.18057098983694653,0.25550163840492757,0.0,0.34824521775755435,1973500.0,872285.0,2.262448626309062,2334530275.0,274,18.833819241982507,15.638483965014577,7.719298245614034,9.475218658892128,9.358600583090379,5.685131195335277,5.6209912536443145,6.23469387755102,3.2244897959183674,81.79,42.19,18.83,11.31,v7,True,True,True,True,True,True,True,True,True,False,True,False
9,3306,日本製麻,卸売業,スタンダード,3306.T,日本製麻(株),33,1,値上がり率,218,2026-07-29,2026-07-16,4,1,90.0,57.0,2026-07-29,870.0,0.07011070110701101,0.1693548387096775,0.389776357827476,0.33846153846153837,0.24607217159857808,722.1,652.05,0.20481927710843362,0.33425350816655164,0.0,0.386903717156992,97000.0,11865.0,8.175305520438263,13193815.0,252,19.35860058309038,16.373177842565596,8.099415204678362,9.67930029154519,9.620991253644315,1.9241982507288629,7.533527696793003,6.23469387755102,2.6734693877551026,81.5,43.83,19.3,9.46,v7,True,False,True,True,True,True,True,True,True,False,True,False
10,5108,ブリヂストン,ゴム製品,プライム,5108.T,(株)ブリヂストン,53,2,値上がり率・出来高,298,2026-07-29,2026-06-19,19,11,127.0,74.0,2026-07-29,4120.0,0.06240330067044875,0.09312815070310432,0.2082111436950147,0.26186830015313944,0.182209469153515,3681.4,3476.2425537109375,0.1191394578149616,0.1851877239123727,0.0,0.27951990003276217,8715500.0,3737170.0,2.332112266768705,14728147950.0,274,16.676384839650144,15.061224489795919,7.105263157894737,8.513119533527696,8.717201166180757,8.017492711370261,5.737609329446064,6.23469387755102,4.816326530612245,80.88,38.84,17.23,13.76,v7,True,True,True,True,True,True,True,True,True,True,True,True
11,9889,ＪＢＣＣホールディングス,情報・通信業,プライム,9889.T,ＪＢＣＣホールディングス(株),41,1,値上がり率,210,2026-07-29,2026-07-27,2,1,61.0,20.0,2026-07-29,1679.0,0.06670902160101644,0.16354816354816348,0.35185185185185186,0.396838602329451,0.1528626085044016,1426.65,1274.6,0.17688290751060176,0.3172760081594226,0.0,0.3564700995854759,420700.0,186200.0,2.2593984962406015,285886790.0,274,19.067055393586006,16.89795918367347,6.842105263157895,9.44606413994169,9.56268221574344,4.1399416909620985,5.574344023323615,6.23469387755102,3.1020408163265305,80.87,42.81,19.01,9.71,v7,True,True,True,True,True,True,True,True,True,True,True,True
12,4324,電通グループ,サービス業,プライム,4324.T,(株)電通グループ,35,1,値上がり率,216,2026-07-29,2026-07-27,2,1,128.0,93.0,2026-07-29,3874.0,0.0695748205411375,0.15092097445038632,0.25088795608653536,0.2973878097789686,0.2945697577276525,3396.7,3175.866666666667,0.14051873877587084,0.2198245098450815,0.0,0.3740124884857278,2357000.0,1174985.0,2.0059830551028313,4238515395.0,274,18.01749271137026,15.900874635568512,8.47953216374269,8.921282798833818,9.067055393586006,6.0932944606414,4.967930029154519,6.23469387755102,2.8367346938775513,80.52,42.4,17.99,11.06,v7,True,True,True,True,True,True,True,True,True,True,True,True
13,3851,日本一ソフトウェア,情報・通信業,スタンダード,3851.T,(株)日本一ソフトウェア,16,1,値上がり率,235,2026-07-29,2026-06-18,5,2,20.0,4.0,2026-07-29,1062.0,0.09484536082474238,0.17999999999999994,0.28727272727272735,0.2718562874251498,0.29028891889873654,887.4,845.6833333333333,0.1967545638945234,0.25578920399676797,0.0,0.4009898347969578,239500.0,28985.0,8.262894600655512,40025390.0,271,18.542274052478135,15.37609329446064,8.450292397660819,9.591836734693878,9.387755102040817,2.8571428571428568,7.556851311953353,6.23469387755102,2.469387755102041,80.47,42.37,18.98,10.41,v7,True,False,True,True,True,True,True,True,True,False,True,False
