code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
3907,シリコンスタジオ,情報・通信業,スタンダード,3907.T,シリコンスタジオ(株),1,1,値上がり率,250,2026-07-29,2026-06-22,10,1,146.0,145.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),1,1,出来高,250,2026-07-29,2026-06-15,31,30,2.0,1.0
2767,円谷フィールズホールディングス,卸売業,プライム,2767.T,円谷フィールズホールディングス(株),2,2,値上がり率・出来高増加率,349,2026-07-29,2026-07-06,4,2,2.0,0.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,2,1,出来高,249,2026-07-29,2026-06-15,31,30,1.0,-1.0
9697,カプコン,情報・通信業,プライム,9697.T,(株)カプコン,3,3,値上がり率・出来高・出来高増加率,448,2026-07-29,2026-06-19,4,1,40.0,37.0
504A,イノバセル,医薬品,グロース,504A.T,イノバセル(株),4,2,値上がり率・出来高増加率,347,2026-07-29,2026-06-22,10,1,35.0,31.0
543A,ＡＲＣＨＩＯＮ,輸送用機器,プライム,543A.T,ＡＲＣＨＩＯＮ(株),4,2,出来高・出来高増加率,347,2026-07-29,2026-06-15,28,8,19.0,15.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),5,1,出来高,246,2026-07-29,2026-06-15,31,30,3.0,-2.0
1848,富士ピー・エス,建設業,スタンダード,1848.T,(株)富士ピー・エス,6,2,値上がり率・出来高増加率,345,2026-07-29,2026-07-29,1,1,,
6337,テセック,機械,スタンダード,6337.T,(株)テセック,6,2,値上がり率・出来高増加率,345,2026-07-29,2026-06-18,4,1,144.0,138.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),6,1,出来高,245,2026-07-29,2026-06-15,31,30,6.0,0.0
