start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-07-29,31,5,10.0,-0.04083151542383745,,,-0.28743733471396915,0.2561493774389192,-1.1934313117293052,-0.08897760208488914,0.3598882207586371,11.066859224862855
