signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-08-21,2026-08-24,,9104,9104.T,商船三井,海運業,7300.0,7003.0,-0.040684931506849265,0.03421837873101976
2026-08-21,2026-08-24,,4746,4746.T,東計電算,情報・通信業,6650.0,6750.0,0.015037593984962516,0.036205978575690946
2026-08-21,2026-08-24,,2108,2108.T,日本甜菜製糖,食料品,5980.0,5480.0,-0.08361204013377932,0.032687186207242154
2026-08-21,2026-08-24,,6869,6869.T,シスメックス,電気機器,1966.0,1920.0,-0.02339776195320442,0.0348350050453579
2026-08-21,2026-08-24,,319A,319A.T,技術承継機構,金属製品,21080.0,20030.0,-0.04981024667931688,0.03389288244636128
2026-08-24,2026-08-25,,9107,9107.T,川崎汽船,海運業,3511.0,3288.0,-0.06351466818570206,0.033313417337305175
2026-08-24,2026-08-25,,7358,7358.T,ポピンズ,サービス業,1893.0,1847.0,-0.024300052826201846,0.03470839150594702
2026-08-24,2026-08-25,,4689,4689.T,ＬＩＮＥヤフー,情報・通信業,540.5999755859375,550.0,0.01738813325671007,0.03619135754271851
2026-08-24,2026-08-25,,1515,1515.T,日鉄鉱業,鉱業,3825.0,3930.0,0.027450980392156765,0.0365493213194444
2026-08-24,2026-08-25,,6276,6276.T,シリウスビジョン,電気機器,382.0,353.0,-0.0759162303664922,0.03287225888823176
2026-08-25,2026-08-26,,9107,9107.T,川崎汽船,海運業,3351.0,3288.0,-0.018800358102059045,0.034783910820773395
2026-08-25,2026-08-26,,4689,4689.T,ＬＩＮＥヤフー,情報・通信業,550.2999877929688,550.0,-0.0005451350165786017,0.03543106561446087
2026-08-25,2026-08-26,,7504,7504.T,高速,卸売業,4970.0,4790.0,-0.03621730382293764,0.03416647328731341
2026-08-25,2026-08-26,,6058,6058.T,ベクトル,サービス業,2046.0,2056.0,0.004887585532746819,0.035623657681388636
2026-08-25,2026-08-26,,6460,6460.T,セガサミーホールディングス,機械,2994.5,3016.0,0.007179829687760986,0.03570491863263932
2026-08-26,2026-08-27,,4689,4689.T,ＬＩＮＥヤフー,情報・通信業,551.4000244140625,550.0,-0.0025390358216799136,0.03499700338843514
2026-08-26,2026-08-27,,9104,9104.T,商船三井,海運業,7022.0,7003.0,-0.002705781828538867,0.034991152923327606
2026-08-26,2026-08-27,,2489,2489.T,アドウェイズ,サービス業,412.0,403.0,-0.021844660194174748,0.03431964454849634
2026-08-26,2026-08-27,,1515,1515.T,日鉄鉱業,鉱業,3910.0,3930.0,0.005115089514066584,0.03526555670523715
2026-08-26,2026-08-27,,8388,8388.T,阿波銀行,銀行業,9690.0,9950.0,0.026831785345717174,0.03602751061110451
