code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
462A,ＦＵＮＤＩＮＮＯ,証券、商品先物取引業,グロース,462A.T,(株)ＦＵＮＤＩＮＮＯ,1,2,値上がり率・出来高,350,2026-08-27,2026-06-30,10,1,4.0,3.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,1,出来高,250,2026-08-27,2026-06-15,51,50,1.0,0.0
6522,アスタリスク,電気機器,グロース,6522.T,(株)アスタリスク,2,2,値上がり率・出来高,349,2026-08-27,2026-06-18,20,1,27.0,25.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),2,1,出来高,249,2026-08-27,2026-06-15,51,50,3.0,1.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),3,2,値上がり率・出来高,348,2026-08-27,2026-06-15,51,50,2.0,-1.0
5242,アイズ,情報・通信業,グロース,5242.T,(株)アイズ,3,1,値上がり率,248,2026-08-27,2026-06-15,16,2,14.0,11.0
593A,ティアフォー,情報・通信業,グロース,593A.T,(株)ティアフォー,4,2,値上がり率・出来高,347,2026-08-27,2026-08-06,8,6,22.0,18.0
3787,テクノマセマティカル,情報・通信業,スタンダード,3787.T,(株)テクノマセマティカル,5,2,値上がり率・出来高増加率,346,2026-08-27,2026-06-26,8,1,15.0,10.0
9236,ジャパンＭ＆Ａソリューション,サービス業,グロース,9236.T,ジャパンＭ＆Ａソリューション(株),5,2,値上がり率・出来高増加率,346,2026-08-27,2026-06-17,9,1,25.0,20.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),5,1,出来高,246,2026-08-27,2026-06-15,51,50,6.0,1.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),6,1,出来高,245,2026-08-27,2026-06-15,51,50,5.0,-1.0
5029,サークレイス,情報・通信業,グロース,5029.T,サークレイス(株),6,2,値上がり率・出来高増加率,345,2026-08-27,2026-06-15,9,1,82.0,76.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,7,2,値上がり率・出来高,344,2026-08-27,2026-06-15,51,50,9.0,2.0
7743,シード,精密機器,スタンダード,7743.T,(株)シード,7,1,値上がり率,244,2026-08-27,2026-08-12,3,1,116.0,109.0
4840,トライアイズ,サービス業,スタンダード,4840.T,(株)トライアイズ,8,1,値上がり率,243,2026-08-27,2026-06-18,11,1,118.0,110.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),8,1,出来高,243,2026-08-27,2026-06-15,51,50,7.0,-1.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),9,1,出来高,242,2026-08-27,2026-06-15,51,50,11.0,2.0
4082,第一稀元素化学工業,化学,プライム,4082.T,第一稀元素化学工業(株),10,3,値上がり率・出来高・出来高増加率,441,2026-08-27,2026-06-25,4,2,5.0,-5.0
6085,アーキテクツ・スタジオ・ジャパン,サービス業,グロース,6085.T,アーキテクツ・スタジオ・ジャパン(株),10,1,出来高,241,2026-08-27,2026-06-22,30,9,3.0,-7.0
6775,ＴＢグループ,電気機器,スタンダード,6775.T,(株)ＴＢグループ,10,3,値上がり率・出来高・出来高増加率,441,2026-08-27,2026-06-18,4,1,88.0,78.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),11,2,値上がり率・出来高,340,2026-08-27,2026-06-15,50,33,20.0,9.0
4392,ＦＩＧ,情報・通信業,プライム,4392.T,ＦＩＧ(株),11,2,値上がり率・出来高,340,2026-08-27,2026-06-24,14,10,66.0,55.0
