signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-08-20,2026-08-21,,4443,4443.T,Ｓａｎｓａｎ,情報・通信業,2218.0,2103.0,-0.05184851217312891,0.033982961920783566
2026-08-20,2026-08-21,,7733,7733.T,オリンパス,精密機器,2159.5,2133.0,-0.012271359110905267,0.03540145770201062
2026-08-20,2026-08-21,,7552,7552.T,ハピネット,卸売業,3770.0,3755.0,-0.003978779840848823,0.03569867434848269
2026-08-20,2026-08-21,,9107,9107.T,川崎汽船,海運業,3222.0,3306.0,0.026070763500931182,0.03677568841240736
2026-08-20,2026-08-21,,215A,215A.T,タイミー,サービス業,1634.0,1714.0,0.0489596083231334,0.037596053883526735
2026-08-21,2026-08-24,,9104,9104.T,商船三井,海運業,7300.0,7074.0,-0.030958904109589014,0.03492242755260236
2026-08-21,2026-08-24,,4746,4746.T,東計電算,情報・通信業,6650.0,6790.0,0.021052631578947434,0.03679682596014721
2026-08-21,2026-08-24,,2108,2108.T,日本甜菜製糖,食料品,5980.0,5640.0,-0.05685618729096986,0.03398913793305326
2026-08-21,2026-08-24,,6869,6869.T,シスメックス,電気機器,1966.0,1940.0,-0.01322482197355035,0.03556153068376384
2026-08-21,2026-08-24,,319A,319A.T,技術承継機構,金属製品,21080.0,19030.0,-0.09724857685009491,0.03253347180698573
2026-08-24,2026-08-25,,9107,9107.T,川崎汽船,海運業,3511.0,3306.0,-0.058387923668470565,0.033841865339675425
2026-08-24,2026-08-25,,7358,7358.T,ポピンズ,サービス業,1893.0,1889.0,-0.0021130480718436484,0.035864403930479884
2026-08-24,2026-08-25,,4689,4689.T,ＬＩＮＥヤフー,情報・通信業,540.5999755859375,557.0999755859375,0.03052164399770141,0.037037306107692895
2026-08-24,2026-08-25,,1515,1515.T,日鉄鉱業,鉱業,3825.0,3940.0,0.030065359477124076,0.03702090708341306
2026-08-24,2026-08-25,,6276,6276.T,シリウスビジョン,電気機器,382.0,340.0,-0.10994764397905754,0.03198879106889912
2026-08-25,2026-08-26,,9107,9107.T,川崎汽船,海運業,3351.0,3306.0,-0.013428827215756445,0.0353356851405265
2026-08-25,2026-08-26,,4689,4689.T,ＬＩＮＥヤフー,情報・通信業,550.2999877929688,557.0999755859375,0.012356874330019085,0.03625924286863009
2026-08-25,2026-08-26,,7504,7504.T,高速,卸売業,4970.0,4915.0,-0.01106639839034207,0.03542029945264567
2026-08-25,2026-08-26,,6058,6058.T,ベクトル,サービス業,2046.0,2035.0,-0.005376344086021501,0.035624098198115337
2026-08-25,2026-08-26,,6460,6460.T,セガサミーホールディングス,機械,2994.5,3039.0,0.014860577725830604,0.03634891716412971
