rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,精密機器,グロース,278A.T,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),7,2,値上がり率・出来高,344,2026-08-26,2026-06-18,15,2,43.0,36.0,2026-08-26,17050.0,0.21352313167259784,0.2936267071320182,0.6425818882466281,0.759545923632611,5.66015625,12858.0,10736.333333333334,0.32602270959713797,0.588065447545717,0.0,1.3208729028718298,3964500.0,1074630.0,3.6891767399011752,16365261000.0,290,19.523809523809522,17.839285714285715,9.910714285714286,9.910714285714286,9.910714285714286,8.095238095238095,7.309523809523809,6.604166666666666,0.25,89.35,47.27,19.82,15.4,v7,True,True,True,True,True,True,True,True,True,False,False,False
2,6027,弁護士ドットコム,サービス業,プライム,6027.T,弁護士ドットコム(株),9,1,値上がり率,242,2026-08-26,2026-06-19,12,1,36.0,27.0,2026-08-26,5050.0,0.1622554660529345,0.14253393665158365,1.2139412538360368,1.1182885906040267,1.0662847790507364,3251.5,2588.5666666666666,0.5531293249269569,0.9508865910349358,0.0,1.3302490044816833,763500.0,374935.0,2.03635296784776,1603193675.0,293,19.821428571428573,17.839285714285715,9.672619047619047,9.910714285714286,9.910714285714286,5.833333333333334,6.404761904761905,6.604166666666666,0.20833333333333331,86.21,47.33,19.82,12.24,v7,True,True,True,True,True,True,True,True,True,False,False,False
3,6098,リクルートホールディングス,サービス業,プライム,6098.T,(株)リクルートホールディングス,104,2,値上がり率・出来高,247,2026-08-26,2026-06-17,34,3,136.0,32.0,2026-08-26,17155.0,0.03312255344775661,0.08989834815756037,0.3620484319174275,0.5738532110091743,1.5699697749064425,14931.25,12719.083333333334,0.1489326077856843,0.34876072043975914,0.0,0.8407115973904825,4046300.0,4280335.0,0.9453232048426116,63620379325.0,293,18.571428571428573,17.57142857142857,9.910714285714286,8.958333333333336,9.672619047619047,9.464285714285714,3.690476190476191,6.604166666666666,1.1250000000000002,85.57,46.05,18.63,13.15,v7,True,True,True,True,True,True,True,False,True,True,False,False
4,2484,出前館,情報・通信業,スタンダード,2484.T,(株)出前館,22,1,値上がり率,229,2026-08-26,2026-07-17,5,2,94.0,72.0,2026-08-26,174.0,0.07407407407407418,0.15231788079470188,0.33846153846153837,0.5,0.3700787401574803,147.75,129.3,0.17766497461928932,0.3457076566125288,0.0,0.4397147188742229,1683500.0,661545.0,2.5448004292980824,108931655.0,266,18.33333333333333,17.357142857142858,8.571428571428571,9.345238095238095,9.642857142857144,3.779761904761904,6.761904761904762,6.604166666666666,3.229166666666667,83.62,44.26,18.99,10.54,v7,False,True,True,True,True,True,True,True,True,True,True,False
5,3907,シリコンスタジオ,情報・通信業,スタンダード,3907.T,シリコンスタジオ(株),8,1,値上がり率,243,2026-08-26,2026-06-22,19,1,7.0,-1.0,2026-08-26,2050.0,0.16809116809116809,0.29993658845909965,1.0137524557956779,0.46743020758768794,1.9970760233918128,1513.9,1138.45,0.354118501882555,0.8006939259519521,-0.02287893231649185,1.9558558466588651,1636000.0,1351760.0,1.2102740131384269,2041677900.0,287,19.821428571428573,17.14285714285714,9.910714285714286,9.910714285714286,9.910714285714286,5.892857142857143,4.761904761904762,5.604166666666666,0.08333333333333334,83.04,46.87,19.82,10.65,v7,True,True,True,True,True,True,True,True,True,False,False,False
6,4689,ＬＩＮＥヤフー,情報・通信業,プライム,4689.T,ＬＩＮＥヤフー(株),17,2,値上がり率・出来高,334,2026-08-26,2026-06-15,50,49,23.0,6.0,2026-08-26,557.0999755859375,0.03109381486679985,0.12727632906766506,0.2352549347803492,0.3154662941816706,0.47343438860960574,492.56499633789065,448.5199996948242,0.13101820009105358,0.24208502623069594,0.0,0.34256399799276466,25286800.0,20640270.0,1.2251196326404645,10449117813.03421,293,17.142857142857142,15.910714285714285,8.958333333333336,8.690476190476192,9.107142857142856,7.291666666666665,4.857142857142857,6.604166666666666,4.395833333333333,82.96,42.01,17.8,12.15,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,情報・通信業,グロース,4170.T,(株)Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,11,3,値上がり率・出来高・出来高増加率,440,2026-08-26,2026-06-25,7,3,2.0,-9.0,2026-08-26,231.0,0.04054054054054057,0.9743589743589745,1.2211538461538463,0.4259259259259258,0.16666666666666674,128.55,130.2,0.7969661610268377,0.774193548387097,0.0,1.6784239371485896,17667800.0,1191280.0,14.830938150560742,400279250.0,265,19.821428571428573,16.982142857142854,6.9940476190476195,9.910714285714286,9.910714285714286,4.7023809523809526,7.761904761904762,6.604166666666666,0.08333333333333334,82.77,43.8,19.82,12.46,v7,False,True,True,True,True,True,True,True,True,False,False,False
8,2737,トーメンデバイス,卸売業,プライム,2737.T,(株)トーメンデバイス,89,1,値上がり率,162,2026-08-26,2026-06-22,14,3,51.0,-38.0,2026-08-26,33200.0,0.039123630672926346,0.16246498599439785,1.2001325381047052,1.3103688239387612,1.5198069912992511,28517.5,20170.5,0.16419742263522408,0.645968121761979,-0.005988023952095856,1.5695367074206639,146300.0,170710.0,0.857008962568098,4992083950.0,293,19.821428571428573,17.839285714285715,9.910714285714286,9.166666666666664,9.910714285714286,6.398809523809523,3.190476190476191,6.041666666666666,0.08333333333333334,82.36,47.57,19.08,9.59,v7,True,True,True,True,True,True,True,False,True,True,False,False
9,2962,テクニスコ,金属製品,スタンダード,2962.T,(株)テクニスコ,16,1,値上がり率,235,2026-08-26,2026-06-15,17,2,40.0,24.0,2026-08-26,1785.0,0.10321384425216307,0.02586206896551735,0.5740740740740742,0.6227272727272728,0.5101522842639594,1384.5,1346.9166666666667,0.28927410617551463,0.32524902555218693,-0.10301507537688437,1.0475691275132804,809400.0,344955.0,2.346393007783624,614432070.0,293,19.46428571428571,17.624999999999996,9.077380952380953,9.761904761904761,9.523809523809524,5.178571428571429,6.666666666666668,3.75,0.5,81.55,46.17,19.29,11.85,v7,True,True,True,True,True,True,True,True,False,False,False,False
10,3077,ホリイフードサービス,小売業,スタンダード,3077.T,ホリイフードサービス(株),25,1,値上がり率,226,2026-08-26,2026-06-17,9,1,99.0,74.0,2026-08-26,1120.0,0.07279693486590033,0.18644067796610164,0.23348017621145378,0.40526976160602257,0.9964349376114081,933.65,842.2333333333333,0.19959299523376006,0.3297977599240116,0.0,0.45044315095675763,30400.0,18500.0,1.6432432432432433,18327605.0,292,17.08333333333333,16.767857142857146,9.642857142857144,9.494047619047619,9.583333333333336,2.232142857142857,5.833333333333332,6.604166666666666,3.104166666666667,80.35,43.49,19.08,8.07,v7,True,False,True,True,True,True,True,True,True,False,True,False
