code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
7709,クボテック,精密機器,スタンダード,7709.T,クボテック(株),1,3,値上がり率・出来高・出来高増加率,450,2026-08-26,2026-06-26,7,1,5.0,4.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,2,値上がり率・出来高,350,2026-08-26,2026-06-15,50,49,1.0,0.0
4316,ビーマップ,情報・通信業,グロース,4316.T,(株)ビーマップ,2,2,値上がり率・出来高増加率,349,2026-08-26,2026-06-15,6,1,99.0,97.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),2,1,出来高,249,2026-08-26,2026-06-15,50,49,3.0,1.0
6085,アーキテクツ・スタジオ・ジャパン,サービス業,グロース,6085.T,アーキテクツ・スタジオ・ジャパン(株),3,2,値上がり率・出来高,348,2026-08-26,2026-06-22,29,8,1.0,-2.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),3,1,出来高,248,2026-08-26,2026-06-15,50,49,4.0,1.0
7810,クロスフォー,その他製品,スタンダード,7810.T,(株)クロスフォー,4,3,値上がり率・出来高・出来高増加率,447,2026-08-26,2026-08-26,1,1,,
4082,第一稀元素化学工業,化学,プライム,4082.T,第一稀元素化学工業(株),5,1,値上がり率,246,2026-08-26,2026-06-25,3,1,104.0,99.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),5,1,出来高,246,2026-08-26,2026-06-15,50,49,5.0,0.0
7983,ミロク,その他製品,スタンダード,7983.T,(株)ミロク,6,2,値上がり率・出来高増加率,345,2026-08-26,2026-07-02,5,1,80.0,74.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),6,1,出来高,245,2026-08-26,2026-06-15,50,49,7.0,1.0
278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,精密機器,グロース,278A.T,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),7,2,値上がり率・出来高,344,2026-08-26,2026-06-18,15,2,43.0,36.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),7,1,出来高,244,2026-08-26,2026-06-15,50,49,8.0,1.0
3907,シリコンスタジオ,情報・通信業,スタンダード,3907.T,シリコンスタジオ(株),8,1,値上がり率,243,2026-08-26,2026-06-22,19,1,7.0,-1.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),8,2,値上がり率・出来高,343,2026-08-26,2026-06-15,50,49,10.0,2.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,9,1,出来高,242,2026-08-26,2026-06-15,50,49,9.0,0.0
6027,弁護士ドットコム,サービス業,プライム,6027.T,弁護士ドットコム(株),9,1,値上がり率,242,2026-08-26,2026-06-19,12,1,36.0,27.0
3350,メタプラネット,卸売業,スタンダード,3350.T,(株)メタプラネット,10,1,出来高,241,2026-08-26,2026-06-15,50,49,6.0,-4.0
4370,モビルス,情報・通信業,グロース,4370.T,モビルス(株),10,2,値上がり率・出来高増加率,341,2026-08-26,2026-06-18,5,1,82.0,72.0
4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,情報・通信業,グロース,4170.T,(株)Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,11,3,値上がり率・出来高・出来高増加率,440,2026-08-26,2026-06-25,7,3,2.0,-9.0
6668,アドテック　プラズマ　テクノロジー,電気機器,スタンダード,6668.T,(株)アドテック　プラズマ　テクノロジー,11,1,値上がり率,240,2026-08-26,2026-06-15,15,2,90.0,79.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),11,1,出来高,240,2026-08-26,2026-06-15,50,49,13.0,2.0
5537,ＡｌｂａＬｉｎｋ,不動産業,グロース,5537.T,(株)ＡｌｂａＬｉｎｋ,12,1,値上がり率,239,2026-08-26,2026-06-18,8,1,41.0,29.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),12,1,出来高,239,2026-08-26,2026-06-15,50,49,17.0,5.0
4178,Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,情報・通信業,グロース,4178.T,(株)Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,13,2,値上がり率・出来高増加率,338,2026-08-26,2026-06-24,10,1,93.0,80.0
