liquidity_rank,code,name,industry,market,ticker,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,in_yahoo_pool,universe_source,universe_label
1,285A,キオクシアホールディングス,電気機器,プライム,285A.T,2026-09-04,54460.0,0.05399651635378366,0.13695198329853864,0.11735740664751737,-0.22751773049645385,1.5472404115996259,51903.5,66206.83333333333,0.04925486720548711,-0.1774262978896941,-0.49898804047838086,0.9558455033884908,30527100.0,37850015.0,0.806528081957167,1964453598500.0,300,True,jpx_liquidity,JPX流動性
2,5803,フジクラ,非鉄金属,プライム,5803.T,2026-09-04,5053.0,0.020601898606342095,-0.05374531835205998,0.0994342906875545,0.20481640438721982,0.18757581902332654,5413.4,5120.116666666667,-0.06657553478405431,-0.013108425263747225,-0.3567154678548695,0.8087416658689561,34565900.0,63635305.0,0.5431874648828979,340361509190.0,300,True,jpx_liquidity,JPX流動性
3,6857,アドバンテスト,電気機器,プライム,6857.T,2026-09-04,33090.0,0.025092936802973975,-0.06180890275021267,0.004858791375645266,0.31127402417277583,0.3315266405062449,34662.0,31583.416666666668,-0.0453522589579366,0.04770172110363813,-0.1241397564849126,0.4842590300533604,7464900.0,8066265.0,0.9254469075836215,279124157300.0,300,True,jpx_liquidity,JPX流動性
4,6976,太陽誘電,電気機器,プライム,6976.T,2026-09-04,9426.0,0.06424297166083326,0.01968844655993074,-0.05161485058859039,-0.3978920472692431,1.3243812896223974,9629.4,13196.416666666666,-0.021122811390117735,-0.28571518783508143,-0.5839329066431251,0.6728699511576853,31713600.0,25566305.0,1.2404451875231872,246582006105.0,300,True,jpx_liquidity,JPX流動性
5,9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,2026-09-04,5590.0,0.11777644471105786,0.08312342569269515,-0.01843722563652328,-0.13480885311871227,0.4397639798803388,5350.9,5828.7,0.0446840718383823,-0.040952528007960565,-0.3524096385542169,0.6817533421055093,77803600.0,34553085.0,2.2517121119575862,194039567910.0,300,True,jpx_liquidity,JPX流動性
6,6981,村田製作所,電気機器,プライム,6981.T,2026-09-04,7191.0,0.042022895232574964,-0.027849128024874936,-0.03099312761083417,-0.16867052023121387,0.9315698019353644,7382.15,8702.05,-0.025893540499718815,-0.17364299216851198,-0.4129795918367347,0.5967985819002678,19759800.0,23795130.0,0.8304136182487761,171197911550.0,300,True,jpx_liquidity,JPX流動性
7,8035,東京エレクトロン,電気機器,プライム,8035.T,2026-09-04,53320.0,0.00037523452157595116,-0.05175173394984889,-0.03632748960780774,-0.13763545204593242,0.3278707103566254,55848.0,63845.666666666664,-0.04526572124337491,-0.16486109733367438,-0.3233502538071066,0.36269911820103445,2599600.0,2859425.0,0.9091338293538036,157017624550.0,300,False,jpx_liquidity,JPX流動性
8,4062,イビデン,電気機器,プライム,4062.T,2026-09-04,20475.0,0.038286004056795164,0.014869888475836479,0.07706470278800626,0.17672413793103448,1.6307823391620544,20165.0,20217.666666666668,0.015373171336473979,0.012728142053979097,-0.22516556291390732,0.5086468794989163,7940600.0,7946935.0,0.9992028373203002,155705719225.0,300,True,jpx_liquidity,JPX流動性
9,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,2026-09-04,3785.0,0.008257858284496544,0.03471842536905423,0.05903749300503636,0.18912975180647185,0.4369381572972806,3615.15,3495.85,0.046982836120216254,0.08271235893988593,-0.0036851803106080494,0.25392364675862905,53609400.0,35568185.0,1.5072290025482042,132317313270.0,300,True,jpx_liquidity,JPX流動性
10,5801,古河電気工業,非鉄金属,プライム,5801.T,2026-09-04,3844.0,0.0639357874342652,-0.015116576992057373,-0.016628293681248407,-0.9063352826510721,-0.8699054919579325,3946.25,5849.9,-0.025910674691162483,-0.3428947503376125,-0.9360824742268041,0.8435644840257811,20437200.0,33023360.0,0.6188710052520398,120827284785.0,300,True,jpx_liquidity,JPX流動性
11,6920,レーザーテック,電気機器,プライム,6920.T,2026-09-04,33180.0,-0.015138023152270752,-0.04214780600461898,-0.23424878836833607,-0.18376383763837634,-0.0834254143646409,35822.5,42506.867513020836,-0.0737664875427455,-0.21942025039045276,-0.4205731960121568,0.6302791638987821,3214400.0,2774675.0,1.1584780199482823,100956907300.0,300,False,jpx_liquidity,JPX流動性
12,7974,任天堂,その他製品,プライム,7974.T,2026-09-04,8839.0,-0.001806888763410508,-0.017124430112309574,0.1567857610260437,0.22508662508662503,-0.09261949127505242,8721.75,7697.7,0.013443402986785813,0.1482650661886018,-0.11818956350016296,0.4020423801984437,5577200.0,10057585.0,0.5545267576659805,86156444690.0,300,True,jpx_liquidity,JPX流動性
13,6146,ディスコ,機械,プライム,6146.T,2026-09-04,54460.0,0.007772020725388629,-0.0823925863521483,-0.11576554635492775,-0.22266628604053673,-0.24320109625364528,60281.0,68260.33333333333,-0.09656442328428527,-0.20217207651100433,-0.384493670886076,0.4735287061078807,1291800.0,1386710.0,0.9315574272919356,82576797300.0,300,False,jpx_liquidity,JPX流動性
14,8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T,2026-09-04,7083.0,-0.0008463817181548761,0.02622428281657485,0.04453620409969039,0.13746587441785763,0.35633615668364693,6826.25,6742.133333333333,0.03761215894524805,0.050557686983348615,-0.01815913501524813,0.2602474977196265,14975900.0,10723235.0,1.3965841464819153,74882664745.0,300,True,jpx_liquidity,JPX流動性
15,6098,リクルートホールディングス,サービス業,プライム,6098.T,2026-09-04,16235.0,-0.012169151201703698,-0.08792134831460674,0.2639159205916699,0.4266256590509665,1.4917569770144117,16460.0,13439.25,-0.013669501822600294,0.2080287218408765,-0.10870161954433155,0.8966181016604323,6130000.0,4371605.0,1.4022309883898476,74233064525.0,300,True,jpx_liquidity,JPX流動性
16,8411,みずほフィナンシャルグループ,銀行業,プライム,8411.T,2026-09-04,8774.0,0.004924979956477005,0.03393825123733207,0.032356747852688494,0.15235093249277654,0.39673693795008425,8445.05,8222.933333333332,0.038951812008217956,0.06701582565832154,-0.00011396011396014316,0.2864461564379852,9815900.0,8470495.0,1.158834283002351,72012758645.0,300,True,jpx_liquidity,JPX流動性
