signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-08-27,2026-08-28,,5713,5713.T,住友金属鉱山,非鉄金属,11360.0,10035.0,-0.116637323943662,0.030726724841876725
2026-08-27,2026-08-28,,4689,4689.T,ＬＩＮＥヤフー,情報・通信業,550.0,534.4000244140625,-0.028363591974431834,0.033797222097990284
2026-08-27,2026-08-28,,6986,6986.T,双葉電子工業,電気機器,783.0,764.0,-0.024265644955300147,0.03393976433334438
2026-08-27,2026-08-28,,9104,9104.T,商船三井,海運業,7002.0,7038.0,0.005141388174807249,0.03496265316473432
2026-08-27,2026-08-28,,4286,4286.T,ＣＬホールディングス,サービス業,1380.0,1281.0,-0.07173913043478264,0.032288455346502085
2026-08-28,2026-08-31,,446A,446A.T,ノースサンド,サービス業,2140.0,2180.0,0.01869158878504673,0.035868083805063906
2026-08-28,2026-08-31,,3994,3994.T,マネーフォワード,情報・通信業,6612.0,6175.0,-0.06609195402298851,0.032882859177504414
2026-08-28,2026-08-31,,7803,7803.T,ブシロード,その他製品,438.0,437.0,-0.0022831050228310223,0.035129565804553294
2026-08-28,2026-08-31,,5711,5711.T,三菱マテリアル,非鉄金属,5761.0,5345.0,-0.07220968581843434,0.03266745412346086
2026-08-28,2026-08-31,,4575,4575.T,キャンバス,医薬品,870.0,860.0,-0.011494252873563204,0.034805241714035436
2026-09-01,2026-09-02,,9507,9507.T,四国電力,電気・ガス業,2084.0,2036.0,-0.02303262955854124,0.03431149164600685
2026-09-01,2026-09-02,,4689,4689.T,ＬＩＮＥヤフー,情報・通信業,558.9000244140625,534.4000244140625,-0.04383610472317512,0.03358086513184118
2026-09-01,2026-09-02,,4997,4997.T,日本農薬,化学,1310.0,1303.0,-0.005343511450381699,0.03493274067290024
2026-09-01,2026-09-02,,4346,4346.T,ＮＥＸＹＺ．Ｇｒｏｕｐ,その他金融業,1004.0,1018.0,0.013944223107569709,0.03561013376009875
2026-09-01,2026-09-02,,1515,1515.T,日鉄鉱業,鉱業,3765.0,3360.0,-0.10756972111553786,0.03134251458649163
