pick_rank,rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base,selection_reason
1,7,5975,東プレ,金属製品,プライム,5975.T,東プレ(株),116,1,値上がり率,135,2026-09-02,2026-08-06,3,1,84.0,-32.0,2026-09-02,3415.0,0.016369047619047672,0.06885758998435065,0.2652834383104854,0.2881931346661637,0.38006493719833556,3179.65,2845.3166666666666,0.07401758055131857,0.2002179019324153,0.0,0.4084360574939018,346600.0,161820.0,2.1418860462241995,558584635.0,298,18.252427184466022,16.077669902912625,8.631921824104234,8.220064724919093,9.06148867313916,5.307443365695793,6.291262135922329,6.773462783171522,2.899676375404531,81.52,42.96,17.28,11.6,v7,True,True,True,True,True,True,True,True,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
2,9,9503,関西電力,電気・ガス業,プライム,9503.T,関西電力(株),84,1,出来高,167,2026-09-02,2026-06-23,19,2,48.0,-36.0,2026-09-02,2903.0,-0.0175972927241963,0.11290013417672995,0.2159162303664921,0.25643800043280685,0.22011211247777185,2530.925,2398.0416666666665,0.14701146813911903,0.21057112574496561,-0.0175972927241963,0.43931332286357994,6543200.0,3815065.0,1.715095286712022,10279554455.0,298,17.734627831715212,15.66990291262136,7.55700325732899,9.514563106796116,9.190938511326861,7.119741100323624,5.6699029126213585,5.980582524271844,2.5598705501618126,81.0,40.96,18.71,12.79,v7,True,True,True,True,True,True,True,True,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
3,12,7389,あいちフィナンシャルグループ,銀行業,プライム,7389.T,(株)あいちフィナンシャルグループ,65,1,値上がり率,186,2026-09-02,2026-07-08,7,1,85.0,20.0,2026-09-02,1953.0,0.027894736842105194,0.05853658536585371,0.19889502762430933,0.4618263473053892,0.7401407646450375,1800.8,1620.25,0.08451799200355392,0.2053695417373862,-0.011639676113360364,0.48464474316322653,1345900.0,969425.0,1.3883487634422467,1807708835.0,298,17.47572815533981,16.95145631067961,9.478827361563518,8.576051779935277,9.093851132686083,5.7281553398058245,4.660194174757281,6.1618122977346275,2.220064724919094,80.35,43.91,17.67,10.39,v7,True,True,True,True,True,True,True,True,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
4,20,6897,ツインバード,電気機器,スタンダード,6897.T,(株)ツインバード,32,1,値上がり率,219,2026-09-02,2026-06-23,4,2,14.0,-18.0,2026-09-02,702.0,0.047761194029850795,0.03688078821766361,0.07175572519083961,0.7638190954773869,0.7108490976501343,666.6633178710938,499.5377726236979,0.05300528944917726,0.40529913546461094,-0.0383561643835616,0.24119288335718023,1105500.0,147110.0,7.514784854870505,117511595.0,266,11.132686084142394,17.59223300970874,9.446254071661237,7.572815533980583,9.741100323624595,4.5954692556634305,7.4045307443365695,5.459546925566342,5.233009708737864,78.18,38.17,17.31,12.0,v7,True,True,True,True,True,True,True,True,True,True,True,True,中期上昇・移動平均線上・出来高増加
5,21,4346,ＮＥＸＹＺ．Ｇｒｏｕｐ,その他金融業,スタンダード,4346.T,(株)ＮＥＸＹＺ．Ｇｒｏｕｐ,140,1,値上がり率,111,2026-09-02,2026-06-23,9,2,110.0,-30.0,2026-09-02,1018.0,0.013944223107569709,0.10652173913043472,0.2235576923076923,0.37196765498652296,0.34834437086092707,889.9,818.7833333333333,0.14394875828744813,0.24330816048201598,-0.0019607843137254832,0.4276177865519742,93200.0,104895.0,0.8885075551742219,98609710.0,287,17.799352750809064,16.601941747572816,8.436482084690555,9.449838187702266,9.352750809061488,4.466019417475729,2.0194174757281553,6.524271844660194,2.695792880258899,77.35,42.84,18.8,6.49,v7,True,True,True,True,True,True,True,False,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
