rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,9503,9503.T,関西電力,プライム,電気・ガス業,126,True,jpx_liquidity,JPX流動性,84.0,1.0,出来高,2026-09-02,2903.0,-0.0175972927241963,0.11290013417672995,0.2159162303664921,0.25643800043280685,0.22011211247777185,2530.925,2398.0416666666665,0.14701146813911903,0.21057112574496561,-0.0175972927241963,0.43931332286357994,6543200.0,3815065.0,1.715095286712022,10279554455.0,298,19.133333333333336,15.84,6.616666666666665,9.908333333333333,9.7,7.916666666666665,7.6,6.393333333333333,2.158333333333333,85.27,41.59,19.61,15.52,v7,True,True,True,True,True,True,True,True,True,True,True,True
2,9507,9507.T,四国電力,プライム,電気・ガス業,429,False,jpx_liquidity,JPX流動性,,,,2026-09-02,2036.0,-0.019740009629273025,0.04143222506393851,0.18578916715200933,0.4429482636428066,0.324877921375599,1857.35,1626.0916666666667,0.09618542547177444,0.2520819347002783,-0.019740009629273025,0.2840934654064662,1608900.0,992190.0,1.6215644181054032,1927747485.0,298,18.86666666666667,17.46,7.833333333333332,9.908333333333333,9.908333333333333,2.8666666666666667,7.453333333333332,6.288333333333332,4.421666666666667,85.01,44.16,19.82,10.32,v7,True,True,True,True,True,True,True,True,True,True,True,True
3,6532,6532.T,ベイカレント,プライム,サービス業,153,False,jpx_liquidity,JPX流動性,,,,2026-09-02,7886.0,-0.03156084980965246,0.023153491636294543,0.1574930280346396,0.32271049983227096,0.6675829985197717,7570.599145507813,6727.883048502604,0.041661280491827046,0.17213690296759143,-0.037353515625,0.36432169587080804,1261900.0,1091575.0,1.1560360030231547,8244685615.0,298,18.13333333333333,16.86,9.566666666666668,9.016666666666666,9.333333333333332,7.466666666666668,5.666666666666668,5.495,3.2316666666666665,84.77,44.56,18.35,13.13,v7,True,True,True,True,True,True,True,False,True,True,True,True
4,9506,9506.T,東北電力,プライム,電気・ガス業,278,True,jpx_liquidity,JPX流動性,121.0,1.0,出来高,2026-09-02,1356.5,-0.020223907547851194,0.022230595327807023,0.14327855035819637,0.34773969200198707,0.26305002463030114,1283.6,1156.15,0.056793393580554685,0.1732906629762574,-0.020223907547851194,0.26060752911240753,4538900.0,2854225.0,1.5902390316110329,3771704427.5,298,17.566666666666666,17.01,7.116666666666667,9.5,9.366666666666667,5.383333333333334,7.4,6.276666666666666,4.923333333333334,84.54,41.69,18.87,12.78,v7,True,True,True,True,True,True,True,True,True,True,True,True
5,6098,6098.T,リクルートホールディングス,プライム,サービス業,18,True,jpx_liquidity,JPX流動性,92.0,1.0,出来高,2026-09-02,16355.0,-0.06516147470705913,-0.046633634508889577,0.3173580346355216,0.5206880520688053,1.4457344419675993,16104.75,13270.833333333334,0.015538893804622811,0.23240188383045512,-0.10211364260225086,0.8919610859599685,5991200.0,4201350.0,1.4260178276030324,70429382150.0,298,19.816666666666666,17.835,9.908333333333333,6.9333333333333345,9.783333333333335,9.716666666666667,7.066666666666666,3.2316666666666665,0.19833333333333333,84.49,47.56,16.72,16.78,v7,True,True,True,True,True,True,True,True,False,True,False,False
6,2121,2121.T,ＭＩＸＩ,プライム,情報・通信業,480,False,jpx_liquidity,JPX流動性,,,,2026-09-02,3700.0,-0.010695187165775444,0.009549795361528002,0.15264797507788153,0.3668267454746952,0.4302226644691891,3461.5,3033.3166666666666,0.06890076556406188,0.21978692190616433,-0.010695187165775444,0.2321212250587386,565400.0,425045.0,1.330212095189921,1454605900.0,298,17.966666666666665,17.19,8.9,9.683333333333335,9.733333333333334,2.016666666666666,6.733333333333333,6.661666666666667,5.4833333333333325,84.37,44.06,19.42,8.75,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,9101,9101.T,日本郵船,プライム,海運業,52,False,jpx_liquidity,JPX流動性,,,,2026-09-02,7097.0,0.0007050197405527037,0.019098219414129813,0.17909951819239067,0.25699610343606083,0.30159660923148013,6661.2,5916.666666666667,0.06542364739086048,0.1994929577464788,-0.014305555555555571,0.3321072680239712,3393900.0,3585895.0,0.9464582761068018,23957652715.0,298,18.766666666666666,15.9,7.583333333333332,9.616666666666667,9.583333333333336,9.15,3.546666666666667,6.533333333333332,3.6166666666666667,84.3,42.25,19.2,12.7,v7,True,True,True,True,True,True,True,False,True,True,True,True
8,4689,4689.T,ＬＩＮＥヤフー,プライム,情報・通信業,124,True,jpx_liquidity,JPX流動性,19.0,1.0,出来高,2026-09-02,534.4000244140625,-0.04673555532087004,-0.040746638245675815,0.16098205210994276,0.3139906770940182,0.3669338858348601,516.0849975585937,460.18499959309895,0.03548839230380718,0.16127215117091032,-0.04673555532087004,0.3208895554043722,26365700.0,21102495.0,1.2494115032369395,10631610266.759796,298,18.266666666666666,16.71,8.283333333333335,8.683333333333332,9.233333333333333,7.95,6.24,5.051666666666667,3.8150000000000004,84.23,43.26,17.92,14.19,v7,True,True,True,True,True,True,True,True,True,True,True,True
9,7832,7832.T,バンダイナムコホールディングス,プライム,その他製品,76,False,jpx_liquidity,JPX流動性,,,,2026-09-02,5641.0,-0.024048442906574374,-0.0030045952633439565,0.26423128641864624,0.5168055929013176,0.3830531346451951,5422.75,4468.6,0.04024710709510848,0.2623640513807455,-0.024048442906574374,0.5599671099904932,2859000.0,3184175.0,0.8978777862397639,17411415430.0,298,19.46666666666667,17.835,8.466666666666667,8.966666666666665,9.908333333333333,8.75,2.9066666666666667,6.136666666666668,1.33,83.77,45.77,18.88,11.66,v7,True,True,True,True,True,True,True,False,True,True,True,True
10,9432,9432.T,ＮＴＴ,プライム,情報・通信業,32,True,jpx_liquidity,JPX流動性,2.0,1.0,出来高,2026-09-02,175.1999969482422,-0.0022779563859333107,0.03301881275469176,0.1648936440039146,0.1894093232753089,0.15694472224083533,163.98499908447266,153.92666625976562,0.0683903889159545,0.13820432291163787,-0.0022779563859333107,0.19160306963665383,242348800.0,243007125.0,0.9972909230542109,39893904801.64436,298,18.43333333333333,14.13,5.799999999999999,9.666666666666668,8.983333333333333,9.483333333333334,4.12,6.935833333333332,6.113333333333332,83.67,38.36,18.65,13.6,v7,False,True,True,True,True,True,True,False,True,True,True,False
