signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-07-31,2026-08-03,,4661,4661.T,オリエンタルランド,サービス業,3058.0,2954.0,-0.034009156311314626,0.035518828223696855
2026-07-31,2026-08-03,,2914,2914.T,日本たばこ産業,食料品,7002.0,7030.0,0.0039988574692944034,0.03691635711480136
2026-07-31,2026-08-03,,6758,6758.T,ソニーグループ,電気機器,3598.0,3626.0,0.0077821011673151474,0.03705546441992369
2026-07-31,2026-08-03,,6379,6379.T,レイズネクスト,建設業,2902.0,2802.0,-0.034458993797381154,0.03550228800439709
2026-07-31,2026-08-03,,9902,9902.T,日伝,卸売業,3095.0,3100.0,0.001615508885298933,0.0368287230036654
2026-08-03,2026-08-04,,8163,8163.T,ＳＲＳホールディングス,小売業,1540.0,1568.0,0.018181818181818077,0.03722437730283847
2026-08-03,2026-08-04,,9889,9889.T,ＪＢＣＣホールディングス,情報・通信業,1723.0,1683.0,-0.02321532211259436,0.03571091208271746
2026-08-03,2026-08-04,,4661,4661.T,オリエンタルランド,サービス業,3058.0,2954.0,-0.034009156311314626,0.03531629321447354
2026-08-03,2026-08-04,,8304,8304.T,あおぞら銀行,銀行業,3165.0,3272.0,0.033807266982622375,0.03779563834020994
2026-08-03,2026-08-04,,7510,7510.T,たけびし,卸売業,2720.0,2922.0,0.0742647058823529,0.039274748400335936
2026-08-04,2026-08-05,,7272,7272.T,ヤマハ発動機,輸送用機器,1746.5,1872.0,0.07185800171772105,0.038643054892349656
2026-08-04,2026-08-05,,3498,3498.T,霞ヶ関キャピタル,不動産業,8000.0,7950.0,-0.006249999999999978,0.03582707386401142
2026-08-04,2026-08-05,,4768,4768.T,大塚商会,情報・通信業,3408.0,3400.0,-0.0023474178403756207,0.035967771322419705
2026-08-04,2026-08-05,,8159,8159.T,立花エレテック,卸売業,3835.0,3890.0,0.014341590612777066,0.03656945015368332
2026-08-04,2026-08-05,,7774,7774.T,ジャパン・ティッシュエンジニアリング,精密機器,740.0,797.0,0.07702702702702702,0.03882941066750583
2026-08-05,2026-08-06,,5401,5401.T,日本製鉄,鉄鋼,665.0,683.5,0.02781954887218041,0.03712257975443426
2026-08-05,2026-08-06,,3941,3941.T,レンゴー,パルプ・紙,1650.0,1595.5,-0.033030303030303076,0.03492481704134504
2026-08-05,2026-08-06,,2492,2492.T,インフォマート,サービス業,565.0,578.0,0.023008849557522026,0.036948827884099665
2026-08-05,2026-08-06,,7951,7951.T,ヤマハ,その他製品,1302.0,1342.5,0.031105990783410142,0.037241278802425525
2026-08-05,2026-08-06,,7296,7296.T,エフ・シー・シー,輸送用機器,4050.0,4055.0,0.0012345679012346622,0.036162388758410706
