code,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources
4847,(株)インテリジェント　ウェイブ,1,2,値上がり率・出来高増加率
3103,ユニチカ(株),2,2,値上がり率・出来高
7709,クボテック(株),5,2,値上がり率・出来高増加率
7094,(株)ＮｅｘＴｏｎｅ,6,2,値上がり率・出来高増加率
1485,MAXIS JAPAN 設備･人材積極投資企業200上場投信,7,2,値上がり率・出来高増加率
4635,東京インキ(株),7,2,値上がり率・出来高増加率
2936,ベースフード(株),8,2,値上がり率・出来高増加率
6645,オムロン(株),9,2,値上がり率・出来高
4813,(株)ＡＣＣＥＳＳ,10,2,値上がり率・出来高
4008,住友精化(株),11,2,値上がり率・出来高増加率
4234,(株)サンエー化研,12,2,値上がり率・出来高増加率
5480,日本冶金工業(株),13,2,値上がり率・出来高増加率
4404,ミヨシ油脂(株),15,2,値上がり率・出来高増加率
6408,小倉クラッチ(株),16,2,値上がり率・出来高増加率
4452,花王(株),17,2,値上がり率・出来高
4385,(株)メルカリ,19,2,値上がり率・出来高
7619,田中商事(株),19,2,値上がり率・出来高増加率
5602,(株)栗本鐵工所,20,2,値上がり率・出来高増加率
7670,オーウエル(株),21,2,値上がり率・出来高増加率
2801,キッコーマン(株),23,2,値上がり率・出来高
4625,アトミクス(株),23,2,値上がり率・出来高増加率
7832,(株)バンダイナムコホールディングス,24,2,値上がり率・出来高
3826,(株)システムインテグレータ,25,2,値上がり率・出来高増加率
3350,(株)メタプラネット,26,2,値上がり率・出来高
3402,東レ(株),27,2,値上がり率・出来高
5380,新東(株),27,2,値上がり率・出来高増加率
7272,ヤマハ発動機(株),29,2,値上がり率・出来高
5301,東海カーボン(株),30,2,値上がり率・出来高
8772,(株)アサックス,31,2,値上がり率・出来高増加率
4120,スガイ化学工業(株),32,2,値上がり率・出来高増加率
8066,三谷商事(株),33,2,値上がり率・出来高増加率
9619,(株)イチネンホールディングス,33,2,値上がり率・出来高増加率
1807,(株)佐藤渡辺,34,2,値上がり率・出来高増加率
4249,森六(株),37,2,値上がり率・出来高増加率
6433,ヒーハイスト(株),38,2,値上がり率・出来高増加率
330A,(株)ＴａｌｅｎｔＸ,39,2,値上がり率・出来高増加率
7167,(株)めぶきフィナンシャルグループ,41,2,値上がり率・出来高
7034,(株)プロレド・パートナーズ,43,2,値上がり率・出来高増加率
4503,アステラス製薬(株),52,2,値上がり率・出来高
5713,住友金属鉱山(株),52,2,値上がり率・出来高
2413,エムスリー(株),53,2,値上がり率・出来高
579A,GX 銀ビジネス,58,2,値上がり率・出来高増加率
6062,(株)チャーム・ケア・コーポレーション,59,2,値上がり率・出来高増加率
3237,(株)イントランス,60,2,値上がり率・出来高増加率
8303,(株)ＳＢＩ新生銀行,62,2,値上がり率・出来高
5110,住友ゴム工業(株),67,2,値上がり率・出来高
9843,(株)ニトリホールディングス,80,2,値上がり率・出来高
3173,(株)Ｃｏｍｉｎｉｘ,93,2,値上がり率・出来高増加率
4911,(株)資生堂,93,2,値上がり率・出来高
8338,(株)筑波銀行,97,2,値上がり率・出来高
542A,(株)ビタブリッドジャパン,103,2,値上がり率・出来高増加率
2088,NZAM 上場投信 NYダウ30(H有),1,1,出来高増加率
9432,ＮＴＴ(株),1,1,出来高
2864,GX ロジスティクス・REIT,2,1,出来高増加率
8918,(株)ランド,2,1,出来高
2849,GX Morningstar 高配当 ESG-日本株式,3,1,出来高増加率
4564,オンコセラピー・サイエンス(株),3,1,出来高
6998,日本タングステン(株),3,1,値上がり率
1360,日経平均ベア2倍上場投信,4,1,出来高
4052,フィーチャ(株),4,1,値上がり率
539A,NZAM 上場投信 海外債券(FTSE WGBI除く日本)(H無),4,1,出来高増加率
5355,日本ルツボ(株),5,1,出来高増加率
9434,ソフトバンク(株),5,1,出来高
295A,One ETF FTSE・サウジアラビア・インデックス,6,1,出来高増加率
4597,ソレイジア・ファーマ(株),6,1,出来高
5801,古河電気工業(株),7,1,出来高
4483,(株)ＪＭＤＣ,8,1,値上がり率
5803,(株)フジクラ,8,1,出来高
1473,One ETF トピックス,9,1,出来高増加率
