rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,7272,7272.T,ヤマハ発動機,プライム,輸送用機器,99,True,jpx_liquidity,JPX流動性,29.0,2.0,値上がり率・出来高,2026-08-06,1872.0,0.03711911357340725,0.3477321814254859,0.4981992797118848,0.6027397260273972,0.7213793103448276,1363.95,1278.596697998047,0.37248432860442104,0.46410514193495866,0.0,0.8318524321199802,18832600.0,8373875.0,2.2489707572659015,13569221297.5,280,19.816666666666666,17.835,9.566666666666668,9.908333333333333,9.908333333333333,8.366666666666667,7.626666666666668,6.819166666666666,0.7116666666666666,90.56,47.22,19.82,15.99,v7,True,True,True,True,True,True,True,True,True,False,False,False
2,7832,7832.T,バンダイナムコホールディングス,プライム,その他製品,120,True,jpx_liquidity,JPX流動性,24.0,2.0,値上がり率・出来高,2026-08-06,4885.0,0.10846380757885177,0.030808187381303975,0.20528003947693074,0.2798008907518994,0.19653917290746215,4323.1,3933.9166666666665,0.12997617450440657,0.24176499247992878,0.0,0.5206390812187208,7236600.0,2440375.0,2.9653639297239156,11825051715.0,280,19.16666666666667,16.499999999999996,6.916666666666668,9.7,9.766666666666667,8.016666666666666,7.8133333333333335,6.819166666666666,2.018333333333333,86.72,42.58,19.47,15.83,v7,True,True,True,True,True,True,True,True,True,True,True,True
3,5401,5401.T,日本製鉄,プライム,鉄鋼,47,True,jpx_liquidity,JPX流動性,9.0,1.0,出来高,2026-08-06,683.5,0.017113095238095344,0.03560606060606064,0.22931654676258995,0.22184478042510758,0.036585087030014174,615.8999969482422,572.6949971516927,0.10975808310880475,0.1934799559964686,-0.0006904213122717051,0.24622161163216796,53136500.0,45635435.0,1.1643693108217332,29669523783.54004,280,19.4,15.54,4.4,9.533333333333335,9.533333333333335,9.233333333333333,5.56,6.626666666666668,6.008333333333333,85.84,39.34,19.07,14.79,v7,True,True,True,True,True,True,True,False,True,True,True,True
4,8050,8050.T,セイコーグループ,プライム,精密機器,336,False,jpx_liquidity,JPX流動性,,,,2026-08-06,9300.0,-0.01273885350318471,0.28099173553719003,0.2618724559023067,0.4307692307692308,1.2393292546715005,7811.0,7382.333333333333,0.1906286006913327,0.2597643021628211,-0.01273885350318471,0.6897299963913095,463100.0,348840.0,1.3275427129916293,2820823350.0,280,19.56666666666667,17.46,9.908333333333333,9.908333333333333,9.783333333333335,4.416666666666666,6.266666666666667,6.323333333333332,1.1666666666666665,84.8,46.94,19.69,10.68,v7,True,True,True,True,True,True,True,True,True,False,True,False
5,6952,6952.T,カシオ計算機,プライム,電気機器,304,False,jpx_liquidity,JPX流動性,,,,2026-08-06,2348.5,0.007507507507507505,0.33513359863558834,0.26365348399246713,0.3721881390593047,0.47827417251344095,1888.6,1829.6416666666667,0.24351371386212017,0.2835846727729019,0.0,0.8311932621817323,2158100.0,1628110.0,1.3255246881353226,3423685055.0,280,19.6,17.31,9.083333333333332,9.908333333333333,9.908333333333333,4.95,6.24,6.819166666666666,0.7233333333333334,84.54,45.99,19.82,11.19,v7,True,True,True,True,True,True,True,True,True,False,False,False
6,6724,6724.T,セイコーエプソン,プライム,電気機器,221,False,jpx_liquidity,JPX流動性,,,,2026-08-06,3133.0,0.03161014158709263,0.058267184597196486,0.11514504360206446,0.25823293172690764,0.5131798068146323,2929.35,2822.0416666666665,0.06952054209978331,0.11018913611599168,0.0,0.36519513908522316,3027600.0,1766005.0,1.71437793211231,5351544990.0,280,17.666666666666664,16.229999999999997,9.183333333333332,8.533333333333335,8.466666666666667,6.333333333333332,7.173333333333333,6.819166666666666,3.745,84.15,43.08,17.0,13.51,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,2737,2737.T,トーメンデバイス,プライム,卸売業,326,False,jpx_liquidity,JPX流動性,,,,2026-08-06,31300.0,-0.06287425149700598,0.8250728862973762,1.0364346128822381,1.0012787723785168,1.7012410326158638,19124.5,16736.5,0.6366440952704646,0.870164012786425,-0.06287425149700598,1.576677256403482,209200.0,125635.0,1.665141083296852,3100871450.0,280,19.816666666666666,17.835,9.908333333333333,9.908333333333333,9.908333333333333,4.583333333333332,7.04,4.783333333333333,0.07583333333333334,83.86,47.56,19.82,11.62,v7,True,True,True,True,True,True,True,True,False,False,False,False
8,4461,4461.T,第一工業製薬,プライム,化学,381,False,jpx_liquidity,JPX流動性,,,,2026-08-06,14480.0,0.026950354609929006,0.40174249757986447,0.3976833976833978,0.48665297741273106,0.2540489593923805,11088.0,11096.5,0.3059163059163059,0.3049159644933086,0.0,1.3352862899515021,399600.0,191545.0,2.086193844788431,2386794500.0,280,19.816666666666666,17.835,7.6,9.908333333333333,9.908333333333333,3.666666666666666,7.546666666666668,6.819166666666666,0.07583333333333334,83.18,45.25,19.82,11.21,v7,True,True,True,True,True,True,True,True,True,False,False,False
9,4612,4612.T,日本ペイントホールディングス,プライム,化学,223,True,jpx_liquidity,JPX流動性,127.0,1.0,出来高,2026-08-06,1266.0,0.03262642740619892,0.03389138423846472,0.148820326678766,0.28881198791872964,0.20571428571428574,1148.95,1074.9061513264974,0.10187562557117369,0.17777723984338678,0.0,0.3177051270828213,4139200.0,4546590.0,0.9103965829335832,5256929590.0,280,18.5,16.679999999999996,7.1,9.366666666666667,9.45,6.3,3.44,6.819166666666666,4.631666666666666,82.29,42.28,18.82,9.74,v7,True,True,True,True,True,True,True,False,True,True,True,True
10,7550,7550.T,ゼンショーホールディングス,プライム,小売業,213,False,jpx_liquidity,JPX流動性,,,,2026-08-06,10255.0,0.014342235410484738,0.005392156862745079,0.1404581850533808,0.2817147856517934,0.13889711639230673,9529.15,8460.683333333332,0.07617153681073341,0.2120770386946682,-0.006779661016949157,0.3429978058219843,688800.0,595360.0,1.1569470572426768,5686695100.0,280,18.4,16.53,6.0166666666666675,8.733333333333333,9.65,6.466666666666665,5.52,6.475,4.211666666666667,82.0,40.95,18.38,11.99,v7,True,True,True,True,True,True,True,False,True,True,True,True
11,4901,4901.T,富士フイルムホールディングス,プライム,化学,96,True,jpx_liquidity,JPX流動性,108.0,1.0,出来高,2026-08-06,3878.0,0.013061650992685525,0.012268337248760197,0.08505875769445992,0.18159658744667895,0.2851597565231152,3707.05,3490.983333333333,0.04611483524635496,0.11086179156780096,0.0,0.27640463007186067,4950700.0,3815215.0,1.2976201865425672,14385983665.0,280,16.5,14.46,7.85,7.75,8.533333333333335,8.416666666666668,6.16,6.819166666666666,5.425,81.91,38.81,16.28,14.58,v7,True,True,True,True,True,True,True,True,True,True,True,True
12,6103,6103.T,オークマ,プライム,機械,338,True,jpx_liquidity,JPX流動性,95.0,1.0,値上がり率,2026-08-06,5520.0,0.045454545454545414,0.14522821576763478,0.1820128479657388,0.1596638655462186,0.2660707844145407,4971.5,4571.333333333333,0.11032887458513518,0.20752515677409944,0.0,0.4184929501354627,1386700.0,513235.0,2.7018812045164498,2796683325.0,280,18.933333333333334,13.8,7.7,9.566666666666668,9.616666666666667,4.383333333333334,7.786666666666667,6.819166666666666,2.858333333333334,81.46,40.43,19.18,12.17,v7,True,True,True,True,True,True,True,True,True,True,True,True
13,2767,2767.T,円谷フィールズホールディングス,プライム,卸売業,362,False,jpx_liquidity,JPX流動性,,,,2026-08-06,2499.0,0.026283367556468207,0.035211267605633756,0.7536842105263157,0.6637816245006658,0.46845482414744244,1823.65,1533.0666666666666,0.370328736325501,0.6300660984519046,0.0,1.1234657893425906,1097700.0,1152515.0,0.9524387968920144,2638509480.0,280,19.816666666666666,17.835,9.0,9.908333333333333,9.908333333333333,3.9833333333333325,3.84,6.819166666666666,0.19833333333333333,81.31,46.65,19.82,7.82,v7,True,True,True,True,True,True,True,False,True,False,False,False
14,8136,8136.T,サンリオ,プライム,卸売業,49,True,jpx_liquidity,JPX流動性,33.0,1.0,出来高,2026-08-06,1311.5,0.029434850863422346,-0.031030661248614755,0.11380042462845008,0.5324842471454581,0.3896983534936327,1224.475,1035.0216674804688,0.07107127544457836,0.2671232315286274,-0.031030661248614755,0.5057705886089346,17148200.0,23127460.0,0.7414649079492517,28263132480.0,280,17.6,17.835,8.583333333333332,8.583333333333332,9.8,9.2,1.7333333333333334,5.833333333333334,2.1233333333333335,81.29,44.02,18.38,10.93,v7,True,True,True,True,True,True,True,False,True,True,True,True
15,6645,6645.T,オムロン,プライム,電気機器,142,True,jpx_liquidity,JPX流動性,9.0,2.0,値上がり率・出来高,2026-08-06,6819.0,0.14972180070814356,0.3192106790481717,0.19234131841230995,0.08721301020408156,0.40200730031429766,5589.6,5708.016666666666,0.21994418205238286,0.1946356148224282,0.0,0.7677376406793005,6836700.0,1337280.0,5.11239231873654,9384049455.0,280,19.033333333333335,10.74,8.65,9.908333333333333,9.566666666666668,7.65,7.926666666666666,6.819166666666666,0.9216666666666665,81.22,38.42,19.48,15.58,v7,True,True,True,True,True,True,True,True,True,False,True,False
16,7951,7951.T,ヤマハ,プライム,その他製品,323,True,jpx_liquidity,JPX流動性,135.0,1.0,出来高,2026-08-06,1342.5,0.02091254752851701,0.0583366180528182,0.1489088575096278,0.2100045065344749,0.11586396876973759,1234.55,1163.4583333333333,0.08744076789113442,0.15388747627403943,0.0,0.3079238770828408,3969500.0,2413975.0,1.6443832268354064,3127916792.5,280,18.53333333333333,15.39,5.616666666666666,9.116666666666665,9.233333333333333,4.633333333333333,7.013333333333334,6.819166666666666,4.795,81.15,39.54,18.35,11.65,v7,True,True,True,True,True,True,True,True,True,True,True,True
17,6448,6448.T,ブラザー工業,プライム,電気機器,309,False,jpx_liquidity,JPX流動性,,,,2026-08-06,4147.0,0.016421568627450922,0.02546983184965379,0.1290498230329431,0.20202898550724635,0.35716579373501056,3924.55,3777.866666666667,0.05668165776968048,0.09770946565963157,0.0,0.22455929582245773,918800.0,826055.0,1.112274606412406,3302686180.0,280,18.03333333333333,15.180000000000001,8.35,8.2,8.133333333333333,4.866666666666667,5.1866666666666665,6.819166666666666,6.3583333333333325,81.13,41.56,16.33,10.05,v7,True,True,True,True,True,True,True,False,True,True,True,True
18,4722,4722.T,フューチャー,プライム,情報・通信業,291,False,jpx_liquidity,JPX流動性,,,,2026-08-06,2446.0,-0.0008169934640522847,-0.001224989791751785,0.4155092592592593,0.5770470664087686,0.35662784248474755,2223.5,1768.9945373535156,0.10006746120980425,0.38270636135446234,-0.001224989791751785,0.5744982275409815,1301200.0,1635475.0,0.7956098381204237,3857660180.0,280,19.816666666666666,17.835,8.333333333333336,9.316666666666665,9.908333333333333,5.166666666666668,2.4266666666666667,6.6033333333333335,1.7033333333333334,81.11,45.99,19.22,7.59,v7,True,True,True,True,True,True,True,False,True,True,True,True
19,4385,4385.T,メルカリ,プライム,情報・通信業,156,True,jpx_liquidity,JPX流動性,19.0,2.0,値上がり率・出来高,2026-08-06,4921.0,0.1158730158730159,0.12557182067703576,0.054876741693461906,0.17306317044100128,0.5263647642679901,4530.9,4195.416666666667,0.086097684786687,0.1729466679908629,0.0,0.5399120611235702,5659800.0,1695985.0,3.337175741530733,8555064590.0,280,14.6,14.339999999999998,9.233333333333333,9.033333333333333,9.433333333333335,7.416666666666668,7.926666666666666,6.819166666666666,1.9366666666666668,80.74,38.17,18.47,15.34,v7,True,True,True,True,True,True,True,True,True,True,True,True
20,9110,9110.T,ＮＳユナイテッド海運,プライム,海運業,552,False,jpx_liquidity,JPX流動性,,,,2026-08-06,10440.0,0.0028818443804035088,0.34883720930232553,0.5218658892128281,0.2920792079207921,0.4570699354207004,7849.0,7427.5,0.3301057459548986,0.40558734432850896,0.0,0.7039254259079417,162000.0,116775.0,1.3872832369942196,1106071300.0,280,19.816666666666666,16.71,8.95,9.908333333333333,9.908333333333333,0.8166666666666665,6.533333333333334,6.819166666666666,1.1083333333333334,80.57,45.48,19.82,7.35,v7,True,True,True,True,True,True,True,True,True,False,True,False
21,8388,8388.T,阿波銀行,プライム,銀行業,555,False,jpx_liquidity,JPX流動性,,,,2026-08-06,8980.0,0.034562211981566726,0.09378806333739331,0.1662337662337663,0.4276629570747217,0.546018475179022,8211.5,7366.166666666667,0.09358826036655898,0.21908726836663117,0.0,0.40887406473994903,148300.0,128360.0,1.155344344032409,1100943500.0,280,18.833333333333336,17.430000000000003,9.266666666666666,9.2,9.683333333333335,0.7666666666666666,5.506666666666666,6.819166666666666,2.986666666666667,80.49,45.53,18.88,6.27,v7,True,True,True,True,True,True,True,False,True,True,True,True
22,6098,6098.T,リクルートホールディングス,プライム,サービス業,29,True,jpx_liquidity,JPX流動性,144.0,1.0,出来高,2026-08-06,12845.0,0.009827044025157328,-0.005420054200542035,0.05459770114942519,0.6467948717948717,0.7991999865401422,12572.0,11301.716666666667,0.02171492204899783,0.13655300153516503,-0.019465648854961826,0.35322972743320047,3746900.0,4134950.0,0.9061536415192445,51620797050.0,280,14.56666666666667,17.835,9.683333333333335,6.216666666666668,9.066666666666665,9.533333333333335,3.36,6.1483333333333325,3.9666666666666663,80.38,42.09,15.28,12.89,v7,True,True,True,True,True,True,True,False,True,True,True,True
