rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,336A,ダイナミックマッププラットフォーム,情報・通信業,グロース,336A.T,ダイナミックマッププラットフォーム(株),6,2,値上がり率・出来高,345,2026-09-03,2026-06-17,13,3,2.0,-4.0,2026-09-03,1779.0,0.20283975659229214,0.9744728079911209,1.1382211538461537,1.188191881918819,1.2807692307692307,947.15,866.4,0.8782663780816133,1.0533240997229916,0.0,1.677033298610743,13015200.0,1921580.0,6.773176240385516,3665689240.0,298,19.816513761467892,17.834862385321102,9.754601226993866,9.908256880733946,9.908256880733946,6.17737003058104,7.559633027522936,6.571865443425077,0.1712538226299694,87.7,47.41,19.82,13.74,v7,True,True,True,True,True,True,True,True,True,False,False,False
2,4667,アイサンテクノロジー,情報・通信業,スタンダード,4667.T,アイサンテクノロジー(株),11,1,値上がり率,240,2026-09-03,2026-07-03,8,2,7.0,-4.0,2026-09-03,3670.0,0.16693163751987283,0.6681818181818182,0.9699409554482019,1.2556853103872156,0.904330460683102,2279.5,2045.5333333333333,0.6100021934634787,0.7941531141022717,0.0,1.4368216419838014,2733800.0,283260.0,9.651203840994139,1304776390.0,289,19.816513761467892,17.834862385321102,9.601226993865032,9.908256880733946,9.908256880733946,5.229357798165138,7.755351681957187,6.571865443425077,0.2782874617737003,86.9,47.25,19.82,12.98,v7,True,True,True,True,True,True,True,True,True,False,False,False
3,4052,フィーチャ,情報・通信業,グロース,4052.T,フィーチャ(株),5,2,値上がり率・出来高,346,2026-09-03,2026-07-22,16,3,9.0,4.0,2026-09-03,865.0,0.2097902097902098,0.5122377622377623,1.276315789473684,2.2765151515151514,1.8360655737704916,602.25,376.0833333333333,0.4362806143628062,1.3000221582096168,0.0,1.8688678324952848,7605100.0,1554970.0,4.890833906763475,1249299685.0,274,19.816513761467892,17.834862385321102,9.9079754601227,9.908256880733946,9.908256880733946,5.198776758409785,7.363914373088685,6.571865443425077,0.0856269113149847,86.6,47.56,19.82,12.56,v7,True,True,True,True,True,True,True,True,True,False,False,False
4,4440,ヴィッツ,情報・通信業,スタンダード,4440.T,(株)ヴィッツ,20,2,値上がり率・出来高,331,2026-09-03,2026-07-14,5,2,6.0,-14.0,2026-09-03,2033.0,0.1060935799782372,0.7156118143459915,0.7991150442477877,0.7127211457455771,0.42666666666666675,1304.4092224121093,1179.4197408040366,0.5585599711113534,0.7237289911851559,0.0,1.3933695597304372,9642200.0,476525.0,20.234405330255495,1803821900.0,259,19.816513761467892,17.449541284403672,8.71165644171779,9.908256880733946,9.908256880733946,5.474006116207952,7.926605504587156,6.571865443425077,0.3211009174311927,86.09,45.98,19.82,13.4,v7,True,True,True,True,True,True,True,True,True,False,False,False
5,4394,エクスモーション,情報・通信業,グロース,4394.T,(株)エクスモーション,18,2,値上がり率・出来高増加率,333,2026-09-03,2026-06-29,8,2,54.0,36.0,2026-09-03,727.0,0.11332312404287892,0.30053667262969586,0.31464737793851727,0.704388556188903,0.8881736936775841,580.75,490.3417622884115,0.2518295307791649,0.48263936689200415,0.0,0.6774846180642518,376300.0,41465.0,9.075123598215363,40024480.0,278,18.40978593272171,17.394495412844034,9.539877300613497,9.541284403669726,9.663608562691131,3.08868501529052,7.706422018348624,6.571865443425077,1.5198776758409784,83.44,45.34,19.2,10.8,v7,True,False,True,True,True,True,True,True,True,False,True,False
6,3653,モルフォ,情報・通信業,グロース,3653.T,(株)モルフォ,1,1,値上がり率,250,2026-09-03,2026-06-26,10,2,8.0,7.0,2026-09-03,1315.0,0.29556650246305427,0.6815856777493605,0.9924242424242424,0.9685628742514969,0.5881642512077294,783.55,673.8166666666667,0.6782592049007723,0.9515694179920353,0.0,1.4819132459757633,456300.0,278855.0,1.6363342956016569,292795900.0,282,19.816513761467892,17.61467889908257,9.141104294478527,9.908256880733946,9.908256880733946,4.342507645259939,5.700305810397554,6.571865443425077,0.21406727828746178,83.22,46.57,19.82,10.04,v7,True,True,True,True,True,True,True,True,True,False,False,False
7,2612,かどや製油,食料品,スタンダード,2612.T,かどや製油(株),19,2,値上がり率・出来高増加率,332,2026-09-03,2026-07-01,5,2,4.0,-15.0,2026-09-03,2441.0,0.11308709530323768,0.3652125279642058,0.34047226798462393,0.6504394861392833,0.6587272574493603,1826.75,1708.5166666666667,0.33625290817024767,0.42872472222493196,0.0,0.8642421014778158,302300.0,5425.0,55.723502304147466,46335175.0,272,18.654434250764528,17.22935779816514,9.355828220858896,9.755351681957187,9.602446483180428,3.180428134556575,7.926605504587156,6.571865443425077,0.8562691131498471,83.13,45.24,19.36,11.11,v7,True,False,True,True,True,True,True,True,True,False,False,False
8,9503,関西電力,電気・ガス業,プライム,9503.T,関西電力(株),64,2,値上がり率・出来高,287,2026-09-03,2026-06-23,20,3,84.0,20.0,2026-09-03,3026.0,0.042369962108163906,0.1616122840690979,0.2923339739483237,0.3150803998261624,0.2402884070496878,2565.15,2410.125,0.17965810966220297,0.255536538561278,0.0,0.438993098342386,7746000.0,3944410.0,1.963791796491744,11063432337.5,299,18.165137614678898,15.577981651376147,7.0552147239263805,9.357798165137615,9.143730886850154,7.461773700305811,6.2140672782874615,6.571865443425077,2.996941896024465,82.54,40.8,18.5,13.68,v7,True,True,True,True,True,True,True,True,True,True,True,True
9,4075,ブレインズテクノロジー,情報・通信業,グロース,4075.T,ブレインズテクノロジー(株),7,1,値上がり率,244,2026-09-03,2026-06-22,5,3,6.0,-1.0,2026-09-03,1780.0,0.20270270270270263,0.9646799116997793,0.7623762376237624,0.4004720692368213,1.1867321867321867,987.1,1092.1166666666666,0.803262080842873,0.6298624994277169,-0.04352498656636217,1.44101704498312,1188200.0,137345.0,8.65120681495504,286165730.0,257,19.571865443425075,16.238532110091743,9.69325153374233,9.908256880733946,9.785932721712538,4.281345565749235,7.657492354740061,4.688073394495413,0.25688073394495414,82.08,45.5,19.69,11.94,v7,True,True,True,True,True,True,True,True,True,False,False,False
10,9507,四国電力,電気・ガス業,プライム,9507.T,四国電力(株),72,1,値上がり率,179,2026-09-03,2026-09-01,2,1,41.0,-31.0,2026-09-03,2123.5,0.04297642436149318,0.10829853862212935,0.2193511340798162,0.49700387733521323,0.313146851214813,1876.45,1637.8416666666667,0.13165818433744558,0.29652337171379006,0.0,0.30755751101481554,1412000.0,1027960.0,1.3735943032802833,1993343155.0,299,17.06422018348624,16.788990825688074,7.822085889570552,8.990825688073393,9.327217125382264,5.535168195718655,4.868501529051988,6.571865443425077,4.602446483180428,81.57,41.68,18.32,10.4,v7,True,True,True,True,True,True,True,True,True,True,True,True
