start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-09-03,56,5,10.0,-0.1369049512981083,,,-0.48445828320402096,0.23954365608939007,-2.6417767543076294,-0.1711210686531558,0.37349433204674015,19.776550878886262
