rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,9101,9101.T,日本郵船,プライム,海運業,53,True,jpx_liquidity,JPX流動性,146.0,1.0,出来高,2026-09-03,7288.0,0.026912780047907647,0.05135603000577027,0.2569851672990686,0.2781480182392142,0.32921638893440575,6735.7,5943.1,0.08199593212286782,0.22629604078679466,0.0,0.2937213034006102,3540400.0,3578005.0,0.9894899532001772,23562556785.0,299,19.46666666666667,16.29,8.2,9.666666666666668,9.683333333333335,9.133333333333333,5.253333333333333,6.8425,4.001666666666666,88.54,43.96,19.35,14.39,v7,True,True,True,True,True,True,True,False,True,True,True,True
2,9503,9503.T,関西電力,プライム,電気・ガス業,118,True,jpx_liquidity,JPX流動性,64.0,2.0,値上がり率・出来高,2026-09-03,3026.0,0.042369962108163906,0.1616122840690979,0.2923339739483237,0.3150803998261624,0.2402884070496878,2565.15,2410.125,0.17965810966220297,0.255536538561278,0.0,0.438993098342386,7746000.0,3944410.0,1.963791796491744,11063432337.5,299,19.816666666666666,16.74,7.2,9.908333333333333,9.908333333333333,8.05,7.8133333333333335,6.8425,1.9250000000000003,88.2,43.76,19.82,15.86,v7,True,True,True,True,True,True,True,True,True,True,True,True
3,4684,4684.T,オービック,プライム,情報・通信業,152,True,jpx_liquidity,JPX流動性,119.0,2.0,値上がり率・出来高,2026-09-03,5068.0,0.02945358521226904,0.051888750518887417,0.15549475604195173,0.288911495422177,0.2572424815535337,4752.55,4308.333333333333,0.066374893478238,0.17632495164410056,-0.0033431661750246144,0.28051075364821587,4138200.0,1590150.0,2.6023960003773228,8345710260.0,299,18.4,16.47,7.283333333333335,9.55,9.35,7.4833333333333325,7.926666666666666,6.5566666666666675,4.246666666666667,87.27,42.15,18.9,15.41,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,9508,9508.T,九州電力,プライム,電気・ガス業,279,True,jpx_liquidity,JPX流動性,82.0,1.0,値上がり率,2026-09-03,2210.0,0.04097974564295814,0.12755102040816335,0.23291492329149244,0.35044301863733573,0.301030069331949,1941.675,1793.0333333333333,0.13819253994618053,0.23254819579483565,0.0,0.3818801355835972,3053900.0,1789795.0,1.706284797979657,3734668947.5,299,19.333333333333336,17.1,7.783333333333332,9.908333333333333,9.716666666666667,5.366666666666666,7.693333333333333,6.8425,2.5783333333333336,86.32,44.22,19.62,13.06,v7,True,True,True,True,True,True,True,True,True,True,True,True
5,9507,9507.T,四国電力,プライム,電気・ガス業,415,True,jpx_liquidity,JPX流動性,72.0,1.0,値上がり率,2026-09-03,2123.5,0.04297642436149318,0.10829853862212935,0.2193511340798162,0.49700387733521323,0.313146851214813,1876.45,1637.8416666666667,0.13165818433744558,0.29652337171379006,0.0,0.30755751101481554,1412000.0,1027960.0,1.3735943032802833,1993343155.0,299,19.2,17.64,7.95,9.908333333333333,9.908333333333333,3.1,7.093333333333334,6.8425,3.791666666666666,85.43,44.79,19.82,10.19,v7,True,True,True,True,True,True,True,True,True,True,True,True
6,9506,9506.T,東北電力,プライム,電気・ガス業,272,False,jpx_liquidity,JPX流動性,,,,2026-09-03,1376.0,0.0143752303722815,0.04281924971580153,0.16265314744402204,0.36440257808626675,0.25646846749238605,1293.225,1162.275,0.06400665004156281,0.18388505302101477,-0.006139400505597692,0.25950177796526785,3369100.0,2915810.0,1.155459374924978,3868129777.5,299,18.566666666666666,17.160000000000004,7.2666666666666675,9.483333333333334,9.4,5.483333333333333,6.386666666666667,6.428333333333333,4.7716666666666665,84.95,42.99,18.88,11.87,v7,True,True,True,True,True,True,True,False,True,True,True,True
7,4180,4180.T,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,プライム,情報・通信業,346,True,jpx_liquidity,JPX流動性,37.0,1.0,値上がり率,2026-09-03,1418.0,0.06696764484574858,0.09160892994611247,0.4528688524590163,0.6961722488038278,0.6469221835075494,1229.95,987.45,0.15289239399975596,0.4360220770671932,-0.013221990257480831,0.8650818864142867,2622700.0,1961915.0,1.3368061307447061,2663731525.0,299,19.816666666666666,17.835,9.533333333333335,9.908333333333333,9.908333333333333,4.25,7.026666666666666,6.218333333333333,0.18666666666666668,84.68,47.18,19.82,11.28,v7,True,True,True,True,True,True,True,True,True,True,False,False
8,7826,7826.T,フルヤ金属,プライム,その他製品,235,True,jpx_liquidity,JPX流動性,32.0,1.0,値上がり率,2026-09-03,10360.0,0.07135470527404353,0.1334792122538293,0.41917808219178077,0.23923444976076547,0.5348148148148149,8733.0,7988.336474609375,0.1863048207946869,0.2968907898320092,-0.035381750465549366,0.8417215335246913,1143300.0,521545.0,2.1921406590035377,4893859800.0,299,19.816666666666666,15.39,9.433333333333335,9.908333333333333,9.908333333333333,6.1,7.926666666666666,5.448333333333332,0.22166666666666668,84.15,44.64,19.82,14.03,v7,True,True,True,True,True,True,True,True,True,False,False,False
9,7389,7389.T,あいちフィナンシャルグループ,プライム,銀行業,432,False,jpx_liquidity,JPX流動性,,,,2026-09-03,1988.0,0.017921146953405076,0.04356955380577432,0.2203806015960712,0.4628403237674761,0.6712844552353505,1818.75,1630.7333333333333,0.09305841924398628,0.21908343894362448,0.0,0.4841509393535422,1378500.0,994300.0,1.3864024942170372,1854281510.0,299,19.233333333333334,17.520000000000003,9.616666666666667,9.75,9.633333333333335,2.816666666666667,7.1466666666666665,6.8425,1.47,84.03,46.37,19.38,9.96,v7,True,True,True,True,True,True,True,True,True,True,True,True
10,8308,8308.T,りそなホールディングス,プライム,銀行業,58,True,jpx_liquidity,JPX流動性,41.0,1.0,出来高,2026-09-03,2550.0,0.012909632571995955,0.04443989350808919,0.11695137976346914,0.1838440111420614,0.4217126009773866,2427.775,2301.391666666667,0.050344451195024176,0.1080252166261717,0.0,0.33016180835194403,12802800.0,8982950.0,1.4252333587518577,22209598952.5,299,17.233333333333334,13.86,9.0,9.033333333333333,8.25,9.05,7.253333333333333,6.8425,3.313333333333334,83.84,40.09,17.28,16.3,v7,True,True,True,True,True,True,True,True,True,True,True,True
