signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-08-28,2026-08-31,,446A,446A.T,ノースサンド,サービス業,2140.0,2161.0,0.00981308411214954,0.03579589191194246
2026-08-28,2026-08-31,,3994,3994.T,マネーフォワード,情報・通信業,6612.0,6172.0,-0.06654567453115545,0.03308912378432502
2026-08-28,2026-08-31,,7803,7803.T,ブシロード,その他製品,438.0,429.0,-0.020547945205479423,0.034719653011012895
2026-08-28,2026-08-31,,5711,5711.T,三菱マテリアル,非鉄金属,5761.0,5397.0,-0.06318347509112998,0.03320830715561928
2026-08-28,2026-08-31,,4575,4575.T,キャンバス,医薬品,870.0,807.0,-0.07241379310344831,0.032881110498059335
2026-09-01,2026-09-02,,9507,9507.T,四国電力,電気・ガス業,2084.0,2123.5,0.018953934740882916,0.03602805686308777
2026-09-01,2026-09-02,,4689,4689.T,ＬＩＮＥヤフー,情報・通信業,558.9000244140625,533.9000244140625,-0.044730719105280814,0.03377630214499139
2026-09-01,2026-09-02,,4997,4997.T,日本農薬,化学,1310.0,1272.0,-0.02900763358778624,0.0343322372071898
2026-09-01,2026-09-02,,4346,4346.T,ＮＥＸＹＺ．Ｇｒｏｕｐ,その他金融業,1004.0,1007.0,0.0029880478087649376,0.03546353685619829
2026-09-01,2026-09-02,,1515,1515.T,日鉄鉱業,鉱業,3765.0,3540.0,-0.05976095617529875,0.033244864739077645
2026-09-02,2026-09-03,,5975,5975.T,東プレ,金属製品,3450.0,3440.0,-0.0028985507246376274,0.03419523860796384
2026-09-02,2026-09-03,,9503,9503.T,関西電力,電気・ガス業,2930.0,3026.0,0.032764505119453835,0.03541829038966982
2026-09-02,2026-09-03,,7389,7389.T,あいちフィナンシャルグループ,銀行業,1978.0,1988.0,0.005055611729019249,0.034468023772629856
2026-09-02,2026-09-03,,6897,6897.T,ツインバード,電気機器,637.0,693.0,0.08791208791208782,0.037309557074335704
2026-09-02,2026-09-03,,4346,4346.T,ＮＥＸＹＺ．Ｇｒｏｕｐ,その他金融業,1002.0,1007.0,0.004990019960079861,0.034465774326305994
