liquidity_rank,code,name,industry,market,ticker,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,in_yahoo_pool,universe_source,universe_label
1,285A,キオクシアホールディングス,電気機器,プライム,285A.T,2026-08-13,51800.0,0.038700621616202024,-0.046040515653775316,-0.2503617945007236,0.04078762306610417,1.3228699551569507,52786.0,70223.0,-0.01867919524116246,-0.26234994232658815,-0.5234590616375345,1.591952301504107,44841300.0,48140175.0,0.9314735561306123,2469699801600.0,284,True,jpx_liquidity,JPX流動性
2,6857,アドバンテスト,電気機器,プライム,6857.T,2026-08-13,35940.0,0.040231548480463175,0.06583629893238441,0.2070528967254408,0.4211150652431792,0.3280043647889703,30658.0,29379.666666666668,0.17228782047100277,0.2232950226347019,0.0,1.039836887107855,8063200.0,10057670.0,0.8016966156177325,303136609300.0,284,True,jpx_liquidity,JPX流動性
3,8035,東京エレクトロン,電気機器,プライム,8035.T,2026-08-13,59470.0,0.021294865189764645,0.015713065755764255,-0.16392520736679317,0.2610262934690415,0.4506067999671086,60117.5,63597.5,-0.010770574292011448,-0.06490034985651949,-0.24530456852791882,0.7925998608890417,3320000.0,4645640.0,0.7146485737164309,273567274950.0,284,False,jpx_liquidity,JPX流動性
4,9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,2026-08-13,5575.0,0.009963768115942129,-0.06428331654917763,-0.15196227563127473,0.03991792576011943,0.19086632563043127,5503.55,6337.416666666667,0.012982529458258618,-0.12030401451695627,-0.3541473586654309,0.9640301393613389,26746800.0,49883845.0,0.5361816034830514,263007865765.0,284,True,jpx_liquidity,JPX流動性
5,5803,フジクラ,非鉄金属,プライム,5803.T,2026-08-13,5760.0,-0.006896551724137945,0.1354228267297457,0.19999999999999996,0.22683706070287535,0.619182663097088,4704.15,4960.25,0.22445075093268718,0.16123179275238142,-0.26670910248249524,1.0733621234549207,69216100.0,53172015.0,1.301739270178119,262682723285.0,284,True,jpx_liquidity,JPX流動性
6,6976,太陽誘電,電気機器,プライム,6976.T,2026-08-13,10935.0,0.06527033609352162,-0.020600089565606772,-0.07760438633487976,0.40769824922760045,1.7044047980105521,10777.2,14255.533333333333,0.014642022046542635,-0.23292943558758472,-0.5173250937982785,1.2396617893591935,31368600.0,23630275.0,1.3274750293849733,255113463625.0,284,True,jpx_liquidity,JPX流動性
7,6981,村田製作所,電気機器,プライム,6981.T,2026-08-13,8311.0,0.10254709472008483,0.06156597266573005,-0.08670329670329668,0.34482200647249184,1.5554082747775886,7678.55,9078.25,0.08236581125342668,-0.08451518739845232,-0.3215510204081633,1.1294888464171446,39681100.0,30501500.0,1.3009556907037358,232694124910.0,284,True,jpx_liquidity,JPX流動性
8,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,2026-08-13,3709.0,0.028563505268996092,0.04744422479525556,0.030277777777777848,0.1933719433719434,0.29852472075682,3614.75,3354.8166666666666,0.026073725707171924,0.10557457188420627,-0.02369044485390892,0.36750768570442477,40630500.0,46442855.0,0.8748493175107345,165668625410.0,284,True,jpx_liquidity,JPX流動性
9,6920,レーザーテック,電気機器,プライム,6920.T,2026-08-13,40490.0,0.03873781426372491,-0.13260497000856897,-0.10221729490022169,0.12285080421519678,0.3184630413546077,41515.5,43889.200846354164,-0.024701617468174564,-0.07744959536296803,-0.2929176825356308,1.211451142906943,3001100.0,3946930.0,0.7603631176636019,164533354600.0,284,False,jpx_liquidity,JPX流動性
10,4062,イビデン,電気機器,プライム,4062.T,2026-08-13,21560.0,0.052734375,0.06050172159370382,0.1991101223581757,0.40731070496083555,1.4600433387773304,17555.0,20090.916666666668,0.2281401310168043,0.07312176729948439,-0.18410596026490067,1.5286605952926877,10795100.0,8881690.0,1.2154330988809563,156928254600.0,284,True,jpx_liquidity,JPX流動性
11,6146,ディスコ,機械,プライム,6146.T,2026-08-13,65830.0,0.04558449809402787,0.03278945716975201,-0.0812281926029309,0.06866883116883127,-0.08380628611025309,62541.0,70322.33333333333,0.05258950128715556,-0.06388202894291517,-0.2559900542495479,0.9911081137228158,1621200.0,2089795.0,0.7757698721644946,130136631600.0,284,False,jpx_liquidity,JPX流動性
12,7203,トヨタ自動車,輸送用機器,プライム,7203.T,2026-08-13,2985.0,-0.004834139023170536,0.024189397838394244,0.05142655864741097,0.009469056476158366,-0.17363713653037172,2976.525,2891.641666666667,0.0028472799657317527,0.03228558171972651,-0.2318848309730862,0.35385136439185216,21779600.0,36695120.0,0.5935285127831712,110256731202.5,284,True,jpx_liquidity,JPX流動性
13,5801,古河電気工業,非鉄金属,プライム,5801.T,2026-08-13,4111.0,-0.026290857413548085,0.04899208981883141,0.16789772727272734,-0.9181890547263681,-0.8044809120518389,3503.1,18491.333333333332,0.17353201450144162,-0.7776796337022749,-0.9316428333887595,0.9919857532122142,38198600.0,26590785.0,1.4365352508397176,99985082827.5,284,True,jpx_liquidity,JPX流動性
14,9983,ファーストリテイリング,小売業,プライム,9983.T,2026-08-13,77350.0,-0.008968609865470878,0.006244308572915358,-0.030580273217195142,0.0502376103190767,0.16221632474442704,78557.0,80145.16666666667,-0.01536463968837909,-0.03487629738536957,-0.12002275312855515,0.27227125705271726,931400.0,1202165.0,0.7747688545249612,93761978000.0,284,False,jpx_liquidity,JPX流動性
15,8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T,2026-08-13,6969.0,0.016333673618200484,0.045454545454545414,0.0002870676044208764,0.17283742847526096,0.20825672299380238,6877.0,6528.85,0.013377926421404673,0.06741616057958133,-0.03396174105905181,0.3752132463629364,12156800.0,13480515.0,0.90180530936689,92681859175.0,284,True,jpx_liquidity,JPX流動性
16,8411,みずほフィナンシャルグループ,銀行業,プライム,8411.T,2026-08-13,8775.0,0.032110091743119185,0.03600944510035409,0.0347877358490567,0.27432471681672954,0.22005199776454143,8367.1,7945.216666666666,0.048750463123423904,0.10443810007279009,0.0,0.4827498854063812,10010600.0,10392095.0,0.9632898852445055,87269816170.0,284,True,jpx_liquidity,JPX流動性
17,7974,任天堂,その他製品,プライム,7974.T,2026-08-13,8325.0,-0.019203581526861413,0.12075928917609047,0.18085106382978733,0.10719510573214519,0.004620301183393849,7579.55,7289.633333333333,0.098350165906947,0.14203274970391755,-0.1694680525103356,0.47537875000617463,10948800.0,11057155.0,0.9902004629581479,86996079025.0,284,True,jpx_liquidity,JPX流動性
18,5016,ＪＸ金属,非鉄金属,プライム,5016.T,2026-08-13,3861.0,-0.010000000000000009,-0.11241379310344823,-0.009237875288683584,0.0028571428571428914,0.1815899278979114,3809.05,3979.45,0.013638571297305058,-0.029765419844450802,-0.32499999999999996,0.9079562575989035,19227000.0,22312430.0,0.861716989140134,84624848870.0,284,True,jpx_liquidity,JPX流動性
19,7011,三菱重工業,機械,プライム,7011.T,2026-08-13,4256.0,0.03957010258915483,0.06400000000000006,0.13614522156967435,0.03150751333010171,-0.13949138078439938,3908.65,3818.883333333333,0.08886700011512927,0.11446190640370446,-0.17841717816739355,0.4070117038005423,23526500.0,19436240.0,1.2104450243462728,78456863955.0,284,True,jpx_liquidity,JPX流動性
20,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,電気機器,プライム,6525.T,2026-08-13,9015.0,0.04135381771976432,0.062087653157398615,-0.12940608401738296,0.36590909090909096,0.49118047426121914,8363.45,8876.516666666666,0.07790445330575291,0.015601089766819287,-0.24875000000000003,1.2507998803595872,9489900.0,8662360.0,1.0955328570966802,71402099550.0,284,True,jpx_liquidity,JPX流動性
21,6758,ソニーグループ,電気機器,プライム,6758.T,2026-08-13,3700.0,-0.016480595427963873,0.03786816269284721,0.0937038131835648,-0.005376344086021501,0.029509125929416014,3598.0,3463.65,0.028349082823790894,0.06823726415775266,-0.028616434759779485,0.3358561339419626,14969000.0,19081715.0,0.7844682723748887,69494826875.0,284,True,jpx_liquidity,JPX流動性
22,3436,ＳＵＭＣＯ,金属製品,プライム,3436.T,2026-08-13,3846.0,0.05456539621606793,0.023961661341852958,-0.2752967778405879,0.29932432432432443,1.5571808510638299,3673.5,3936.1507080078127,0.046957942017149756,-0.022903266336933625,-0.2752967778405879,1.1758926007321244,14964000.0,19661345.0,0.761087300995939,68707985907.5,284,True,jpx_liquidity,JPX流動性
23,6501,日立製作所,電気機器,プライム,6501.T,2026-08-13,5702.0,0.0058211324748633775,0.041271000730460194,0.18742190753852572,0.1533171521035599,0.12757232322058032,5166.8,4951.233333333334,0.1035844236277772,0.15163225324329965,0.0,0.28388548016723497,9441100.0,12867415.0,0.7337215750016611,66856937820.0,284,True,jpx_liquidity,JPX流動性
24,6861,キーエンス,電気機器,プライム,6861.T,2026-08-13,86630.0,-0.006536697247706447,-0.008583199816891707,0.1490913914312244,0.15506666666666669,0.49642679223978536,78644.5,77665.16666666667,0.10153920490307655,0.11542926794723507,-0.008583199816891707,0.5037196107476664,558700.0,787155.0,0.7097712648715946,62421259700.0,284,False,jpx_liquidity,JPX流動性
25,6098,リクルートホールディングス,サービス業,プライム,6098.T,2026-08-13,16790.0,0.007803121248499467,0.31996855345911945,0.32622432859399675,0.7052610197034328,1.6429310116232818,13223.25,11771.833333333334,0.2697332350216475,0.4262859084537951,0.0,0.8470752834213601,4955300.0,4410620.0,1.1234928422761425,60333199850.0,284,True,jpx_liquidity,JPX流動性
26,6723,ルネサスエレクトロニクス,電気機器,プライム,6723.T,2026-08-13,3754.0,-0.01366263794009459,-0.015473380540257042,-0.14311800958685228,0.06982046166999134,0.28914835164835173,3815.45,4303.116666666667,-0.01610557077146857,-0.12760905855058546,-0.26722623462814754,0.8996413812400342,11321700.0,15972950.0,0.7088045727307729,59980329935.0,284,True,jpx_liquidity,JPX流動性
27,5802,住友電気工業,非鉄金属,プライム,5802.T,2026-08-13,2334.5,0.02841409691629959,-0.015601939700611411,-0.05043725849094982,-0.784640221402214,-0.727216605849786,2275.2,5551.108333333334,0.026063642756680716,-0.5794533524086032,-0.8328320802005013,0.7981131196262518,26732000.0,25826345.0,1.035067099119136,58883847340.0,284,True,jpx_liquidity,JPX流動性
28,7735,ＳＣＲＥＥＮホールディングス,電気機器,プライム,7735.T,2026-08-13,14135.0,0.028373954165150872,0.032505478451424485,-0.22164096916299558,0.34363117870722437,0.3680646232993403,14675.5,14714.75,-0.036830090967939766,-0.03939924225691904,-0.2747562852744997,0.9622659009907473,2971400.0,4016095.0,0.7398729362726728,57493886800.0,284,False,jpx_liquidity,JPX流動性
29,4063,信越化学工業,化学,プライム,4063.T,2026-08-13,6378.0,-0.004992199687987475,0.03488560765860793,-0.14629902288850216,-0.09300341296928327,0.14516442949136743,6438.8,6957.333333333333,-0.009442753308069873,-0.08326945189727863,-0.18293620292083013,0.4657258030207562,4862800.0,8765795.0,0.5547471735307522,54865757970.0,284,True,jpx_liquidity,JPX流動性
30,6954,ファナック,電気機器,プライム,6954.T,2026-08-13,6505.0,-0.03199404761904767,0.006965944272445901,-0.04883754934932005,-0.1510049595405899,-0.011891356585979285,6635.7,7176.4,-0.019696490196964844,-0.09355665793434031,-0.22816801139060272,0.7304863839887596,9206400.0,7634545.0,1.2058871877760888,51452510280.0,284,True,jpx_liquidity,JPX流動性
31,5706,三井金属,非鉄金属,プライム,5706.T,2026-08-13,29500.0,0.01724137931034475,-0.16619559072922552,-0.14219249781913346,-0.34137084170573784,0.04504334708896551,30980.25,39746.583333333336,-0.04778044076468069,-0.25779784006591766,-0.4626593806921676,1.1547269355910337,2199900.0,1562130.0,1.4082694782124408,48630987475.0,284,False,jpx_liquidity,JPX流動性
32,4004,レゾナック・ホールディングス,化学,プライム,4004.T,2026-08-13,17000.0,-0.023549684089603673,0.051004636785162205,0.10282192669477785,0.042944785276073594,0.6205910390848428,14806.5,16601.75,0.1481443960422788,0.023988434954146376,-0.12596401028277637,0.988077692659712,3910100.0,2951780.0,1.324658341746336,45404856700.0,284,True,jpx_liquidity,JPX流動性
33,7013,ＩＨＩ,機械,プライム,7013.T,2026-08-13,2975.0,0.027101674434662604,0.10533159947984405,0.056838365896980436,0.16165560327996875,-0.2658650440221313,2796.675,2746.8,0.06376321882235136,0.08307849133537193,-0.3266701735928459,0.48128699291205673,16662500.0,14475070.0,1.1511170585012716,41402128475.0,284,True,jpx_liquidity,JPX流動性
