rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,6098,6098.T,リクルートホールディングス,プライム,サービス業,25,True,jpx_liquidity,JPX流動性,98.0,1.0,出来高,2026-08-13,16790.0,0.007803121248499467,0.31996855345911945,0.32622432859399675,0.7052610197034328,1.6429310116232818,13223.25,11771.833333333334,0.2697332350216475,0.4262859084537951,0.0,0.8470752834213601,4955300.0,4410620.0,1.1234928422761425,60333199850.0,284,19.816666666666666,17.835,9.908333333333333,9.908333333333333,9.908333333333333,9.6,6.226666666666667,6.679166666666667,0.735,90.62,47.56,19.82,15.83,v7,True,True,True,True,True,True,True,False,True,False,False,False
2,6448,6448.T,ブラザー工業,プライム,電気機器,271,False,jpx_liquidity,JPX流動性,,,,2026-08-13,4701.0,0.0036293766011956663,0.15220588235294108,0.2586345381526105,0.3362706083001705,0.5296115291296553,4108.0,3852.4333333333334,0.14435248296007797,0.22026770958614894,0.0,0.3877090221166529,1345400.0,989865.0,1.3591752410682265,4293960685.0,284,19.36666666666667,16.95,9.15,9.5,9.533333333333335,5.500000000000001,7.213333333333333,6.679166666666667,3.686666666666666,87.58,45.47,19.03,12.71,v7,True,True,True,True,True,True,True,True,True,True,True,True
3,6645,6645.T,オムロン,プライム,電気機器,127,False,jpx_liquidity,JPX流動性,,,,2026-08-13,7002.0,0.022189781021897836,0.1805766312594841,0.24325284090909083,0.2627592425608656,0.5057242338077979,5800.95,5785.383333333333,0.2070436738810022,0.2102914528855766,0.0,0.7366703012839142,2409500.0,1781870.0,1.3522310830756452,11219616665.0,284,19.3,16.08,9.083333333333332,9.75,9.45,7.9,7.173333333333333,6.679166666666667,1.155,86.57,44.46,19.2,15.07,v7,True,True,True,True,True,True,True,True,True,False,True,False
4,6952,6952.T,カシオ計算機,プライム,電気機器,282,True,jpx_liquidity,JPX流動性,114.0,1.0,値上がり率,2026-08-13,2488.5,0.05221987315010579,0.06756756756756754,0.3661817183639857,0.5611668757841908,0.6097979306312626,1987.8,1875.45,0.2518865076969514,0.32688154842837713,0.0,0.8788897843386511,2316700.0,1889605.0,1.2260234281767883,4163230475.0,284,19.816666666666666,17.835,9.5,9.908333333333333,9.908333333333333,5.316666666666666,6.733333333333333,6.679166666666667,0.63,86.33,47.15,19.82,12.05,v7,True,True,True,True,True,True,True,True,True,False,False,False
5,7832,7832.T,バンダイナムコホールディングス,プライム,その他製品,94,True,jpx_liquidity,JPX流動性,125.0,1.0,出来高,2026-08-13,5252.0,-0.02051473330846698,0.19174041297935096,0.2676804248129374,0.34632145603691367,0.3102027044310913,4581.75,4040.65,0.1462868991106019,0.2997908752304703,-0.03260268926137411,0.6283240521349254,4134400.0,3230150.0,1.2799405600359117,15757013530.0,284,19.433333333333334,17.13,8.016666666666666,9.516666666666667,9.8,8.45,6.8533333333333335,5.296666666666668,1.5866666666666667,86.08,44.58,19.32,15.3,v7,True,True,True,True,True,True,True,True,True,True,True,True
6,8050,8050.T,セイコーグループ,プライム,精密機器,280,False,jpx_liquidity,JPX流動性,,,,2026-08-13,11190.0,-0.004448398576512469,0.1878980891719746,0.5162601626016261,0.7932692307692308,1.1669125709204637,8446.0,7664.0,0.3248875207198674,0.46007306889352817,-0.004448398576512469,0.8638610182308561,512300.0,451595.0,1.1344235432190348,4193923650.0,284,19.816666666666666,17.835,9.908333333333333,9.908333333333333,9.908333333333333,5.35,6.32,6.195,0.6533333333333334,85.89,47.56,19.82,11.67,v7,True,True,True,True,True,True,True,False,True,False,False,False
7,7272,7272.T,ヤマハ発動機,プライム,輸送用機器,93,True,jpx_liquidity,JPX流動性,72.0,1.0,出来高,2026-08-13,1900.0,0.0,0.05263157894736836,0.5267175572519085,0.5193922431027589,0.5447154471544715,1494.275,1321.0800313313803,0.27151963326696893,0.43821718210757155,-0.01144640998959412,0.839556506878008,7179200.0,9917820.0,0.7238687534155691,16005757185.0,284,19.816666666666666,17.835,9.216666666666665,9.908333333333333,9.908333333333333,8.466666666666667,2.6,5.973333333333334,0.7583333333333334,84.48,46.87,19.82,11.07,v7,True,True,True,True,True,True,True,False,True,False,False,False
8,6857,6857.T,アドバンテスト,プライム,電気機器,2,True,jpx_liquidity,JPX流動性,64.0,1.0,出来高,2026-08-13,35940.0,0.040231548480463175,0.06583629893238441,0.2070528967254408,0.4211150652431792,0.3280043647889703,30658.0,29379.666666666668,0.17228782047100277,0.2232950226347019,0.0,1.039836887107855,8063200.0,10057670.0,0.8016966156177325,303136609300.0,284,18.86666666666667,17.4,8.133333333333333,9.633333333333335,9.6,9.908333333333333,3.56,6.679166666666667,0.315,84.1,44.4,19.23,13.47,v7,True,True,True,True,True,True,True,False,True,True,False,False
9,4631,4631.T,ＤＩＣ,プライム,化学,315,False,jpx_liquidity,JPX流動性,,,,2026-08-13,5675.0,0.00781388740898592,0.2133846482788111,0.23908296943231444,0.27156621106878776,0.3368669022379269,4664.45,4789.471752929688,0.2166493370065068,0.18489058767882716,0.0,0.6128879316613324,1272800.0,666910.0,1.908503396260365,3431148605.0,284,19.233333333333334,16.17,8.233333333333334,9.8,9.3,4.7666666666666675,7.8,6.679166666666667,1.6916666666666669,83.67,43.64,19.1,12.57,v7,True,True,True,True,True,True,True,True,True,False,True,False
10,8388,8388.T,阿波銀行,プライム,銀行業,531,True,jpx_liquidity,JPX流動性,140.0,1.0,値上がり率,2026-08-13,9390.0,0.0479910714285714,0.08179723502304137,0.2194805194805194,0.3829160530191458,0.6360486896404223,8492.5,7519.5,0.10568148366205476,0.24875324157191292,0.0,0.43616808947378577,274000.0,141920.0,1.9306651634723788,1305708200.0,284,19.1,17.250000000000004,9.55,9.166666666666664,9.716666666666667,1.1666666666666665,7.8133333333333335,6.679166666666667,2.9516666666666667,83.39,45.9,18.88,8.98,v7,True,True,True,True,True,True,True,True,True,True,True,True
