signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-08-06,2026-08-07,,7832,7832.T,バンダイナムコホールディングス,その他製品,5133.0,5252.0,0.02318332359244102,0.03770791646086974
2026-08-06,2026-08-07,,5401,5401.T,日本製鉄,鉄鋼,684.2999877929688,677.7000122070312,-0.009644857085594927,0.03649808214669869
2026-08-06,2026-08-07,,6103,6103.T,オークマ,機械,5500.0,5420.0,-0.014545454545454528,0.03631747783526804
2026-08-06,2026-08-07,,4612,4612.T,日本ペイントホールディングス,化学,1269.5,1248.0,-0.016935801496652192,0.036229385114178926
2026-08-06,2026-08-07,,8343,8343.T,秋田銀行,銀行業,8110.0,8450.0,0.04192355117139335,0.038398559984577425
2026-08-07,2026-08-10,,8136,8136.T,サンリオ,卸売業,1380.0,1227.0,-0.11086956521739133,0.03296083438579354
2026-08-07,2026-08-10,,6448,6448.T,ブラザー工業,電気機器,4565.0,4701.0,0.029791894852135847,0.03817527639389909
2026-08-07,2026-08-10,,5401,5401.T,日本製鉄,鉄鋼,697.0,677.7000122070312,-0.027690082916741354,0.03604436975153332
2026-08-07,2026-08-10,,4417,4417.T,グローバルセキュリティエキスパート,情報・通信業,4980.0,4560.0,-0.08433734939759041,0.03394440657870628
2026-08-07,2026-08-10,,4911,4911.T,資生堂,化学,3660.0,3526.0,-0.03661202185792345,0.035713625756798324
2026-08-10,2026-08-12,,8136,8136.T,サンリオ,卸売業,1244.5,1227.0,-0.014061872237846496,0.036160017697580225
2026-08-10,2026-08-12,,5975,5975.T,東プレ,金属製品,3290.0,3245.0,-0.01367781155015202,0.03617410341033737
2026-08-10,2026-08-12,,5108,5108.T,ブリヂストン,ゴム製品,4359.0,4129.0,-0.05276439550355583,0.03474057373165352
2026-08-10,2026-08-12,,8022,8022.T,美津濃,その他製品,4335.0,4175.0,-0.03690888119953861,0.03532208656871038
2026-08-10,2026-08-12,,4680,4680.T,ラウンドワン,サービス業,1390.5,1308.5,-0.05897159295217547,0.034512920126143896
2026-08-12,2026-08-13,,2492,2492.T,インフォマート,サービス業,590.0,582.0,-0.013559322033898313,0.03610159202803118
2026-08-12,2026-08-13,,3097,3097.T,物語コーポレーション,小売業,5750.0,5650.0,-0.017391304347826098,0.03596134977601731
2026-08-12,2026-08-13,,5401,5401.T,日本製鉄,鉄鋼,688.0,677.7000122070312,-0.014970912489780108,0.03604993087507267
2026-08-12,2026-08-13,,5108,5108.T,ブリヂストン,ゴム製品,4203.0,4129.0,-0.017606471567927717,0.03595347512184761
2026-08-12,2026-08-13,,6501,6501.T,日立製作所,電気機器,5677.0,5702.0,0.004403734366742906,0.03675900098149158
