code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
5103,昭和ホールディングス,ゴム製品,スタンダード,5103.T,昭和ホールディングス(株),1,3,値上がり率・出来高・出来高増加率,450,2026-07-23,2026-06-18,5,1,12.0,11.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,1,出来高,250,2026-07-23,2026-06-15,27,26,1.0,0.0
2459,アウンコンサルティング,サービス業,スタンダード,2459.T,アウンコンサルティング(株),2,2,値上がり率・出来高増加率,349,2026-07-23,2026-06-19,2,1,20.0,18.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),2,1,出来高,249,2026-07-23,2026-06-15,27,26,3.0,1.0
1518,三井松島ホールディングス,その他製品,プライム,1518.T,三井松島ホールディングス(株),3,1,値上がり率,248,2026-07-23,2026-07-23,1,1,,
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),3,1,出来高,248,2026-07-23,2026-06-15,27,26,2.0,-1.0
5242,アイズ,情報・通信業,グロース,5242.T,(株)アイズ,4,1,値上がり率,247,2026-07-23,2026-06-15,9,6,9.0,5.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),5,1,出来高,246,2026-07-23,2026-06-15,27,26,5.0,0.0
6890,フェローテック,電気機器,スタンダード,6890.T,(株)フェローテック,6,1,値上がり率,245,2026-07-23,2026-06-18,5,1,35.0,29.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),6,1,出来高,245,2026-07-23,2026-06-15,27,26,7.0,1.0
323A,フライヤー,情報・通信業,グロース,323A.T,(株)フライヤー,7,2,値上がり率・出来高増加率,344,2026-07-23,2026-06-15,4,1,101.0,94.0
584A,ＬｉＮＫＸ,情報・通信業,グロース,584A.T,ＬｉＮＫＸ(株),7,2,値上がり率・出来高増加率,344,2026-07-23,2026-07-06,4,1,9.0,2.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),7,1,出来高,244,2026-07-23,2026-06-15,27,26,6.0,-1.0
6380,オリエンタルチエン工業,機械,スタンダード,6380.T,オリエンタルチエン工業(株),8,1,値上がり率,243,2026-07-23,2026-07-02,3,1,45.0,37.0
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,8,1,出来高,243,2026-07-23,2026-06-15,27,26,10.0,2.0
2354,ＹＥ　ＤＩＧＩＴＡＬ,情報・通信業,スタンダード,2354.T,(株)ＹＥ　ＤＩＧＩＴＡＬ,9,2,値上がり率・出来高,342,2026-07-23,2026-07-03,6,5,64.0,55.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),9,1,出来高,242,2026-07-23,2026-06-15,27,26,11.0,2.0
3988,ＳＹＳホールディングス,情報・通信業,スタンダード,3988.T,(株)ＳＹＳホールディングス,10,1,出来高増加率,241,2026-07-23,2026-07-03,3,1,114.0,104.0
