group_name,group_value,metric_key,metric_label,sample_count,valid_count,avg_return,median_return,win_rate
全体,毎日厳選,next_open,翌日寄付ギャップ,135,130,-0.00200793220363708,-0.0006496742530529565,0.4461538461538462
全体,毎日厳選,1d,1日リターン,135,130,-0.004277829655433855,-0.005795878468652704,0.4230769230769231
全体,毎日厳選,3d,3日リターン,135,120,-0.00798744790996141,-0.011052958056329332,0.4166666666666667
全体,毎日厳選,5d,5日リターン,135,110,-0.010693569150396334,-0.011788951371797751,0.41818181818181815
全体,毎日厳選,10d,10日リターン,135,85,-0.01724214296065435,-0.0253025302530253,0.36470588235294116
全体,毎日厳選,open_buy_1d,翌日寄付買い1日,135,130,-0.0022476701624858726,-0.0026222873360387533,0.43846153846153846
全体,毎日厳選,open_buy_3d,翌日寄付買い3日,135,120,-0.006301175128145251,-0.010016794926428207,0.4166666666666667
全体,毎日厳選,open_buy_5d,翌日寄付買い5日,135,110,-0.00945245208697041,-0.009053807710720063,0.43636363636363634
全体,毎日厳選,excess_5d,TOPIX超過5日,135,0,,,
全体,毎日厳選,net_5d_10bps,コスト後5日（片道10bp）,135,110,-0.011432556635248546,-0.011034709149106314,0.42727272727272725
市場,グロース,next_open,翌日寄付ギャップ,7,7,-0.00027385633607604883,0.0,0.14285714285714285
市場,グロース,1d,1日リターン,7,7,0.0033456920065914686,-0.017487046632124303,0.42857142857142855
市場,グロース,3d,3日リターン,7,7,-0.020377878093718,-0.0078125,0.42857142857142855
市場,グロース,5d,5日リターン,7,7,-0.041498890381744494,0.0037476577139288203,0.5714285714285714
市場,グロース,10d,10日リターン,7,4,0.022802415749541366,0.05483393030472883,0.75
市場,グロース,open_buy_1d,翌日寄付買い1日,7,7,0.0037872172696202322,-0.01236979166666663,0.42857142857142855
市場,グロース,open_buy_3d,翌日寄付買い3日,7,7,-0.020133716464881934,-0.023076923076923106,0.42857142857142855
市場,グロース,open_buy_5d,翌日寄付買い5日,7,7,-0.04139776193713428,0.00878844946641566,0.5714285714285714
市場,グロース,excess_5d,TOPIX超過5日,7,0,,,
市場,グロース,net_5d_10bps,コスト後5日（片道10bp）,7,7,-0.04331400781102195,0.006771881355932097,0.5714285714285714
市場,スタンダード,next_open,翌日寄付ギャップ,5,5,0.0025418389940428223,-0.0014064697609,0.4
市場,スタンダード,1d,1日リターン,5,5,-0.0073840365995539725,-0.0042194092827003,0.2
市場,スタンダード,3d,3日リターン,5,5,-0.012312022025068644,-0.0033003300330033,0.4
市場,スタンダード,5d,5日リターン,5,5,-0.027008592216195275,-0.0308030803080308,0.2
市場,スタンダード,10d,10日リターン,5,4,-0.052513777559594355,-0.02952890225731435,0.0
市場,スタンダード,open_buy_1d,翌日寄付買い1日,5,5,-0.009834119388735307,-0.0046153846153845,0.2
市場,スタンダード,open_buy_3d,翌日寄付買い3日,5,5,-0.01474088606880059,-0.0200108166576528,0.4
市場,スタンダード,open_buy_5d,翌日寄付買い5日,5,5,-0.02938337445612867,-0.0450704225352113,0.2
市場,スタンダード,excess_5d,TOPIX超過5日,5,0,,,
市場,スタンダード,net_5d_10bps,コスト後5日（片道10bp）,5,5,-0.03132363709059084,-0.0469793267605634,0.2
市場,プライム,next_open,翌日寄付ギャップ,123,118,-0.002303588026190696,-0.0006496742530529565,0.4661016949152542
市場,プライム,1d,1日リターン,123,118,-0.00459845352758281,-0.005795878468652704,0.4322033898305085
市場,プライム,3d,3日リターン,123,108,-0.0069841527075370355,-0.012665612339509691,0.4166666666666667
市場,プライム,5d,5日リターン,123,98,-0.007660789926432746,-0.011788951371797751,0.41836734693877553
