rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,8304,8304.T,あおぞら銀行,プライム,銀行業,249,True,jpx_liquidity,JPX流動性,63.0,1.0,値上がり率,2026-08-03,3213.0,0.05760368663594462,0.028489116517285584,0.1353356890459363,0.2355316285329745,0.2641693575779185,2992.325,2811.4583333333335,0.07374700274869883,0.1428232678769914,0.0,0.2935147046529546,3676300.0,1386860.0,2.6508083007657586,4559145880.0,277,18.766666666666666,15.93,7.616666666666667,9.533333333333335,9.45,5.866666666666666,7.773333333333333,6.935833333333332,4.9,86.77,42.31,18.98,13.64,v7,True,True,True,True,True,True,True,True,True,True,True,True
2,9616,9616.T,共立メンテナンス,プライム,サービス業,290,False,jpx_liquidity,JPX流動性,,,,2026-08-03,3473.0,0.0002880184331797153,0.07823657249301452,0.1599866399465597,0.45101316064340913,0.28537670893725475,3135.6,2814.725,0.10760301058808519,0.2338683175088152,0.0,0.3740665373947718,1839200.0,1128465.0,1.629824584723496,3684986960.0,277,19.133333333333336,17.55,7.8166666666666655,9.733333333333334,9.908333333333333,5.183333333333333,6.72,6.935833333333332,3.325,86.31,44.5,19.64,11.9,v7,True,True,True,True,True,True,True,True,True,True,True,True
3,4661,4661.T,オリエンタルランド,プライム,サービス業,64,True,jpx_liquidity,JPX流動性,62.0,1.0,出来高,2026-08-03,3087.0,-0.025260498894853156,0.09023485784919649,0.21368193434244143,0.3772027660049073,0.16835019666157192,2753.4,2431.483333333333,0.12115929396382641,0.2695953773074051,-0.025260498894853156,0.4820556415417825,9944700.0,7549370.0,1.3172887274037437,22037065200.0,277,19.6,17.31,6.466666666666665,9.8,9.908333333333333,8.95,5.426666666666666,6.731666666666667,2.111666666666667,86.3,43.38,19.71,14.38,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,4722,4722.T,フューチャー,プライム,情報・通信業,303,False,jpx_liquidity,JPX流動性,,,,2026-08-03,2445.0,0.0,0.032516891891891886,0.4579606440071555,0.5663036515054451,0.3560732113144758,2110.35,1724.4445373535157,0.15857559172649083,0.41784786175397226,-0.0016333197223356022,0.5715020371324034,2009500.0,1447650.0,1.3881117673470798,3452064740.0,277,19.816666666666666,17.835,8.466666666666667,9.908333333333333,9.908333333333333,4.966666666666666,5.92,6.935833333333332,1.481666666666667,85.24,46.12,19.82,10.89,v7,True,True,True,True,True,True,True,True,True,True,True,True
5,2914,2914.T,日本たばこ産業,プライム,食料品,42,True,jpx_liquidity,JPX流動性,107.0,1.0,出来高,2026-08-03,6993.0,-0.019901892081289452,0.07073954983922826,0.15453194650817226,0.21216848673946953,0.18787158145065397,6412.4,6196.900773111979,0.09054332231301854,0.12846731875105255,-0.019901892081289452,0.3059624789720277,5695500.0,5110860.0,1.1143917070708256,33367601720.0,277,18.96666666666667,15.57,6.7,9.65,9.283333333333333,9.316666666666665,4.053333333333334,6.8133333333333335,4.62,84.97,41.24,18.93,13.37,v7,True,True,True,True,True,True,True,False,True,True,True,True
6,2767,2767.T,円谷フィールズホールディングス,プライム,卸売業,395,False,jpx_liquidity,JPX流動性,,,,2026-08-03,2479.0,0.02863070539419077,0.6202614379084967,0.7989840348330914,0.7396491228070174,0.4706934821699498,1672.4,1483.5166666666667,0.4823008849557522,0.671029423329701,0.0,1.118306189315287,2108100.0,976545.0,2.158733084496874,2262935945.0,277,19.816666666666666,17.835,9.15,9.908333333333333,9.908333333333333,3.4333333333333336,7.533333333333334,6.935833333333332,0.07583333333333334,84.6,46.8,19.82,10.97,v7,True,True,True,True,True,True,True,True,True,False,False,False
7,2737,2737.T,トーメンデバイス,プライム,卸売業,488,True,jpx_liquidity,JPX流動性,3.0,2.0,値上がり率・出来高増加率,2026-08-03,26150.0,0.2364066193853427,0.5630603705917514,0.5630603705917514,0.592570036540804,1.4510940932857617,16719.5,15949.833333333334,0.5640419869015221,0.6395155644259605,0.0,1.4775248590911383,154100.0,84230.0,1.8295144247892674,1458659350.0,277,19.816666666666666,17.835,9.908333333333333,9.908333333333333,9.908333333333333,1.883333333333333,7.28,6.935833333333332,0.07583333333333334,83.55,47.56,19.82,9.16,v7,True,True,True,True,True,True,True,True,True,False,False,False
8,6952,6952.T,カシオ計算機,プライム,電気機器,396,True,jpx_liquidity,JPX流動性,5.0,2.0,値上がり率・出来高,2026-08-03,2164.5,0.2266931141966564,0.21943661971830997,0.16027874564459932,0.30904142727547623,0.3953159187546993,1822.125,1798.9833333333333,0.18789874459765388,0.20317957364807904,0.0,0.8262918917167964,4748100.0,1007150.0,4.714392096509954,2249155562.5,277,19.16666666666667,17.01,8.8,9.908333333333333,9.7,3.416666666666666,7.926666666666666,6.935833333333332,0.6183333333333334,83.48,44.98,19.61,11.34,v7,True,True,True,True,True,True,True,True,True,False,False,False
9,8136,8136.T,サンリオ,プライム,卸売業,47,True,jpx_liquidity,JPX流動性,37.0,1.0,出来高,2026-08-03,1292.5,0.015717092337917515,0.037735849056603765,0.18850574712643686,0.47596206689834974,0.42663071579252154,1206.425,1014.5366668701172,0.07134716206975167,0.2739805688713153,-0.045068341337273776,0.5266743414044098,16589700.0,25039830.0,0.6625324532954098,30083713712.5,277,19.4,17.64,8.95,9.5,9.908333333333333,9.233333333333333,0.4533333333333333,6.3583333333333325,1.7616666666666665,83.2,45.99,19.41,9.69,v7,True,True,True,True,True,True,True,False,True,True,True,True
10,7832,7832.T,バンダイナムコホールディングス,プライム,その他製品,124,False,jpx_liquidity,JPX流動性,,,,2026-08-03,4533.0,-0.01648947711000215,0.025797691785471866,0.15755873340143012,0.24635688754467977,0.170337055535007,4242.3,3890.0,0.06852414963581066,0.16529562982005142,-0.04508110385506636,0.37300220769285475,2609700.0,2397510.0,1.0885043232353566,10508861030.0,277,19.033333333333335,16.26,6.4833333333333325,9.433333333333335,9.6,7.95,3.8933333333333335,6.346666666666667,3.336666666666667,82.34,41.78,19.03,11.84,v7,True,True,True,True,True,True,True,False,True,True,True,True
11,8050,8050.T,セイコーグループ,プライム,精密機器,362,True,jpx_liquidity,JPX流動性,39.0,1.0,値上がり率,2026-08-03,8520.0,0.07304785894206556,0.097938144329897,0.05707196029776673,0.4295302013422819,1.1570502847661515,7554.5,7238.5,0.12780461976305513,0.17703944187331633,0.0,0.7224163821478143,651400.0,313870.0,2.0753815273839487,2551042100.0,277,15.83333333333333,17.49,9.908333333333333,9.908333333333333,9.633333333333335,3.9833333333333325,7.506666666666666,6.935833333333332,0.9800000000000001,82.18,43.23,19.54,11.49,v7,True,True,True,True,True,True,True,True,True,True,True,True
12,2121,2121.T,ＭＩＸＩ,プライム,情報・通信業,539,True,jpx_liquidity,JPX流動性,10.0,1.0,値上がり率,2026-08-03,3400.0,0.17403314917127077,0.17891816920943127,0.2086740135087095,0.3061851709565886,0.32526927383020454,2946.3,2754.8333333333335,0.1539897498557512,0.2341944461249923,0.0,0.6429494251412476,1687500.0,306350.0,5.508405418638811,1134393025.0,277,19.533333333333335,16.92,8.133333333333333,9.908333333333333,9.908333333333333,1.0333333333333334,7.926666666666666,6.935833333333332,1.2133333333333334,81.51,44.59,19.82,8.96,v7,True,True,True,True,True,True,True,True,True,False,True,False
13,1518,1518.T,三井松島ホールディングス,プライム,その他製品,512,False,jpx_liquidity,JPX流動性,,,,2026-08-03,2312.0,-0.006018916595012858,-0.02897942041159174,0.4896907216494846,0.6950146627565983,0.6267395422190867,1837.2,1575.8666666666666,0.2584367515784889,0.46712919874777903,-0.02897942041159174,1.0398534449867554,776200.0,553720.0,1.4017915191793686,1286155905.0,277,19.816666666666666,17.835,9.533333333333335,9.908333333333333,9.908333333333333,1.4833333333333334,6.04,6.661666666666667,0.21,81.4,47.18,19.82,7.52,v7,True,True,True,True,True,True,True,True,True,False,False,False
14,9101,9101.T,日本郵船,プライム,海運業,86,False,jpx_liquidity,JPX流動性,,,,2026-08-03,6042.0,-0.011129296235679265,-0.0055957867017775165,0.1594703511801958,0.08454496499730757,0.18344378252397986,5709.4,5493.266666666666,0.058254807860721014,0.09989198898044882,-0.042320494531621455,0.2743793894704448,3756300.0,2750675.0,1.365592081943523,16285585015.0,277,19.1,10.83,6.65,9.25,8.95,8.583333333333332,5.8133333333333335,6.428333333333333,5.285,80.89,36.58,18.2,14.4,v7,True,True,True,True,True,True,True,True,True,True,True,True
15,4901,4901.T,富士フイルムホールディングス,プライム,化学,95,True,jpx_liquidity,JPX流動性,127.0,1.0,出来高,2026-08-03,3778.0,0.0015906680805939377,-0.013834507961367759,0.04335818834576077,0.24975190208402243,0.22278221552850153,3676.65,3460.766666666667,0.02756585478628648,0.09166562322414107,-0.022762545266425294,0.27492199001045975,4717000.0,3845600.0,1.2265966299147077,14147034435.0,277,14.966666666666665,16.35,7.216666666666668,8.333333333333336,8.683333333333332,8.433333333333335,4.826666666666667,6.7666666666666675,5.261666666666668,80.84,38.53,17.02,13.26,v7,True,True,True,True,True,True,True,True,True,True,True,True
16,4612,4612.T,日本ペイントホールディングス,プライム,化学,221,True,jpx_liquidity,JPX流動性,117.0,1.0,出来高,2026-08-03,1205.0,-0.004132231404958664,0.03655913978494629,0.10804597701149432,0.2223574912977846,0.15642994241842612,1128.675,1061.9961517333984,0.06762354087757783,0.1346557122953691,-0.027048849414614495,0.3039143436827501,5074400.0,4488425.0,1.1305524766482675,5212638200.0,277,18.0,15.72,6.25,9.4,9.4,6.333333333333332,4.16,6.685,4.701666666666666,80.65,39.97,18.8,10.49,v7,True,True,True,True,True,True,True,False,True,True,True,True
17,8601,8601.T,大和証券グループ本社,プライム,証券、商品先物取引業,143,True,jpx_liquidity,JPX流動性,90.0,1.0,出来高,2026-08-03,1812.0,0.0027670171555063128,-0.03179267966871491,0.07600950118764849,0.25397923875432515,0.19788514285986358,1812.8,1634.3,-0.00044130626654892424,0.10873156703175679,-0.035657264502394925,0.3361067229465888,7156300.0,4824150.0,1.4834323145010002,9009297535.0,277,17.166666666666664,16.38,6.883333333333333,6.433333333333333,9.05,7.633333333333333,6.346666666666667,6.58,4.071666666666666,80.54,40.43,15.48,13.98,v7,True,True,True,True,False,True,False,True,True,True,True,False
18,9107,9107.T,川崎汽船,プライム,海運業,115,False,jpx_liquidity,JPX流動性,,,,2026-08-03,2868.0,0.006315789473684275,0.006315789473684275,0.1275801061529389,0.1458250099880143,0.25814868702403726,2712.15,2601.175,0.05746363586084846,0.10257864234432512,0.0,0.28768186835687626,4172500.0,4484710.0,0.930383458462197,12101941312.5,277,18.53333333333333,13.38,7.566666666666667,9.216666666666665,9.0,8.1,2.0,6.935833333333332,5.016666666666667,79.75,39.48,18.22,10.1,v7,True,True,True,True,True,True,True,False,True,True,True,True
19,8306,8306.T,三菱ＵＦＪフィナンシャル・グループ,プライム,銀行業,8,True,jpx_liquidity,JPX流動性,9.0,1.0,出来高,2026-08-03,3567.0,-0.0011201344161299032,-0.06106870229007633,0.07245941070354789,0.270978086584714,0.23250965711515392,3579.3,3281.55,-0.003436426116838587,0.08698633267815503,-0.06106870229007633,0.3402074736586103,53159300.0,44198010.0,1.202753246130312,163816585845.0,277,16.833333333333336,16.589999999999996,7.333333333333332,6.116666666666667,8.6,9.908333333333333,4.72,5.623333333333332,3.9899999999999993,79.71,40.76,14.72,14.63,v7,True,True,True,True,False,True,False,True,False,True,True,False
20,5401,5401.T,日本製鉄,プライム,鉄鋼,51,True,jpx_liquidity,JPX流動性,13.0,1.0,出来高,2026-08-03,647.0,-0.0040024256213869736,0.01585802354966037,0.18022616853874918,0.13329825246380378,-0.024712645105814612,599.5899963378906,567.3349975585937,0.07907070490114076,0.14041968640085267,-0.05405516106662733,0.22820739878870677,44246400.0,41281855.0,1.0718123010702887,25955434042.773132,277,19.333333333333336,12.99,3.1,9.55,9.433333333333335,9.166666666666664,3.6533333333333333,6.043333333333333,6.253333333333333,79.52,35.42,18.98,12.82,v7,True,True,True,True,True,True,True,False,False,True,True,True
21,4092,4092.T,日本化学工業,プライム,化学,458,False,jpx_liquidity,JPX流動性,,,,2026-08-03,5780.0,-0.025295109612141653,0.07434944237918217,0.3003374578177729,0.53315649867374,0.7425955140395761,4916.0,4757.333333333333,0.17575264442636285,0.21496636771300448,-0.025295109612141653,0.9747463902337633,332600.0,322910.0,1.0300083614629463,1662116400.0,277,19.816666666666666,17.835,9.633333333333335,9.908333333333333,9.733333333333334,2.3833333333333337,3.1466666666666665,6.72,0.28,79.46,47.28,19.64,5.53,v7,True,True,True,True,True,True,True,False,True,True,False,False
22,7867,7867.T,タカラトミー,プライム,その他製品,388,False,jpx_liquidity,JPX流動性,,,,2026-08-03,3656.0,0.007995588640749896,0.03306018649335973,0.12181650813132872,0.39011406844106467,0.37168927721064904,3476.25,3144.1916666666666,0.05170801869830988,0.1627789866499869,-0.01931330472102999,0.3530038764365187,590900.0,644860.0,0.9163229228049499,2322488745.0,277,18.43333333333333,17.340000000000003,8.65,9.133333333333333,9.583333333333336,3.55,1.8933333333333335,6.825,3.791666666666666,79.2,44.42,18.72,5.44,v7,True,True,True,True,True,True,True,False,True,True,True,True
